id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,,
1400000US47011010600,,"Census Tract 106, Bradley County, Tennessee",99,0,32,23,9,0,0,0,13,27,0,14,189,0,38,0,0,0,14,38,0,69,30,0,0,232,0,26,56,0,7,17,0,0,120,0,0,6,279.28,180.72,158,20,638,,
1400000US47011010700,,"Census Tract 107, Bradley County, Tennessee",29,31,97,77,47,12,7,10,0,28,0,0,427,69,40,13,19,69,61,0,40,87,29,0,0,405,146,9,15,12,45,4,0,30,110,17,17,0,610.13,370.37,172.5,17,1170,,
1400000US47011010800,,"Census Tract 108, Bradley County, Tennessee",52,35,11,9,12,21,39,0,47,0,0,0,263,32,21,18,87,49,14,0,6,26,4,0,6,194,40,0,0,51,47,0,0,6,50,0,0,0,391.64,219.86,65.5,6,683,,
1400000US47011010900,,"Census Tract 109, Bradley County, Tennessee",84,0,27,0,0,0,0,24,94,0,0,22,154,76,0,7,0,0,0,0,13,8,33,9,8,152,73,0,0,0,27,26,0,0,14,12,0,0,275.91,139.09,103,39,557,,
1400000US47011011000,,"Census Tract 110, Bradley County, Tennessee",39,0,188,66,103,35,19,110,16,19,28,0,637,50,34,100,17,134,45,0,0,157,49,25,26,432,15,0,72,32,15,20,19,0,118,74,49,18,696.16,562.34,287.5,146,1692,,
1400000US47011011100,,"Census Tract 111, Bradley County, Tennessee",0,157,40,0,0,0,0,0,196,104,14,103,654,0,85,72,0,37,0,0,0,127,177,82,74,995,35,0,46,0,129,0,16,45,346,111,160,107,489.78,506.72,726.5,540,2263,,
1400000US47011011201,,"Census Tract 112.01, Bradley County, Tennessee",51,43,52,17,1,17,2,16,227,49,2,7,399,0,39,0,11,31,16,0,0,160,46,38,58,448,2,0,63,24,14,28,56,9,62,81,41,68,317.18,399.32,400.5,214,1331,,
1400000US47011011202,,"Census Tract 112.02, Bradley County, Tennessee",0,0,0,0,23,0,0,0,227,30,57,43,429,0,62,0,53,16,14,18,0,120,71,0,75,909,23,18,26,74,16,37,38,31,270,53,153,170,274.15,483.35,462.5,498,1718,,
1400000US47011011300,,"Census Tract 113, Bradley County, Tennessee",26,9,0,25,43,0,34,0,104,100,34,31,718,30,0,31,31,85,0,24,15,79,311,63,49,516,47,9,0,17,44,0,39,0,131,83,46,100,281.76,384.24,651,323,1640,,
1400000US47011011401,,"Census Tract 114.01, Bradley County, Tennessee",28,42,35,112,33,61,45,0,106,48,41,90,952,11,55,152,64,26,0,41,18,59,187,40,299,932,97,33,65,12,0,25,71,57,21,72,131,348,725.47,450.53,400,949,2525,,
1400000US47011011402,,"Census Tract 114.02, Bradley County, Tennessee",25,12,122,49,35,19,0,0,14,0,36,0,290,5,0,20,14,69,13,0,0,112,0,25,32,126,9,0,9,0,0,0,0,7,55,4,39,3,299.32,199.18,94.5,135,728,,
1400000US47011011500,,"Census Tract 115, Bradley County, Tennessee",0,21,0,44,0,50,53,0,155,36,110,18,726,0,90,37,167,0,51,31,0,170,32,101,47,687,0,92,70,103,0,0,0,0,88,91,83,160,624,391.5,365.5,519,1900,,
1400000US47011011601,,"Census Tract 116.01, Bradley County, Tennessee",20,23,0,0,37,0,0,0,159,8,22,0,370,25,25,9,0,47,30,0,0,144,36,15,39,260,24,0,0,0,38,45,14,0,63,49,0,27,166.26,353.74,276,103,899,,
1400000US47011011602,,"Census Tract 116.02, Bradley County, Tennessee",112,46,0,11,11,0,7,7,85,8,10,25,327,49,47,0,0,21,9,0,0,88,36,37,40,479,8,29,0,16,35,0,0,0,101,138,72,80,340.11,204.89,319,264,1128,,
1400000US47013950100,,"Census Tract 9501, Campbell County, Tennessee",18,124,45,0,46,0,0,0,49,0,0,36,193,70,13,14,0,35,0,0,4,23,17,0,17,240,83,17,0,16,32,29,0,4,24,22,13,0,437.29,160.71,87,66,751,,
1400000US47013950200,,"Census Tract 9502, Campbell County, Tennessee",58,0,36,0,41,0,0,8,30,16,11,17,123,20,38,12,0,0,10,0,4,5,7,5,22,90,14,32,0,0,11,0,0,4,14,15,0,0,227.16,85.34,62.5,55,430,,
1400000US47013950300,,"Census Tract 9503, Campbell County, Tennessee",0,13,0,0,0,0,0,0,0,0,0,0,104,7,12,12,0,6,9,23,0,9,0,14,12,210,38,10,0,0,30,23,37,0,28,32,0,12,103.88,134.62,50.5,38,327,,
1400000US47013950400,,"Census Tract 9504, Campbell County, Tennessee",10,6,36,0,113,19,28,0,46,69,12,0,398,14,0,31,26,73,0,27,0,55,72,79,21,465,26,0,8,14,112,31,0,19,97,10,112,36,269.34,422.66,250,260,1202,,
1400000US47013950500,,"Census Tract 9505, Campbell County, Tennessee",15,0,16,110,17,41,0,15,34,44,29,15,201,14,5,0,32,10,0,4,0,76,44,16,0,299,5,4,20,0,8,24,3,0,25,201,0,9,232.55,177.95,356.5,69,836,,
1400000US47013950600,,"Census Tract 9506, Campbell County, Tennessee",10,32,98,0,43,35,0,0,15,42,0,0,405,12,56,75,0,0,78,0,0,118,38,28,0,254,5,13,16,49,23,25,0,29,73,0,21,0,387.78,314.22,183,49,934,,
1400000US47013950700,,"Census Tract 9507, Campbell County, Tennessee",72,22,38,38,0,0,0,0,49,33,8,0,349,136,6,82,5,0,0,9,0,46,49,8,8,321,36,9,19,0,77,39,9,0,10,84,38,0,488.41,161.09,218.5,62,930,,
1400000US47013950800,,"Census Tract 9508, Campbell County, Tennessee",0,0,0,0,0,0,0,0,11,36,12,0,75,20,0,0,0,0,0,0,0,43,0,0,12,131,32,0,0,0,0,6,0,0,68,3,12,10,52,67,100,46,265,,
1400000US47013950900,,"Census Tract 9509, Campbell County, Tennessee",106,13,22,0,25,0,0,23,0,9,0,0,106,18,5,0,43,25,0,0,0,0,15,0,0,197,64,0,15,31,4,37,0,0,0,26,11,9,334.82,96.18,50,20,501,,
1400000US47013951000,,"Census Tract 9510, Campbell County, Tennessee",36,0,0,15,0,8,16,0,31,15,9,21,149,0,32,0,18,0,17,9,9,25,29,10,0,175,0,48,0,13,32,0,10,0,29,30,0,13,172.56,132.94,116.5,53,475,,
1400000US47013951100,,"Census Tract 9511, Campbell County, Tennessee",0,0,27,84,0,0,0,0,70,14,25,0,414,56,0,53,0,48,28,0,0,119,54,56,0,620,33,0,0,0,0,55,0,0,122,348,62,0,268.84,270.66,571.5,143,1254,,
1400000US47015960100,,"Census Tract 9601, Cannon County, Tennessee",106,0,0,33,32,0,0,21,44,7,16,4,272,85,0,48,13,22,10,0,0,40,37,17,0,184,28,6,12,0,22,0,9,5,61,27,9,5,356.08,168.42,143.5,51,719,,
1400000US47015960200,,"Census Tract 9602, Cannon County, Tennessee",88,21,101,39,46,39,17,23,7,105,39,0,436,0,26,88,64,49,34,8,24,14,87,25,17,402,56,32,3,0,0,9,16,8,97,112,33,36,549.35,300.65,363,150,1363,,
1400000US47015960300,,"Census Tract 9603, Cannon County, Tennessee",0,0,25,0,0,0,0,0,33,80,27,0,373,0,0,25,64,0,0,0,0,144,81,40,19,327,0,0,19,32,0,0,0,0,161,40,0,75,165,169,370,161,865,,
1400000US47017962000,,"Census Tract 9620, Carroll County, Tennessee",20,9,41,26,102,27,0,23,99,18,0,12,296,7,23,8,2,66,31,0,47,65,45,0,2,304,11,26,7,27,79,5,0,11,58,24,0,56,288.51,420.49,198,70,977,,
1400000US47017962100,,"Census Tract 9621, Carroll County, Tennessee",122,45,23,0,36,0,0,0,40,118,147,0,508,143,130,19,17,12,0,0,0,74,27,66,20,462,38,56,12,20,0,0,0,0,123,103,22,88,640.84,150.66,366.5,343,1501,,
1400000US47017962201,,"Census Tract 9622.01, Carroll County, Tennessee",13,25,0,0,0,35,0,0,75,0,8,0,274,109,12,25,9,0,32,0,0,48,27,0,12,234,44,0,25,8,0,44,0,0,10,22,9,72,270,177.5,115.5,101,664,,
1400000US47017962202,,"Census Tract 9622.02, Carroll County, Tennessee",0,54,0,130,19,60,0,0,183,57,0,28,270,0,0,0,54,15,0,0,0,96,54,51,0,365,0,61,13,82,0,0,0,0,79,38,41,51,405.22,261.78,328,171,1166,,
1400000US47017962300,,"Census Tract 9623, Carroll County, Tennessee",73,19,2,6,30,3,14,3,58,6,58,18,216,37,26,5,16,16,17,18,5,47,7,7,15,305,8,42,27,5,26,13,36,7,63,48,24,6,289.76,248.24,145,128,811,,
1400000US47017962400,,"Census Tract 9624, Carroll County, Tennessee",0,23,11,0,0,0,0,0,97,6,0,14,113,13,0,0,10,0,0,0,0,0,54,0,36,166,20,0,18,0,0,0,7,0,42,19,0,60,95,76.5,148.5,110,430,,
1400000US47017962500,,"Census Tract 9625, Carroll County, Tennessee",0,0,2,7,21,0,0,0,19,22,0,0,121,7,0,20,2,21,7,0,0,14,20,5,25,204,0,9,14,8,12,81,0,5,43,20,0,12,86.82,167.18,100,42,396,,
1400000US47017980100,,"Census Tract 9801, Carroll County, Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US47019070100,,"Census Tract 701, Carter County, Tennessee",16,0,0,0,26,30,15,0,15,0,8,0,43,16,0,0,0,4,15,0,0,8,0,0,0,55,0,18,6,5,0,0,0,0,6,20,0,0,70.9,94.6,34.5,8,208,,
1400000US47019070200,,"Census Tract 702, Carter County, Tennessee",8,11,7,0,15,30,0,9,14,26,38,24,219,25,57,0,0,0,0,9,0,71,9,0,48,308,19,37,0,26,23,38,20,0,64,18,14,49,202.54,205.96,127.5,173,709,,
1400000US47019070300,,"Census Tract 703, Carter County, Tennessee",0,0,27,0,56,0,0,9,33,0,50,0,338,25,0,106,39,39,0,12,27,28,14,40,8,440,64,44,26,69,45,0,11,15,52,52,41,21,446.2,224.3,122.5,160,953,,
1400000US47019070400,,"Census Tract 704, Carter County, Tennessee",78,28,0,33,12,34,0,0,0,0,0,0,266,98,0,16,42,8,34,0,0,65,3,0,0,108,55,12,4,5,0,0,0,0,23,4,5,0,377.6,125.4,51,5,559,,
1400000US47019070500,,"Census Tract 705, Carter County, Tennessee",15,27,0,48,26,12,0,27,82,9,9,50,254,29,0,0,53,39,32,0,21,41,13,0,26,222,32,38,21,0,59,0,0,11,5,11,8,37,303.92,250.08,97,130,781,,
1400000US47019070600,,"Census Tract 706, Carter County, Tennessee",36,10,28,0,0,0,0,0,12,27,0,0,92,0,35,39,0,0,0,0,18,0,0,0,0,226,0,17,46,35,75,15,0,16,0,0,16,6,270.75,105.25,33,22,431,,
1400000US47019070700,,"Census Tract 707, Carter County, Tennessee",6,25,4,24,0,0,10,0,40,15,48,12,167,47,0,5,12,0,0,12,0,36,11,12,32,277,16,27,0,46,0,59,12,0,92,0,15,10,212,177,110,129,628,,
1400000US47019070800,,"Census Tract 708, Carter County, Tennessee",0,4,82,36,0,0,0,0,59,41,8,0,104,0,2,25,9,0,0,0,0,33,35,0,0,117,0,3,0,9,0,29,0,0,21,21,17,17,170,85.5,153.5,42,451,,
1400000US47019070900,,"Census Tract 709, Carter County, Tennessee",90,7,33,0,57,29,0,0,10,30,0,0,226,27,35,0,0,38,28,26,14,31,11,16,0,88,0,0,0,0,11,0,0,12,54,11,0,0,226.98,227.52,99.5,16,570,,
1400000US47019071000,,"Census Tract 710, Carter County, Tennessee",59,0,0,0,0,7,0,0,6,60,0,31,256,73,6,0,0,0,14,0,0,21,36,0,106,107,4,45,19,11,0,6,0,0,22,0,0,0,217,51.5,120.5,137,526,,
1400000US47019071100,,"Census Tract 711, Carter County, Tennessee",2,5,4,0,1,14,5,2,18,1,0,0,110,19,13,2,0,0,20,0,0,49,3,4,0,186,31,13,4,0,1,30,0,15,46,18,23,5,93.66,143.84,78.5,32,348,,
1400000US47019071200,,"Census Tract 712, Carter County, Tennessee",9,34,10,42,0,0,0,8,9,7,0,0,229,0,44,131,35,0,0,0,0,19,0,0,0,345,51,70,102,22,27,10,0,44,19,0,0,0,558.91,103.59,30.5,0,693,,
1400000US47019071300,,"Census Tract 713, Carter County, Tennessee",174,0,39,46,0,0,0,0,35,157,17,16,816,78,295,30,243,0,24,0,0,55,91,0,0,592,43,0,25,70,56,12,0,17,141,188,15,25,1061.48,206.02,551.5,73,1892,,
1400000US47019071400,,"Census Tract 714, Carter County, Tennessee",8,22,9,16,13,0,14,0,21,14,0,0,193,9,43,0,0,0,61,0,29,34,17,0,0,254,11,47,18,37,0,14,0,0,73,11,8,35,224.29,190.71,106,43,564,,
1400000US47019071500,,"Census Tract 715, Carter County, Tennessee",20,0,0,0,18,0,0,0,7,12,6,5,117,48,0,0,0,22,15,0,0,0,26,0,6,164,56,0,0,12,21,50,0,0,17,8,0,0,156.13,117.87,58,17,349,,
1400000US47019071600,,"Census Tract 716, Carter County, Tennessee",35,0,15,0,10,0,4,0,0,0,0,0,123,21,25,11,0,7,0,22,0,10,17,0,10,136,0,26,36,0,7,0,22,6,3,19,0,17,176.92,76.58,42.5,27,323,,
1400000US47019071700,,"Census Tract 717, Carter County, Tennessee",12,18,0,0,17,0,0,0,20,16,9,35,110,0,0,15,0,20,0,0,11,34,0,0,30,339,36,16,40,46,15,10,11,0,139,13,13,0,200.16,163.34,125.5,87,576,,
1400000US47021070102,,"Census Tract 701.02, Cheatham County, Tennessee",14,0,18,106,0,26,0,19,20,75,9,0,293,15,0,0,57,0,8,25,21,42,104,21,0,411,23,6,6,77,0,9,25,9,18,128,61,49,322,182,347,140,991,,
1400000US47021070103,,"Census Tract 701.03, Cheatham County, Tennessee",7,25,0,30,24,9,0,0,27,31,0,16,168,16,35,0,37,10,16,0,0,0,43,11,0,298,0,12,0,0,11,35,0,70,77,34,25,34,176.85,212.15,160,86,635,,
1400000US47021070104,,"Census Tract 701.04, Cheatham County, Tennessee",0,26,0,115,18,32,0,0,0,155,13,43,395,0,31,0,34,33,0,0,0,39,172,17,69,583,60,0,0,101,28,0,71,0,133,136,54,0,393.07,241.93,549,196,1380,,
1400000US47021070201,,"Census Tract 702.01, Cheatham County, Tennessee",0,0,0,0,0,0,0,0,74,60,35,69,489,0,55,0,8,0,0,0,0,110,113,85,118,387,0,54,0,0,0,25,0,0,62,141,46,59,117,148,437,412,1114,,
1400000US47021070202,,"Census Tract 702.02, Cheatham County, Tennessee",0,0,97,39,20,0,0,0,157,88,64,0,326,18,0,33,26,25,14,14,10,58,55,67,6,376,74,0,10,0,17,0,5,22,134,42,29,43,317.46,281.04,359.5,209,1167,,
1400000US47021070203,,"Census Tract 702.03, Cheatham County, Tennessee",0,31,7,27,23,0,0,0,46,0,73,6,249,0,9,0,39,20,0,0,0,141,29,0,11,284,0,0,0,28,10,72,0,0,82,49,25,18,158.49,242.01,212.5,133,746,,
1400000US47021070300,,"Census Tract 703, Cheatham County, Tennessee",0,84,17,0,12,16,8,7,88,10,0,0,324,28,25,17,0,21,0,0,83,119,31,0,0,238,29,70,0,0,32,43,10,0,39,15,0,0,291.45,333.55,179,0,804,,
1400000US47021070401,,"Census Tract 704.01, Cheatham County, Tennessee",16,0,14,7,0,0,0,0,20,27,3,6,139,8,0,0,21,0,14,0,0,39,22,24,11,190,0,0,0,0,0,0,0,0,67,68,18,37,66,77,180,99,422,,
1400000US47021070402,,"Census Tract 704.02, Cheatham County, Tennessee",25,9,0,0,5,8,9,18,154,76,34,66,513,15,11,32,21,40,78,13,16,107,63,48,69,699,33,0,82,28,37,83,13,26,100,122,38,137,283.06,499.44,441.5,392,1616,,
1400000US47023970100,,"Census Tract 9701, Chester County, Tennessee",2,12,72,0,32,26,0,31,207,75,6,32,425,1,13,153,6,1,6,0,0,83,75,4,83,530,0,29,56,3,0,153,0,0,6,51,18,214,357.89,386.11,349,357,1450,,
1400000US47023970200,,"Census Tract 9702, Chester County, Tennessee",135,7,0,36,57,12,0,19,133,82,32,17,351,13,37,81,0,28,0,27,0,128,0,28,9,437,24,67,79,0,0,0,0,0,68,160,24,15,507.05,279.45,406.5,125,1318,,
1400000US47023970300,,"Census Tract 9703, Chester County, Tennessee",0,30,0,38,0,0,32,0,77,7,19,36,368,138,13,0,15,14,0,12,0,84,58,7,27,460,33,0,47,50,6,9,0,0,155,99,8,53,370.6,224.4,322,150,1067,,
1400000US47025970100,,"Census Tract 9701, Claiborne County, Tennessee",28,50,0,0,34,0,0,6,123,25,0,0,237,48,14,0,0,0,0,0,0,141,23,11,0,202,45,0,0,8,0,0,0,0,88,22,21,18,204.22,204.78,246,50,705,,
1400000US47025970200,,"Census Tract 9702, Claiborne County, Tennessee",18,0,1,7,0,0,0,0,35,15,0,4,146,6,0,11,0,0,2,0,12,95,0,0,20,111,0,0,7,0,0,2,0,13,52,0,17,20,50,120,106,61,337,,
1400000US47025970300,,"Census Tract 9703, Claiborne County, Tennessee",72,0,11,6,0,0,0,19,11,29,0,9,173,63,0,38,41,0,0,0,0,17,0,0,14,352,60,21,8,82,0,0,0,0,84,11,0,86,402,75,96,109,682,,
1400000US47025970400,,"Census Tract 9704, Claiborne County, Tennessee",0,9,0,0,0,0,0,0,0,0,0,0,79,0,4,30,0,0,24,0,0,0,18,0,3,62,0,0,15,0,0,0,0,0,42,5,0,0,58,45,44,3,150,,
1400000US47025970500,,"Census Tract 9705, Claiborne County, Tennessee",59,7,68,9,0,5,0,0,0,15,0,10,147,31,11,25,16,11,0,0,0,37,13,3,0,301,46,15,0,25,22,29,0,0,42,33,29,60,322.89,95.61,100.5,102,621,,
1400000US47025970600,,"Census Tract 9706, Claiborne County, Tennessee",0,7,0,0,14,12,16,9,81,7,0,0,366,0,95,0,7,8,16,24,44,121,39,12,0,362,0,13,0,41,15,39,0,30,92,70,42,20,175.21,361.79,263,74,874,,
1400000US47025970700,,"Census Tract 9707, Claiborne County, Tennessee",130,54,104,10,23,6,45,9,54,35,0,4,193,0,39,37,0,0,16,0,0,12,61,23,5,278,26,20,0,0,41,20,45,0,79,44,3,0,441.12,256.38,212.5,35,945,,
1400000US47025970800,,"Census Tract 9708, Claiborne County, Tennessee",143,48,7,0,18,12,0,0,22,28,12,0,219,107,23,6,0,11,0,0,0,36,36,0,0,281,22,9,6,0,21,47,12,0,110,30,11,13,387.5,188.5,178,36,790,,
1400000US47025970900,,"Census Tract 9709, Claiborne County, Tennessee",160,9,0,0,0,6,0,0,56,0,0,0,267,185,9,0,24,0,7,0,0,15,0,27,0,306,106,0,12,0,19,47,0,0,56,20,33,13,511.27,136.23,83.5,73,804,,
1400000US47027955000,,"Census Tract 9550, Clay County, Tennessee",61,36,0,7,6,29,0,0,92,81,29,0,324,42,49,26,17,8,30,0,9,101,27,15,0,374,40,36,35,76,23,0,0,20,28,88,0,28,437.21,223.29,306.5,72,1039,,
1400000US47027955100,,"Census Tract 9551, Clay County, Tennessee",18,0,40,0,21,10,0,0,51,0,14,11,168,7,0,47,0,27,14,0,0,15,24,34,0,147,0,0,31,13,26,14,0,0,14,0,24,25,180.42,127.58,64,108,480,,
1400000US47029920100,,"Census Tract 9201, Cocke County, Tennessee",42,33,0,0,0,0,7,11,61,17,47,0,344,21,0,0,27,35,22,6,18,83,38,94,0,236,59,0,0,7,11,0,10,0,32,79,21,17,204.18,192.82,222,179,798,,
1400000US47029920200,,"Census Tract 9202, Cocke County, Tennessee",254,32,66,121,0,0,0,0,103,0,0,0,448,0,69,159,24,28,0,0,0,151,0,0,17,740,13,311,190,0,29,55,0,0,69,58,15,0,1257.81,254.69,219.5,32,1764,,
1400000US47029920300,,"Census Tract 9203, Cocke County, Tennessee",32,0,23,24,3,0,0,0,87,0,0,40,376,119,23,13,17,8,11,0,0,79,0,0,106,291,31,22,50,14,33,2,36,0,49,38,2,14,382.52,185.98,145.5,162,876,,
1400000US47029920400,,"Census Tract 9204, Cocke County, Tennessee",0,6,0,0,16,16,8,6,75,0,0,0,139,46,24,0,15,6,4,6,0,38,0,0,0,112,28,8,0,0,5,13,12,25,15,6,0,0,135.91,172.09,70,0,378,,
1400000US47029920501,,"Census Tract 9205.01, Cocke County, Tennessee",85,0,71,0,0,0,0,81,11,0,36,0,470,181,0,0,86,0,0,0,0,48,0,48,107,413,110,0,0,115,31,49,0,0,0,0,18,90,658.23,180.27,29.5,299,1167,,
1400000US47029920502,,"Census Tract 9205.02, Cocke County, Tennessee",0,0,16,0,99,0,0,0,0,15,0,0,283,0,0,0,0,36,36,0,0,0,39,108,64,403,0,0,0,13,57,98,0,0,54,34,83,64,92.36,289.64,115,319,816,,
1400000US47029920600,,"Census Tract 9206, Cocke County, Tennessee",64,91,42,0,0,24,0,8,64,0,0,12,188,0,45,0,10,0,89,14,13,7,0,0,10,358,24,14,150,11,0,69,12,11,27,9,0,31,451,289,58,53,851,,
1400000US47029920700,,"Census Tract 9207, Cocke County, Tennessee",87,0,9,7,0,13,0,0,96,0,0,8,207,0,18,46,61,0,5,0,8,36,33,0,0,175,21,19,17,42,11,5,0,8,0,21,31,0,330.63,112.37,120,39,602,,
1400000US47029980100,,"Census Tract 9801, Cocke County, Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US47031970100,,"Census Tract 9701, Coffee County, Tennessee",0,0,0,0,155,0,30,0,26,0,0,13,263,0,0,0,49,36,26,28,0,45,23,0,56,348,0,0,12,11,32,11,0,24,124,83,0,51,145.59,365.91,203.5,120,835,,
1400000US47031970200,,"Census Tract 9702, Coffee County, Tennessee",37,9,0,11,92,0,0,168,178,45,32,0,653,0,84,0,0,162,0,17,81,124,64,76,45,497,54,72,0,0,18,0,0,53,58,25,46,171,356.76,681.24,314,370,1722,,
1400000US47031970300,,"Census Tract 9703, Coffee County, Tennessee",5,0,0,46,6,0,0,0,46,0,0,0,154,19,0,0,27,17,0,5,0,55,12,6,13,131,0,0,0,5,52,0,15,0,20,7,10,22,126.75,130.75,79.5,51,388,,
1400000US47031970400,,"Census Tract 9704, Coffee County, Tennessee",19,37,0,36,47,32,13,0,112,62,16,0,563,51,66,28,35,38,40,0,0,162,59,38,46,629,48,66,72,0,40,13,0,59,154,38,108,31,499.25,454.75,373,239,1566,,
1400000US47031970500,,"Census Tract 9705, Coffee County, Tennessee",0,15,36,0,0,66,0,47,130,38,65,0,401,0,45,37,0,0,12,26,72,132,39,0,38,586,36,17,0,55,0,18,0,47,136,101,33,143,241,487,377,279,1384,,
1400000US47031970600,,"Census Tract 9706, Coffee County, Tennessee",0,14,20,0,0,18,0,33,29,12,18,21,363,0,11,40,83,0,68,0,80,40,6,27,8,277,0,2,41,12,21,35,0,21,64,28,53,0,229.93,335.57,112.5,127,805,,
1400000US47031970700,,"Census Tract 9707, Coffee County, Tennessee",77,48,27,22,23,127,35,9,13,0,20,55,424,121,53,27,0,25,58,0,0,94,7,28,11,425,59,49,13,13,20,77,15,7,100,22,50,0,531.44,477.06,132.5,164,1305,,
1400000US47031970801,,"Census Tract 9708.01, Coffee County, Tennessee",28,8,16,68,0,0,0,32,113,18,45,69,462,46,14,107,44,20,0,0,0,138,78,0,15,496,8,24,105,57,38,14,31,0,124,48,17,30,544.14,303.36,331.5,176,1355,,
1400000US47031970802,,"Census Tract 9708.02, Coffee County, Tennessee",21,0,0,55,45,18,26,0,42,56,0,81,464,19,0,0,50,69,0,74,0,49,102,17,84,382,0,17,0,0,10,15,21,0,76,77,76,90,202.92,320.58,318.5,348,1190,,
1400000US47031970900,,"Census Tract 9709, Coffee County, Tennessee",286,53,0,35,26,38,0,58,66,12,0,7,407,83,0,10,72,109,18,0,24,73,18,0,0,174,12,0,29,14,58,0,0,0,54,7,0,0,657.69,363.81,133.5,7,1162,,
1400000US47031971000,,"Census Tract 9710, Coffee County, Tennessee",0,0,189,11,96,53,53,0,10,77,0,49,497,0,106,48,30,32,18,24,0,197,12,30,0,340,13,25,71,0,0,16,18,0,130,0,26,41,535.24,436.26,257.5,146,1375,,
1400000US47031980100,,"Census Tract 9801, Coffee County, Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US47033961000,,"Census Tract 9610, Crockett County, Tennessee",24,0,9,0,12,5,2,0,9,18,0,6,145,20,0,34,12,12,4,1,0,8,48,6,0,154,11,26,0,0,27,0,0,0,28,40,9,13,152.83,68.67,128.5,34,384,,
1400000US47033961100,,"Census Tract 9611, Crockett County, Tennessee",41,0,28,30,20,17,0,0,32,36,99,0,347,16,0,105,53,34,5,0,0,35,53,7,39,239,9,0,77,8,20,0,0,0,61,18,0,46,391.42,135.58,171,191,889,,
1400000US47033961200,,"Census Tract 9612, Crockett County, Tennessee",8,18,38,17,8,27,21,0,5,4,5,9,185,29,20,59,6,11,28,0,0,11,12,7,2,149,20,0,5,16,0,4,0,0,49,0,30,25,242.27,125.23,48.5,78,494,,
1400000US47033961300,,"Census Tract 9613, Crockett County, Tennessee",15,3,45,7,23,26,0,0,52,15,0,0,134,15,0,28,0,16,4,0,9,46,16,0,0,214,0,17,5,35,23,19,15,0,66,19,0,15,190.46,196.54,132,15,534,,
1400000US47033961400,,"Census Tract 9614, Crockett County, Tennessee",61,0,16,33,72,28,0,5,31,12,0,11,422,55,44,27,58,57,29,7,0,91,20,5,29,413,13,7,30,51,33,13,21,9,143,59,17,17,448.46,353.04,223.5,79,1104,,
1400000US47035970101,,"Census Tract 9701.01, Cumberland County, Tennessee",55,0,15,0,0,0,0,23,0,0,0,0,91,38,0,31,0,0,0,0,0,0,0,0,22,81,0,17,41,0,0,0,0,0,8,0,0,15,197,27,4,37,265,,
