id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,,
1400000US05059020100,,"Census Tract 201, Hot Spring County, Arkansas",86,22,19,59,0,18,0,0,72,55,38,3,498,72,12,26,0,0,35,72,31,157,69,11,13,552,0,2,35,10,18,2,32,10,89,122,82,150,361,250.88,513.12,297,1422,,
1400000US05059020200,,"Census Tract 202, Hot Spring County, Arkansas",0,28,14,84,0,9,66,0,7,14,10,0,392,75,52,33,91,0,5,76,36,8,6,0,10,46,0,12,2,0,14,0,0,0,2,16,0,0,405,194.72,50.28,20,670,,
1400000US05059020300,,"Census Tract 203, Hot Spring County, Arkansas",0,46,0,14,54,29,69,0,9,66,19,0,102,0,6,11,1,0,28,38,0,1,4,13,0,111,0,3,26,1,54,8,0,6,0,0,13,0,216,179.6,78.4,45,519,,
1400000US05059020400,,"Census Tract 204, Hot Spring County, Arkansas",134,24,77,2,0,5,0,15,35,7,0,0,456,50,0,142,30,79,33,0,18,73,3,28,0,437,50,40,89,45,13,32,49,32,42,3,41,1,775,208,139,70,1192,,
1400000US05059020500,,"Census Tract 205, Hot Spring County, Arkansas",29,10,32,15,23,11,20,3,54,15,11,6,333,40,68,62,18,18,9,32,23,14,30,3,16,417,51,0,4,7,73,5,1,42,101,12,10,111,450,173.04,198.96,157,979,,
1400000US05059020600,,"Census Tract 206, Hot Spring County, Arkansas",1,1,1,100,43,1,2,18,74,14,0,13,170,46,1,2,15,0,3,15,10,31,35,11,1,227,11,1,1,8,28,7,0,17,90,62,2,0,259,104.2,274.8,27,665,,
1400000US05059020700,,"Census Tract 207, Hot Spring County, Arkansas",0,70,15,23,21,61,0,0,14,121,0,0,352,10,0,39,8,0,0,0,0,151,53,69,22,813,20,37,0,32,47,21,0,0,480,0,110,66,322,185.2,715.8,267,1490,,
1400000US05061950100,,"Census Tract 9501, Howard County, Arkansas",13,0,0,84,37,0,13,11,19,19,56,0,323,26,0,35,32,20,4,3,14,58,60,71,0,516,66,36,46,3,12,62,0,0,39,119,58,75,410,125.56,295.44,260,1091,,
1400000US05061950200,,"Census Tract 9502, Howard County, Arkansas",70,21,18,51,65,18,0,0,101,54,0,0,239,29,46,21,23,30,13,5,0,58,5,9,0,449,44,12,46,15,52,25,19,37,25,124,50,0,543,146.44,337.56,59,1086,,
1400000US05061950300,,"Census Tract 9503, Howard County, Arkansas",161,23,85,86,30,26,0,0,5,46,0,7,405,54,31,40,81,9,19,0,17,103,16,0,35,353,113,30,33,70,0,16,0,39,43,9,0,0,846,141.16,197.84,42,1227,,
1400000US05063490100,,"Census Tract 4901, Independence County, Arkansas",78,19,87,31,0,0,0,36,157,43,100,47,462,87,0,2,34,0,0,0,0,165,100,4,70,531,33,11,42,14,58,12,0,0,177,119,47,18,496,127.84,681.16,286,1591,,
1400000US05063490200,,"Census Tract 4902, Independence County, Arkansas",29,0,18,0,6,0,0,10,91,11,13,39,150,20,0,8,30,0,9,0,0,55,0,16,12,252,0,0,0,0,0,0,0,0,189,25,25,13,111,72.6,317.4,118,619,,
1400000US05063490300,,"Census Tract 4903, Independence County, Arkansas",0,77,12,230,172,12,26,20,38,57,13,63,467,0,67,10,102,28,0,70,4,32,54,72,28,295,0,30,23,0,0,24,29,0,18,61,53,57,751,199.08,245.92,286,1482,,
1400000US05063490400,,"Census Tract 4904, Independence County, Arkansas",24,65,15,0,0,22,2,20,60,6,44,3,353,47,59,22,13,64,25,4,6,34,52,10,17,397,30,16,45,13,33,48,23,54,71,18,42,4,446,230.4,214.6,120,1011,,
1400000US05063490500,,"Census Tract 4905, Independence County, Arkansas",23,0,0,0,0,17,0,0,25,19,0,5,259,19,0,0,0,0,0,0,0,95,33,15,97,228,22,0,0,0,0,0,0,0,22,69,3,112,64,39.72,240.28,232,576,,
1400000US05063490600,,"Census Tract 4906, Independence County, Arkansas",147,49,0,0,49,25,0,0,4,0,0,0,374,54,116,0,0,127,0,0,9,0,53,0,15,197,17,25,8,0,0,16,0,0,71,21,34,5,592,62,137,54,845,,
1400000US05063490700,,"Census Tract 4907, Independence County, Arkansas",84,50,4,106,53,0,0,36,79,49,0,19,517,44,110,68,11,20,31,0,0,64,68,0,101,685,47,95,31,95,0,0,0,28,202,84,35,68,818,150.2,490.8,223,1682,,
1400000US05063490800,,"Census Tract 4908, Independence County, Arkansas",48,9,17,10,50,0,0,16,49,31,0,0,398,30,22,54,35,55,0,0,0,45,68,19,70,237,18,4,18,2,39,39,0,0,45,13,25,34,411,77.24,228.76,148,865,,
1400000US05065960100,,"Census Tract 9601, Izard County, Arkansas",28,0,146,0,18,0,0,0,10,21,0,15,140,43,11,13,12,11,13,0,0,21,13,3,0,192,17,9,81,14,7,16,0,0,16,10,7,15,410,36.52,83.48,40,570,,
1400000US05065960200,,"Census Tract 9602, Izard County, Arkansas",14,20,51,24,19,8,2,0,0,29,19,0,215,7,2,3,8,72,14,0,0,30,44,18,17,408,14,2,18,19,81,0,46,9,30,152,5,32,354,88.6,275.4,91,809,,
1400000US05065960300,,"Census Tract 9603, Izard County, Arkansas",0,30,12,0,4,4,8,31,49,32,0,22,174,46,16,39,0,0,0,0,0,26,23,0,24,259,31,16,0,0,18,0,0,13,87,5,50,39,212,81.92,196.08,135,625,,
1400000US05065960400,,"Census Tract 9604, Izard County, Arkansas",11,13,0,0,0,40,0,0,64,2,0,3,138,4,13,0,6,4,0,37,0,66,5,0,3,177,3,0,0,12,0,12,30,20,0,20,48,32,66,159.8,136.2,86,448,,
1400000US05067480100,,"Census Tract 4801, Jackson County, Arkansas",17,10,31,19,31,37,14,20,54,21,11,0,354,21,20,32,14,35,20,31,15,62,13,11,80,359,36,22,12,15,40,44,13,0,61,19,40,57,355,222.32,201.68,199,978,,
1400000US05067480200,,"Census Tract 4802, Jackson County, Arkansas",36,8,53,0,0,6,0,9,54,21,5,0,198,40,18,61,0,21,16,7,12,18,5,0,0,227,23,37,55,11,10,4,0,0,24,0,46,17,373,69.36,106.64,68,617,,
1400000US05067480300,,"Census Tract 4803, Jackson County, Arkansas",79,28,25,14,44,2,0,27,28,43,43,17,283,61,35,13,0,30,2,14,0,22,40,42,24,306,23,12,66,29,47,19,19,0,4,10,42,35,506,91.64,138.36,203,939,,
1400000US05067480400,,"Census Tract 4804, Jackson County, Arkansas",89,9,10,6,20,0,0,0,25,0,0,27,164,62,43,4,10,11,10,0,0,15,0,9,0,165,34,49,5,9,18,0,1,0,29,0,12,8,379,22.04,57.96,56,515,,
1400000US05067480500,,"Census Tract 4805, Jackson County, Arkansas",0,0,21,54,20,0,0,0,7,0,0,9,141,7,4,13,14,11,6,15,0,47,3,0,21,132,4,3,0,43,3,9,7,11,24,14,4,10,197,60.48,82.52,44,384,,
1400000US05069000102,,"Census Tract 1.02, Jefferson County, Arkansas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,11,,
1400000US05069001000,,"Census Tract 10, Jefferson County, Arkansas",0,15,0,4,12,30,0,0,0,0,0,0,30,0,12,2,10,0,0,0,6,0,0,0,0,151,40,0,79,17,7,3,0,0,0,0,5,0,198,39,0,5,242,,
1400000US05069001200,,"Census Tract 12, Jefferson County, Arkansas",0,0,19,0,0,0,0,8,25,0,0,0,137,64,0,0,37,20,0,0,8,0,0,8,0,173,43,20,0,49,8,22,0,0,17,0,14,0,260,44.72,35.28,22,362,,
1400000US05069001300,,"Census Tract 13, Jefferson County, Arkansas",22,0,0,72,0,0,0,0,0,35,27,0,130,56,0,16,27,10,0,0,0,0,12,9,0,113,0,0,54,0,22,0,0,11,7,10,9,0,279,12.12,62.88,45,399,,
1400000US05069001401,,"Census Tract 14.01, Jefferson County, Arkansas",43,22,60,26,0,11,0,17,27,0,0,0,148,0,0,13,19,75,0,2,15,24,0,0,0,223,46,5,35,76,9,0,0,9,20,0,0,23,429,65.36,59.64,23,577,,
1400000US05069001402,,"Census Tract 14.02, Jefferson County, Arkansas",190,0,0,0,1,0,0,0,2,0,0,0,215,75,0,0,0,0,0,0,0,140,0,0,0,161,55,0,0,0,0,10,0,0,1,0,95,0,321,32.88,120.12,95,569,,
1400000US05069001501,,"Census Tract 15.01, Jefferson County, Arkansas",259,71,18,28,0,0,0,0,70,17,0,0,313,108,0,33,0,124,0,0,0,37,11,0,0,619,39,173,31,155,40,0,0,0,100,12,0,69,1079,33.12,213.88,69,1395,,
1400000US05069001502,,"Census Tract 15.02, Jefferson County, Arkansas",42,0,105,29,9,35,0,0,18,8,0,0,190,34,8,27,0,0,0,0,8,29,16,53,15,175,0,16,14,0,0,0,0,9,83,0,25,28,284,72.8,133.2,121,611,,
1400000US05069001600,,"Census Tract 16, Jefferson County, Arkansas",175,19,0,10,38,29,0,0,0,0,0,0,295,46,14,0,54,52,109,20,0,0,0,0,0,299,20,33,0,107,27,30,0,26,13,8,35,0,595,216.08,18.92,35,865,,
1400000US05069001700,,"Census Tract 17, Jefferson County, Arkansas",46,29,33,9,32,35,0,0,0,0,0,0,210,35,13,66,13,0,0,0,19,31,33,0,0,109,0,24,59,7,11,0,0,8,0,0,0,0,377,66.96,59.04,0,503,,
1400000US05069001800,,"Census Tract 18, Jefferson County, Arkansas",18,12,76,70,11,0,0,12,0,21,0,80,224,0,0,85,0,0,74,0,12,32,0,0,21,159,0,0,86,0,0,73,0,0,0,0,0,0,358,176.12,47.88,101,683,,
1400000US05069001901,,"Census Tract 19.01, Jefferson County, Arkansas",0,0,177,0,0,0,0,0,49,0,0,0,126,25,0,81,11,0,0,0,0,0,6,3,0,127,63,0,41,19,0,0,0,0,0,0,4,0,417,7.84,47.16,7,479,,
1400000US05069001903,,"Census Tract 19.03, Jefferson County, Arkansas",32,49,57,0,0,0,0,0,47,27,10,0,65,7,0,45,0,0,0,0,0,13,0,0,0,151,38,4,61,29,0,0,0,0,0,0,19,0,322,9.6,77.4,29,438,,
1400000US05069002000,,"Census Tract 20, Jefferson County, Arkansas",0,0,0,0,0,15,0,0,128,0,70,0,335,0,11,0,0,0,0,0,0,300,24,0,0,310,0,13,0,0,0,0,0,0,146,30,38,83,24,106.84,536.16,191,858,,
1400000US05069002103,,"Census Tract 21.03, Jefferson County, Arkansas",16,0,4,50,30,49,0,10,35,41,0,0,165,38,21,0,0,0,19,0,15,30,31,0,11,240,77,0,0,0,0,0,0,17,54,40,5,47,236,129.04,211.96,63,640,,
1400000US05069002104,,"Census Tract 21.04, Jefferson County, Arkansas",71,0,0,0,0,0,0,0,118,32,0,53,180,3,0,0,0,23,0,0,0,82,32,7,33,406,3,26,0,0,0,0,0,0,183,9,41,144,126,61.28,394.72,278,860,,
1400000US05069002300,,"Census Tract 23, Jefferson County, Arkansas",22,8,0,6,9,31,0,6,0,0,15,26,240,35,46,57,6,48,31,0,12,5,0,0,0,204,21,31,46,24,17,19,0,23,23,0,0,0,376,126.48,23.52,41,567,,
1400000US05069002400,,"Census Tract 24, Jefferson County, Arkansas",120,14,0,30,28,86,0,11,78,24,16,0,355,41,14,6,15,29,36,8,9,51,28,31,87,296,5,14,50,19,16,0,0,12,31,45,49,55,401,187.6,231.4,238,1058,,
1400000US05069002500,,"Census Tract 25, Jefferson County, Arkansas",19,0,0,0,109,0,0,0,0,8,0,0,52,21,6,0,0,20,0,0,0,0,5,0,0,85,21,11,0,0,42,0,0,0,0,11,0,0,249,0,24,0,273,,
1400000US05069000301,,"Census Tract 3.01, Jefferson County, Arkansas",0,0,0,0,0,0,0,0,0,21,47,28,112,0,36,0,0,0,0,0,0,23,39,14,0,154,0,0,44,0,0,0,0,0,6,15,49,40,80,4.64,99.36,178,362,,
1400000US05069000302,,"Census Tract 3.02, Jefferson County, Arkansas",0,0,57,0,0,0,0,0,132,46,50,0,596,38,33,129,0,0,0,0,0,208,34,66,88,606,11,29,0,0,0,36,0,0,287,50,66,127,297,136.32,656.68,397,1487,,
1400000US05069000303,,"Census Tract 3.03, Jefferson County, Arkansas",173,16,98,39,0,0,37,5,27,0,0,8,415,41,123,0,56,0,0,29,0,94,34,20,18,289,55,25,39,0,0,0,0,18,7,105,40,0,665,109.48,246.52,86,1107,,
1400000US05069000502,,"Census Tract 5.02, Jefferson County, Arkansas",8,24,19,0,0,0,0,0,15,0,0,0,70,11,0,19,0,0,0,0,0,21,0,19,0,128,3,0,22,17,0,0,0,0,78,0,8,0,123,18.24,95.76,27,264,,
1400000US05069000900,,"Census Tract 9, Jefferson County, Arkansas",0,54,17,0,71,0,0,49,68,10,9,0,332,16,23,83,31,100,12,0,47,13,7,0,0,248,8,57,23,54,28,24,8,8,0,18,20,0,565,160.96,103.04,29,858,,
1400000US05071951700,,"Census Tract 9517, Johnson County, Arkansas",86,27,18,14,29,0,0,0,30,3,10,7,532,63,54,22,22,5,10,73,20,159,44,23,37,452,36,40,26,0,25,25,0,0,120,98,34,48,467,177.44,404.56,159,1208,,
1400000US05071951800,,"Census Tract 9518, Johnson County, Arkansas",20,0,28,24,21,28,0,34,79,5,14,5,326,25,0,4,46,40,45,18,53,27,52,11,5,482,63,24,24,50,26,98,8,9,58,53,43,26,395,319.24,247.76,104,1066,,
1400000US05071951900,,"Census Tract 9519, Johnson County, Arkansas",0,0,5,0,0,0,0,0,40,35,0,47,93,0,0,36,0,0,9,0,5,5,25,6,7,319,0,0,62,31,45,8,0,6,52,39,58,18,179,43.52,180.48,136,539,,
1400000US05071952000,,"Census Tract 9520, Johnson County, Arkansas",157,0,66,58,73,34,0,62,53,0,0,6,324,94,0,55,66,16,15,8,0,43,5,22,0,284,90,0,8,31,25,30,0,0,45,55,0,0,739,171.56,178.44,28,1117,,
1400000US05071952100,,"Census Tract 9521, Johnson County, Arkansas",24,72,17,54,38,0,77,3,20,45,0,0,211,4,49,17,0,23,39,0,5,44,22,0,8,315,7,76,6,41,45,15,27,5,58,25,5,5,473,190.52,194.48,18,876,,
1400000US05071952200,,"Census Tract 9522, Johnson County, Arkansas",0,119,99,56,0,57,0,12,187,37,39,25,567,14,83,192,66,7,30,10,3,108,22,31,1,329,14,13,71,0,0,31,6,18,59,39,22,56,734,223.64,395.36,174,1527,,
1400000US05073470100,,"Census Tract 4701, Lafayette County, Arkansas",108,13,13,83,8,4,7,0,17,19,10,32,193,62,21,2,24,13,1,0,0,15,16,14,25,189,49,0,5,12,18,12,3,15,32,30,13,0,431,52.24,118.76,94,696,,
1400000US05073470200,,"Census Tract 4702, Lafayette County, Arkansas",7,14,13,10,16,16,6,7,26,15,0,56,258,24,5,22,24,0,98,0,18,29,11,8,19,166,9,32,0,13,0,42,0,6,6,12,46,0,189,202.76,89.24,129,610,,
1400000US05075470100,,"Census Tract 4701, Lawrence County, Arkansas",0,0,17,0,15,4,2,0,40,0,14,0,73,0,0,23,0,0,17,2,0,30,0,1,0,119,4,0,10,0,14,12,7,0,38,13,15,6,83,61.28,103.72,36,284,,
1400000US05075470200,,"Census Tract 4702, Lawrence County, Arkansas",26,14,11,72,10,14,10,0,67,76,6,0,266,20,2,25,18,0,63,3,0,32,73,4,26,404,16,0,8,63,2,45,10,9,39,193,6,13,287,176.08,457.92,55,976,,
1400000US05075470300,,"Census Tract 4703, Lawrence County, Arkansas",9,0,23,9,6,30,0,0,28,5,10,0,196,12,18,25,14,10,5,1,9,51,42,3,6,189,3,0,47,34,19,3,0,13,19,39,5,7,229,76.68,168.32,31,505,,
1400000US05075470400,,"Census Tract 4704, Lawrence County, Arkansas",5,4,1,0,2,0,0,8,2,19,5,4,109,21,0,0,0,2,15,0,10,45,3,13,0,112,14,9,3,0,7,0,0,0,57,14,5,3,68,49.64,123.36,30,271,,
1400000US05075470501,,"Census Tract 4705.01, Lawrence County, Arkansas",43,0,0,10,63,4,12,0,25,8,0,0,170,16,6,0,48,19,14,0,9,29,20,5,4,273,65,12,0,7,36,11,0,6,56,54,26,0,325,73.6,174.4,35,608,,
1400000US05075470502,,"Census Tract 4705.02, Lawrence County, Arkansas",65,0,39,6,7,7,9,0,90,47,5,54,432,19,0,51,0,45,0,50,15,162,33,18,39,250,8,5,33,27,8,0,30,16,77,0,23,23,313,179.64,356.36,162,1011,,
1400000US05077470100,,"Census Tract 4701, Lee County, Arkansas",0,0,6,10,0,0,0,0,8,0,0,0,28,6,9,9,4,0,0,0,0,0,0,0,0,65,0,0,0,2,0,0,0,6,57,0,0,0,46,16.4,54.6,0,117,,
1400000US05077470200,,"Census Tract 4702, Lee County, Arkansas",20,0,17,0,15,2,6,0,17,4,34,0,112,38,0,10,0,12,16,0,3,21,0,12,0,147,0,0,17,0,37,4,4,0,51,15,10,9,166,49.24,93.76,65,374,,
1400000US05077470300,,"Census Tract 4703, Lee County, Arkansas",203,0,0,35,0,30,0,0,61,0,38,12,353,114,0,47,51,0,0,0,0,121,20,0,0,243,0,0,10,21,23,39,0,20,17,43,62,8,504,120.84,230.16,120,975,,
1400000US05077470400,,"Census Tract 4704, Lee County, Arkansas",7,0,0,15,0,0,0,3,0,19,22,0,7,0,0,0,2,0,0,0,0,0,0,5,0,181,11,85,0,76,2,0,0,0,0,7,0,0,198,3,26,27,254,,
1400000US05079960300,,"Census Tract 9603, Lincoln County, Arkansas",0,0,0,0,8,19,0,0,18,26,18,1,130,0,0,40,0,6,0,0,0,0,54,13,17,284,0,0,40,22,13,15,14,38,49,85,0,8,129,96.72,221.28,57,504,,
1400000US05079960400,,"Census Tract 9604, Lincoln County, Arkansas",41,0,28,13,12,37,0,32,70,0,0,11,430,12,28,53,46,0,44,15,76,15,51,42,48,336,42,0,45,60,0,0,15,56,25,48,0,45,380,292.6,191.4,146,1010,,
1400000US05079960500,,"Census Tract 9605, Lincoln County, Arkansas",0,76,10,0,26,0,0,6,59,23,18,8,142,11,0,0,20,12,0,0,0,55,0,34,10,128,5,28,0,9,17,0,0,0,35,0,34,0,214,29.84,148.16,104,496,,
1400000US05079960600,,"Census Tract 9606, Lincoln County, Arkansas",29,0,15,10,8,0,0,2,1,18,0,0,56,25,0,0,2,5,7,0,0,10,7,0,0,206,39,7,0,52,51,4,0,0,44,1,7,1,243,21.8,72.2,8,345,,
1400000US05081030101,,"Census Tract 301.01, Little River County, Arkansas",0,0,0,0,0,0,35,16,63,14,0,24,221,5,24,3,3,51,0,0,34,73,23,2,3,301,10,34,38,0,55,0,56,0,20,49,5,34,223,165.96,217.04,68,674,,
1400000US05081030102,,"Census Tract 301.02, Little River County, Arkansas",33,28,41,77,15,102,0,0,0,22,14,0,236,18,19,0,1,0,0,0,0,119,8,71,0,255,29,50,0,0,49,0,0,3,34,66,13,11,360,129.48,224.52,109,823,,
1400000US05081030200,,"Census Tract 302, Little River County, Arkansas",0,33,0,36,56,13,24,3,17,12,12,35,175,60,7,0,26,5,0,0,21,19,23,0,14,204,19,0,0,7,48,0,0,0,17,50,39,24,297,69.48,129.52,124,620,,
1400000US05081030300,,"Census Tract 303, Little River County, Arkansas",11,0,3,3,0,0,0,0,39,22,0,15,187,0,0,51,0,18,0,0,0,51,18,49,0,234,5,0,24,0,18,10,27,0,35,8,63,44,133,57,153,171,514,,
1400000US05083950100,,"Census Tract 9501, Logan County, Arkansas",9,21,0,11,19,47,10,31,49,14,0,34,334,10,0,27,38,43,85,23,13,48,26,3,18,385,25,35,0,0,0,31,29,18,133,67,24,23,238,323.8,300.2,102,964,,
1400000US05083950200,,"Census Tract 9502, Logan County, Arkansas",10,69,6,21,9,36,5,0,36,19,0,0,206,5,38,6,11,20,8,1,18,85,2,0,12,283,107,3,22,9,0,4,5,9,72,10,8,34,336,116.88,193.12,54,700,,
1400000US05083950300,,"Census Tract 9503, Logan County, Arkansas",167,46,20,11,0,0,0,0,14,6,9,6,217,99,7,33,47,0,7,0,0,13,11,0,0,245,37,24,76,0,0,17,0,0,36,29,6,20,567,34.08,98.92,41,741,,
1400000US05083950400,,"Census Tract 9504, Logan County, Arkansas",0,3,18,43,5,12,0,0,35,92,8,0,284,15,3,3,0,8,21,8,0,62,102,35,27,201,12,2,6,14,14,8,24,4,42,30,31,14,146,99.24,340.76,115,701,,
1400000US05083950500,,"Census Tract 9505, Logan County, Arkansas",44,29,28,35,28,29,20,0,25,36,0,51,368,7,87,41,28,76,0,8,10,9,56,0,46,390,20,137,96,17,20,0,0,5,14,35,0,46,693,79.68,167.32,143,1083,,
1400000US05083950600,,"Census Tract 9506, Logan County, Arkansas",2,12,93,9,0,30,0,10,26,11,0,27,123,1,17,2,10,13,34,0,0,37,0,0,9,169,0,20,0,1,3,46,0,0,42,0,34,23,183,136.8,99.2,93,512,,
1400000US05085020101,,"Census Tract 201.01, Lonoke County, Arkansas",0,0,39,4,20,46,0,18,139,210,211,61,960,0,0,97,11,0,0,0,18,123,402,196,113,773,18,0,90,0,0,0,0,19,154,75,174,243,279,167.56,1036.44,998,2481,,
1400000US05085020102,,"Census Tract 201.02, Lonoke County, Arkansas",94,84,25,97,68,46,57,0,129,53,16,47,634,15,11,28,35,63,123,16,10,292,0,13,28,699,52,11,25,31,56,85,0,46,137,78,52,126,695,472.28,599.72,282,2049,,
1400000US05085020103,,"Census Tract 201.03, Lonoke County, Arkansas",15,20,0,70,24,46,49,0,137,54,6,99,458,15,0,0,5,0,0,13,0,152,52,10,211,506,0,0,0,5,0,98,0,0,109,152,11,131,154,269.68,592.32,468,1484,,
1400000US05085020104,,"Census Tract 201.04, Lonoke County, Arkansas",19,0,30,68,17,0,20,21,137,175,20,112,539,18,91,16,84,0,0,23,12,114,84,20,77,760,30,104,0,0,0,136,0,0,43,110,63,274,477,259.04,615.96,566,1918,,
1400000US05085020201,,"Census Tract 202.01, Lonoke County, Arkansas",22,0,12,0,26,5,0,0,243,70,8,36,285,26,0,26,0,0,6,18,0,64,61,69,15,355,26,0,7,0,0,0,34,0,76,71,66,75,145,124.28,523.72,269,1062,,
1400000US05085020202,,"Census Tract 202.02, Lonoke County, Arkansas",39,0,0,45,0,0,0,35,16,16,18,9,193,14,12,0,0,0,8,0,10,0,88,0,61,334,37,12,9,0,25,40,0,8,77,38,72,16,193,115.88,220.12,176,705,,
1400000US05085020204,,"Census Tract 202.04, Lonoke County, Arkansas",17,87,20,0,0,76,15,95,160,0,83,0,466,28,0,0,0,13,42,37,0,54,21,53,218,537,62,106,25,0,25,72,16,0,84,87,40,20,383,400.68,358.32,414,1556,,
1400000US05085020205,,"Census Tract 202.05, Lonoke County, Arkansas",33,0,86,26,7,0,18,11,136,99,19,57,473,24,171,27,10,9,21,13,12,25,72,32,57,494,26,0,104,56,17,25,7,0,86,96,44,33,596,146.52,474.48,242,1459,,
1400000US05085020206,,"Census Tract 202.06, Lonoke County, Arkansas",61,0,22,0,28,19,60,66,54,70,41,8,448,12,0,10,4,43,38,0,13,95,94,109,30,551,63,0,0,12,87,48,0,0,87,13,145,96,342,281.76,375.24,429,1428,,
1400000US05085020301,,"Census Tract 203.01, Lonoke County, Arkansas",10,54,46,0,13,72,31,0,8,17,0,10,318,0,0,28,50,0,73,0,30,119,0,0,18,248,0,13,0,45,0,0,0,14,65,42,30,39,259,250.72,220.28,97,827,,
1400000US05085020302,,"Census Tract 203.02, Lonoke County, Arkansas",0,34,0,0,0,22,5,13,38,25,26,15,259,0,57,0,0,0,18,6,8,46,50,54,20,348,0,7,75,27,0,0,0,24,117,20,31,47,200,128.16,263.84,193,785,,
1400000US05085020400,,"Census Tract 204, Lonoke County, Arkansas",15,0,14,23,21,0,0,17,0,21,13,0,248,9,0,48,16,0,31,28,45,24,25,0,22,231,0,0,0,24,48,0,0,45,18,16,42,38,218,172.72,97.28,115,603,,
1400000US05085020500,,"Census Tract 205, Lonoke County, Arkansas",7,6,0,0,0,0,0,29,88,25,20,15,488,83,26,0,20,68,0,0,0,148,78,28,37,438,37,28,0,50,0,0,28,0,176,46,31,42,325,122.92,495.08,173,1116,,
1400000US05085020600,,"Census Tract 206, Lonoke County, Arkansas",0,0,7,0,0,13,0,0,24,0,0,8,159,0,0,25,50,0,2,0,0,53,12,6,11,81,0,0,10,0,0,1,0,0,35,29,5,1,92,33.92,135.08,31,292,,
1400000US05085020700,,"Census Tract 207, Lonoke County, Arkansas",39,28,23,0,0,19,0,0,63,48,6,23,251,46,51,59,8,7,0,0,0,46,23,0,11,152,0,6,40,20,12,0,0,0,41,6,27,0,339,43,203,67,652,,
1400000US05085020800,,"Census Tract 208, Lonoke County, Arkansas",0,0,0,29,5,11,6,0,14,0,0,0,123,0,20,0,30,0,20,0,2,31,6,14,0,58,0,4,0,0,6,4,0,1,24,5,0,14,94,55.04,68.96,28,246,,
1400000US05087960100,,"Census Tract 9601, Madison County, Arkansas",50,0,61,0,0,0,0,74,64,47,0,50,265,0,0,13,27,0,0,17,45,61,52,0,50,383,15,0,58,27,35,0,17,79,45,69,27,11,286,259.2,310.8,138,994,,
1400000US05087960200,,"Census Tract 9602, Madison County, Arkansas",48,39,26,34,17,25,0,51,41,59,40,21,321,44,1,50,75,39,3,0,38,33,14,7,17,335,39,7,30,40,9,10,0,37,39,53,58,13,498,182.08,220.92,156,1057,,
1400000US05087960300,,"Census Tract 9603, Madison County, Arkansas",0,0,36,69,40,37,0,0,11,78,0,0,249,25,0,12,73,0,0,0,0,52,42,45,0,579,0,0,20,71,0,0,106,0,138,114,87,43,346,175.16,402.84,175,1099,,
1400000US05087960400,,"Census Tract 9604, Madison County, Arkansas",22,0,7,15,22,0,0,0,76,0,0,17,172,26,0,28,6,32,0,0,4,63,13,0,0,257,56,0,0,24,40,14,0,20,55,48,0,0,278,69.04,223.96,17,588,,
