State_FIPS_Code,State,County,State_County_Tract_FIPS_Code,Primary_RUCA_Code,Secondary_RUCA_Code,Tract_Population,Land_Area,Population_Density
8077,CO,Mesa County,8077001402,1,1.0,5998,9.26631204468901,647.29095794
8077,CO,Mesa County,8077001403,1,1.0,3582,3.43158887222644,1043.8313368
8077,CO,Mesa County,8077001404,1,1.0,4708,6.45910907695325,728.89309406
8077,CO,Mesa County,8077001501,1,1.0,12810,7.25490311152021,1765.7024226
8077,CO,Mesa County,8077001502,2,2.0,7214,385.351234059772,18.720583619
8077,CO,Mesa County,8077001600,1,1.0,3631,43.9940258410464,82.533933428
8077,CO,Mesa County,8077001702,1,1.0,4455,20.0009324367526,222.73961547
8077,CO,Mesa County,8077001703,1,1.0,4271,1.9446966549652,2196.2294166
8077,CO,Mesa County,8077001705,1,1.0,5500,2.61784649195286,2100.9635274
8077,CO,Mesa County,8077001706,1,1.0,6008,2.06702077384142,2906.5987512
8077,CO,Mesa County,8077001707,1,1.0,5600,1.8776384292128,2982.4698477
8077,CO,Mesa County,8077001800,10,10.1,3424,1146.94537619479,2.9853208976
8077,CO,Mesa County,8077001900,2,2.0,5089,1650.44842756028,3.0834044342
8079,CO,Mineral County,8079973600,10,10.0,712,875.666441697799,0.8130949938
8081,CO,Moffat County,8081000300,4,4.0,3138,155.086825498805,20.233827019
8081,CO,Moffat County,8081000400,4,4.0,4523,2.80527593178038,1612.3191123
8081,CO,Moffat County,8081000500,4,4.0,4526,3.77115106324817,1200.1640677
8081,CO,Moffat County,8081000600,10,10.2,1608,4581.6270318627,0.350967023
8083,CO,Montezuma County,8083941100,8,8.0,1588,694.872053461252,2.2853128027
8083,CO,Montezuma County,8083969000,8,8.0,3380,368.40751076839,9.1746229412
8083,CO,Montezuma County,8083969100,10,10.0,3156,323.90530419446,9.7435885091
8083,CO,Montezuma County,8083969200,8,8.0,2894,491.342812785233,5.8899813423
8083,CO,Montezuma County,8083969300,7,7.0,5754,16.094187308976,357.52038233
8083,CO,Montezuma County,8083969400,7,7.0,3911,3.38628982064782,1154.95135
8083,CO,Montezuma County,8083969600,8,8.0,4852,131.518957616792,36.892019888
8085,CO,Montrose County,8085966100,10,10.0,2749,1109.80444079278,2.4770129754
8085,CO,Montrose County,8085966201,5,5.0,2906,375.300865872738,7.7431209577
8085,CO,Montrose County,8085966202,5,5.0,4426,252.074035864259,17.558333546
8085,CO,Montrose County,8085966300,4,4.0,6205,4.39743118500935,1411.0510748
8085,CO,Montrose County,8085966400,4,4.0,6110,2.98670534380854,2045.7324365
8085,CO,Montrose County,8085966501,5,5.0,2876,234.418086879167,12.268677892
8085,CO,Montrose County,8085966502,4,4.0,3932,3.03845654883343,1294.0780744
8085,CO,Montrose County,8085966503,4,4.0,3309,28.3350370735308,116.78121301
8085,CO,Montrose County,8085966601,4,4.0,4392,6.51916727027307,673.70567711
8085,CO,Montrose County,8085966602,5,5.0,4371,223.820794922602,19.529016513
8087,CO,Morgan County,8087000100,5,5.0,2600,510.73345166078,5.0907180478
8087,CO,Morgan County,8087000200,10,10.0,2595,290.561702216381,8.9309774145
8087,CO,Morgan County,8087000300,4,4.0,1697,15.880948483159,106.85759744
8087,CO,Morgan County,8087000400,4,4.0,4420,1.27568390278256,3464.8081632
8087,CO,Morgan County,8087000500,4,4.0,2425,1.37232875210233,1767.0692946
8087,CO,Morgan County,8087000600,4,4.0,6634,112.551370122178,58.941974609
8087,CO,Morgan County,8087000700,7,7.2,5979,10.5918598850651,564.49009568
8087,CO,Morgan County,8087000800,5,5.0,1809,337.46520987742,5.3605525756
8089,CO,Otero County,8089968000,10,10.1,1617,17.2410335491902,93.787880836
8089,CO,Otero County,8089968100,7,7.0,2718,12.9418205798637,210.01681975
8089,CO,Otero County,8089968200,7,7.0,2708,51.6470667045562,52.432793821
8089,CO,Otero County,8089968300,7,7.0,3819,37.6782552660476,101.35819647
8089,CO,Otero County,8089968400,9,9.0,1119,957.759377649626,1.1683519119
8089,CO,Otero County,8089968500,8,8.0,1832,182.731162074882,10.025657251
8089,CO,Otero County,8089968600,7,7.0,5018,1.96277048387869,2556.5903101
8091,CO,Ouray County,8091967600,10,10.0,4436,541.592821665583,8.1906550873
8093,CO,Park County,8093000100,2,2.0,5587,190.888658557491,29.26837059
8093,CO,Park County,8093000200,2,2.0,3647,168.241804981336,21.677133103
8093,CO,Park County,8093000300,10,10.3,2694,109.147252805805,24.68225201
8093,CO,Park County,8093000400,10,10.0,2099,924.290955016008,2.2709299367
8093,CO,Park County,8093000500,10,10.0,2179,801.277184681937,2.7194085164
8095,CO,Phillips County,8095967600,10,10.0,3011,378.930573423506,7.9460466143
8095,CO,Phillips County,8095967700,10,10.0,1431,308.997319292599,4.631108138
8097,CO,Pitkin County,8097000100,10,10.3,7681,468.033626024522,16.411214009
8097,CO,Pitkin County,8097000401,7,7.0,4471,9.85063251258307,453.87948381
8097,CO,Pitkin County,8097000402,7,7.0,2563,34.0987653224648,75.164011827
8097,CO,Pitkin County,8097000500,7,7.0,2433,458.7142299501,5.3039557989
8099,CO,Prowers County,8099000100,8,8.0,1462,158.296266623629,9.2358463733
8099,CO,Prowers County,8099000200,7,7.0,2470,2.33681352963798,1056.9949072
8099,CO,Prowers County,8099000300,7,7.0,4975,2.23386633451584,2227.0804314
8099,CO,Prowers County,8099000600,10,10.0,1424,488.92070040479,2.9125377568
8099,CO,Prowers County,8099000700,8,8.0,2220,986.606853390826,2.2501364068
8101,CO,Pueblo County,8101000100,1,1.0,2692,1.33514672654854,2016.2577988
8101,CO,Pueblo County,8101000200,1,1.0,1857,1.14866130653887,1616.6645376
8101,CO,Pueblo County,8101000300,1,1.0,1332,0.47048982466328,2831.0920453
8101,CO,Pueblo County,8101000400,1,1.0,2602,0.643124601349504,4045.8722844
8101,CO,Pueblo County,8101000500,1,1.0,2204,1.39556940032155,1579.2836956
8101,CO,Pueblo County,8101000600,1,1.0,2153,0.351715529183919,6121.4243369
8101,CO,Pueblo County,8101000800,1,1.0,3031,0.799611040668914,3790.5929831
8101,CO,Pueblo County,8101000902,1,1.0,5802,1.43031280453809,4056.4553303
8101,CO,Pueblo County,8101000903,1,1.0,777,0.403407660576034,1926.0913362
8101,CO,Pueblo County,8101000904,1,1.0,4350,0.948924859883521,4584.1353556
8101,CO,Pueblo County,8101000905,1,1.0,2202,0.278549167023168,7905.2471186
8101,CO,Pueblo County,8101001000,1,1.0,4758,0.767841781506324,6196.589082
8101,CO,Pueblo County,8101001100,1,1.0,2834,0.546627629162761,5184.5165681
8101,CO,Pueblo County,8101001200,1,1.0,2126,1.02476189078868,2074.6282811
8101,CO,Pueblo County,8101001400,1,1.0,1375,0.40545284379696,3391.2698382
8101,CO,Pueblo County,8101001500,1,1.0,2025,0.505198093581901,4008.328665
8101,CO,Pueblo County,8101001600,1,1.0,1710,0.996295735733139,1716.357843
8101,CO,Pueblo County,8101001700,1,1.0,4196,1.20475191390848,3482.8747326
8101,CO,Pueblo County,8101001800,1,1.0,2176,0.422746360214796,5147.2944649
8101,CO,Pueblo County,8101001900,1,1.0,1445,0.364595897741611,3963.291987
8101,CO,Pueblo County,8101002000,1,1.0,2940,0.727432327871789,4041.6130647
8101,CO,Pueblo County,8101002100,1,1.0,1526,0.31590571076005,4830.5552829
8101,CO,Pueblo County,8101002200,1,1.0,1650,0.307287910214256,5369.557165
8101,CO,Pueblo County,8101002300,1,1.0,3476,1.15330766011271,3013.9399227
8101,CO,Pueblo County,8101002400,1,1.0,1928,0.328442062279825,5870.1372979
8101,CO,Pueblo County,8101002500,1,1.0,2782,0.452178542912168,6152.4370044
8101,CO,Pueblo County,8101002600,1,1.0,3880,0.90564936980403,4284.2187378
8101,CO,Pueblo County,8101002700,1,1.0,5434,1.08940273082346,4988.0543221
8101,CO,Pueblo County,8101002801,1,1.0,5268,0.838140948915593,6285.3390075
8101,CO,Pueblo County,8101002802,1,1.0,3586,1.5429681527482,2324.0920388
8101,CO,Pueblo County,8101002804,2,2.0,4661,282.847847557595,16.478824358
8101,CO,Pueblo County,8101002806,2,2.0,3519,337.996332801542,10.411355564
8101,CO,Pueblo County,8101002807,1,1.0,4430,1.26303828434726,3507.415456
8101,CO,Pueblo County,8101002808,1,1.0,2989,2.50720621099403,1192.163607
8101,CO,Pueblo County,8101002901,1,1.0,2914,3.7405408828149,779.03172062
8101,CO,Pueblo County,8101002903,1,1.0,5901,10.2031229488322,578.35233679
8101,CO,Pueblo County,8101002906,1,1.0,3905,27.5824857103585,141.57534752
8101,CO,Pueblo County,8101002911,1,1.0,2611,6.86570787200558,380.29581926
8101,CO,Pueblo County,8101002912,1,1.0,1689,1.50191931391188,1124.5610762
8101,CO,Pueblo County,8101002913,1,1.0,3318,1.92021546045773,1727.9310933
8101,CO,Pueblo County,8101002914,1,1.0,3210,2.00430696976202,1601.551084
8101,CO,Pueblo County,8101002915,1,1.0,2525,1.10818775994329,2278.4947563
8101,CO,Pueblo County,8101002916,1,1.0,3004,0.968364718292131,3102.1369772
8101,CO,Pueblo County,8101002917,1,1.0,2935,16.2598444471557,180.50603187
8101,CO,Pueblo County,8101002918,2,2.0,6646,141.401685644876,47.000854125
8101,CO,Pueblo County,8101003001,1,1.0,1244,5.2205604813613,238.28859074
8101,CO,Pueblo County,8101003004,1,1.0,2721,4.23119952679317,643.08004923
8101,CO,Pueblo County,8101003103,1,1.0,1885,5.0398387946199,374.01989961
8101,CO,Pueblo County,8101003104,1,1.0,2210,2.74261347929025,805.80075052
8101,CO,Pueblo County,8101003105,1,1.0,3204,6.04007856407057,530.45667635
8101,CO,Pueblo County,8101003106,1,1.0,1283,14.7364516746796,87.06302089
8101,CO,Pueblo County,8101003200,2,2.0,3572,829.285312904925,4.3073233595
8101,CO,Pueblo County,8101003500,1,1.0,2374,1.94392483671739,1221.240634
8101,CO,Pueblo County,8101003600,1,1.0,2196,581.22991380655,3.7781950788
8101,CO,Pueblo County,8101980100,10,10.0,0,74.3588684580778,0.0
8103,CO,Rio Blanco County,8103951100,10,10.0,3858,1990.81180183074,1.937902918
8103,CO,Rio Blanco County,8103951200,10,10.0,2808,1230.1217951589,2.2827007952
8105,CO,Rio Grande County,8105976700,7,7.0,5323,17.1843008539036,309.75947437
8105,CO,Rio Grande County,8105976800,10,10.0,1930,4.23323003813145,455.91663638
8105,CO,Rio Grande County,8105977000,10,10.0,4729,890.540331847097,5.310259211
8107,CO,Routt County,8107000100,5,5.0,2151,1091.5262371872,1.9706351773
8107,CO,Routt County,8107000200,5,5.0,1925,12.4194706693622,154.99855439
8107,CO,Routt County,8107000300,5,5.0,2335,507.224627681673,4.6034830972
8107,CO,Routt County,8107000400,4,4.0,3443,38.866066174824,88.586274323
8107,CO,Routt County,8107000500,4,4.0,3970,42.5855606280801,93.22408679
8107,CO,Routt County,8107000600,4,4.0,3139,31.957411771792,98.224475199
8107,CO,Routt County,8107000700,4,4.0,4595,58.5492203052678,78.480976793
8107,CO,Routt County,8107000800,5,5.0,1951,578.897505702729,3.3701993544
8109,CO,Saguache County,8109977600,10,10.0,3143,2781.42925604289,1.1299945858
8109,CO,Saguache County,8109977700,10,10.0,2965,387.095376117573,7.6596109975
8111,CO,San Juan County,8111972600,10,10.0,699,387.487570212681,1.8039288321
8113,CO,San Miguel County,8113968101,10,10.0,2239,20.6604961104067,108.3710666
8113,CO,San Miguel County,8113968102,10,10.0,1620,16.3874994787621,98.855838385
8113,CO,San Miguel County,8113968103,10,10.0,2006,320.225394866694,6.2643376577
8113,CO,San Miguel County,8113968200,10,10.0,1494,929.338081875283,1.607595803
8115,CO,Sedgwick County,8115968300,10,10.0,2379,548.04083300772,4.3409174221
8117,CO,Summit County,8117000100,4,4.0,7406,261.679577665997,28.301788264
8117,CO,Summit County,8117000200,4,4.0,7285,116.723220725347,62.412602691
8117,CO,Summit County,8117000300,4,4.0,3676,104.034837227045,35.334317792
8117,CO,Summit County,8117000401,7,7.0,4254,58.3301467033824,72.929698285
8117,CO,Summit County,8117000402,7,7.0,5373,67.5900008030925,79.494007045
8119,CO,Teller County,8119010103,2,2.0,7468,13.4054841180731,557.08543863
8119,CO,Teller County,8119010104,2,2.0,1915,5.03198933740234,380.56519432
8119,CO,Teller County,8119010105,2,2.0,6045,184.601720934614,32.746173597
8119,CO,Teller County,8119010106,2,2.0,4643,129.039156165975,35.981326428
8119,CO,Teller County,8119010201,10,10.0,2674,103.329873343043,25.878285858
8119,CO,Teller County,8119010202,10,10.1,605,121.647275585833,4.9733953933
8121,CO,Washington County,8121924100,10,10.0,2149,1771.53686773838,1.2130710002
8121,CO,Washington County,8121924200,10,10.0,2665,746.49421464501,3.5700209696
8123,CO,Weld County,8123000100,1,1.0,2468,0.575865602466112,4285.7222057
8123,CO,Weld County,8123000200,1,1.0,3207,0.343423598873817,9338.3215671
8123,CO,Weld County,8123000300,1,1.0,1869,0.242379115270032,7711.0604101
8123,CO,Weld County,8123000401,1,1.0,3166,0.694624067756298,4557.8610747
8123,CO,Weld County,8123000402,1,1.0,3362,0.631827637811449,5321.0714423
8123,CO,Weld County,8123000501,1,1.0,3128,0.380294039972386,8225.2143637
8123,CO,Weld County,8123000502,1,1.0,3313,0.523181188484271,6332.4142246
8123,CO,Weld County,8123000600,1,1.0,1634,1.81777560359353,898.90083065
8123,CO,Weld County,8123000701,1,1.0,1602,1.264765319376,1266.6381466
8123,CO,Weld County,8123000703,1,1.0,6796,2.10469469356615,3228.9718888
8123,CO,Weld County,8123000704,1,1.0,661,0.666939383502935,991.09456774
8123,CO,Weld County,8123000705,1,1.0,1541,33.0506782270806,46.625366941
8123,CO,Weld County,8123000800,1,1.0,3401,0.704251911591868,4829.2378679
8123,CO,Weld County,8123000900,1,1.0,2806,0.576880665084163,4864.0909114
8123,CO,Weld County,8123001003,1,1.0,4718,0.508759113941841,9273.5439439
8123,CO,Weld County,8123001004,1,1.0,4433,1.68255374156174,2634.6855322
8123,CO,Weld County,8123001005,1,1.0,6459,3.1027132172041,2081.7263949
8123,CO,Weld County,8123001006,1,1.0,4431,1.04992918886111,4220.2846125
8123,CO,Weld County,8123001100,1,1.0,4503,0.967073978721137,4656.3138902
8123,CO,Weld County,8123001201,1,1.0,3802,0.580659447070797,6547.7277933
8123,CO,Weld County,8123001202,1,1.0,2785,0.569492213863539,4890.3214692
8123,CO,Weld County,8123001300,1,1.0,6458,1.82400574828918,3540.5590175
8123,CO,Weld County,8123001404,1,1.0,2613,6.85895687547587,380.96171873
8123,CO,Weld County,8123001405,1,1.0,3781,1.47035700551508,2571.4843306
8123,CO,Weld County,8123001406,1,1.0,5306,2.8671295002139,1850.6314415
8123,CO,Weld County,8123001407,1,1.0,1933,1.54285348040223,1252.8733445
8123,CO,Weld County,8123001408,1,1.0,2046,1.25395175576103,1631.6417203
8123,CO,Weld County,8123001409,1,1.0,3267,1.10913100755679,2945.5492433
8123,CO,Weld County,8123001410,1,1.0,3005,1.18756264507789,2530.3928281
8123,CO,Weld County,8123001411,1,1.0,2433,0.994255571840487,2447.0569428
8123,CO,Weld County,8123001412,1,1.0,2309,2.02547270489284,1139.9808027
8123,CO,Weld County,8123001413,1,1.0,2791,0.548005241723128,5093.0169778
8123,CO,Weld County,8123001414,1,1.0,2152,0.542236489126591,3968.7480337
8123,CO,Weld County,8123001415,1,1.0,3736,0.85563794117965,4366.3327912
8123,CO,Weld County,8123001416,1,1.0,1999,6.08093126300199,328.73254335
8123,CO,Weld County,8123001417,1,1.0,2294,0.682646406083735,3360.451296
8123,CO,Weld County,8123001500,2,2.0,6547,65.4660091089225,100.00609613
8123,CO,Weld County,8123001600,2,2.0,4346,92.9594469163564,46.751569035
8123,CO,Weld County,8123001700,1,1.0,4653,65.7104847590027,70.810617469
8123,CO,Weld County,8123001800,10,10.0,4222,124.889128057736,33.805985082
8123,CO,Weld County,8123001902,2,2.0,7743,59.4609781975824,130.21985569
8123,CO,Weld County,8123001905,2,2.0,4322,2.71057974013779,1594.4928445
8123,CO,Weld County,8123001906,2,2.0,1502,17.1461713336124,87.599731204
8123,CO,Weld County,8123001907,2,2.0,2775,19.2083314671728,144.46856067
8123,CO,Weld County,8123001908,2,2.0,3000,29.5126135719548,101.65145126
8123,CO,Weld County,8123002004,3,3.0,3729,3.93736843568387,947.07926396
8123,CO,Weld County,8123002005,3,3.0,561,7.07998878759284,79.237413622
8123,CO,Weld County,8123002006,10,10.0,339,15.3757052156226,22.047769208
8123,CO,Weld County,8123002007,1,1.0,5110,4.34951822170605,1174.8427618
8123,CO,Weld County,8123002008,1,1.0,4621,1.48647368250355,3108.6995043
8123,CO,Weld County,8123002009,2,2.0,1332,16.4920694613257,80.766092037
8123,CO,Weld County,8123002010,1,1.0,1964,15.6598049875135,125.41663204
8123,CO,Weld County,8123002011,2,2.0,334,1.48795283993594,224.46947984
8123,CO,Weld County,8123002012,3,3.0,892,3.13837631680147,284.22340407
8123,CO,Weld County,8123002013,3,3.0,2760,2.99415943239891,921.79460123
8123,CO,Weld County,8123002014,3,3.0,1455,0.920651755915471,1580.4021343
8123,CO,Weld County,8123002015,3,3.0,1148,2.48880458133397,461.26562471
8123,CO,Weld County,8123002016,3,3.0,3023,5.86226422670684,515.67105867
8123,CO,Weld County,8123002017,1,1.0,600,2.42450814443928,247.4728746
8123,CO,Weld County,8123002018,3,3.0,893,1.0020378472796,891.18390331
8123,CO,Weld County,8123002019,3,3.0,3413,5.61846348322849,607.46145458
8123,CO,Weld County,8123002020,3,3.0,4990,1.96594154104189,2538.2239989
8123,CO,Weld County,8123002021,3,3.0,622,7.00896915352504,88.743435215
8123,CO,Weld County,8123002101,4,4.0,7319,43.1535636458547,169.60360586
8123,CO,Weld County,8123002102,4,4.0,9989,27.978941987376,357.01850358
8123,CO,Weld County,8123002103,3,3.0,8009,80.3824735867502,99.636147566
8123,CO,Weld County,8123002203,1,1.0,893,7.63962574343974,116.89054281
8123,CO,Weld County,8123002204,1,1.0,2013,0.746791877028002,2695.5301228
8123,CO,Weld County,8123002205,1,1.0,4605,0.973312231562463,4731.266957
8123,CO,Weld County,8123002206,1,1.0,3582,1.64159216181697,2182.0279624
8123,CO,Weld County,8123002207,1,1.0,1918,5.6319426962596,340.55744233
8123,CO,Weld County,8123002208,2,2.0,4588,39.2342381509104,116.93867949
8123,CO,Weld County,8123002209,1,1.0,904,15.8595723223428,57.000276024
8123,CO,Weld County,8123002210,2,2.0,783,7.79255116239921,100.48057224
8123,CO,Weld County,8123002300,2,2.0,4619,112.185649122699,41.172824119
8123,CO,Weld County,8123002501,10,10.0,4843,2459.40954514075,1.9691718321
8123,CO,Weld County,8123002502,2,2.0,5656,526.369572754777,10.745301957
8125,CO,Yuma County,8125963100,10,10.0,4602,1330.34045061213,3.4592648806
8125,CO,Yuma County,8125963200,7,7.0,5441,1034.06426052939,5.2617619694
