X,Y,med_indicator,chip_indicator,Specialty_keys,BOD_Formatted_Name,Latitude,Longitude,CensusYear,CensusTract,CensusCountyFips,CensusStateFips,CensusTract100,CensusStateFips2,State_county_tract,State_FIPS_Code,State,County,State_County_Tract_FIPS_Code,Primary_RUCA_Code,Secondary_RUCA_Code,Tract_Population,Land_Area,Population_Density
38.43006363,-105.2319556,1.0,0.0,general,Jungsoo Byun,38.430248799999994,-105.2321364,TwoThousandTen,9788.0,043,8.0,978800,8,8043978800,8043,CO,Fremont County,8043978800,4,4.0,2490,1.94861057271308,1277.8335676
38.43006363,-105.2319556,1.0,0.0,general,Mark Thomas House,38.430248799999994,-105.2321364,TwoThousandTen,9788.0,043,8.0,978800,8,8043978800,8043,CO,Fremont County,8043978800,4,4.0,2490,1.94861057271308,1277.8335676
38.43006363,-105.2319556,1.0,0.0,general,Mary Ruth Cacho-Mohr,38.430248799999994,-105.2321364,TwoThousandTen,9788.0,043,8.0,978800,8,8043978800,8043,CO,Fremont County,8043978800,4,4.0,2490,1.94861057271308,1277.8335676
38.43006363,-105.2319556,1.0,0.0,general,Allen Jesse Lee,38.430248799999994,-105.2321364,TwoThousandTen,9788.0,043,8.0,978800,8,8043978800,8043,CO,Fremont County,8043978800,4,4.0,2490,1.94861057271308,1277.8335676
38.43836746,-105.2310852,1.0,0.0,pediatric,Michael James Purcell,38.43853729999999,-105.23063940000002,TwoThousandTen,9788.0,043,8.0,978800,8,8043978800,8043,CO,Fremont County,8043978800,4,4.0,2490,1.94861057271308,1277.8335676
38.43123097,-105.24655600000001,1.0,0.0,hygienist,Jennifer Lynn Foster,38.4313348,-105.24678899999999,TwoThousandTen,9788.0,043,8.0,978800,8,8043978800,8043,CO,Fremont County,8043978800,4,4.0,2490,1.94861057271308,1277.8335676
40.45480459,-105.0804908,1.0,0.0,general,Gregory Scott Winslow,40.454558299999995,-105.0792174,TwoThousandTen,18.09,069,8.0,001809,8,8069001809,8069,CO,Larimer County,8069001809,1,1.0,10495,35.3733364787791,296.69239729
40.45480459,-105.0804908,1.0,0.0,general,Brian James Diemer,40.454558299999995,-105.0792174,TwoThousandTen,18.09,069,8.0,001809,8,8069001809,8069,CO,Larimer County,8069001809,1,1.0,10495,35.3733364787791,296.69239729
40.45480459,-105.0804908,1.0,0.0,general,Abram Howard Tanner,40.454558299999995,-105.0792174,TwoThousandTen,18.09,069,8.0,001809,8,8069001809,8069,CO,Larimer County,8069001809,1,1.0,10495,35.3733364787791,296.69239729
40.45480459,-105.0804908,1.0,0.0,general,Jeffrey Nolan Bourne,40.454558299999995,-105.0792174,TwoThousandTen,18.09,069,8.0,001809,8,8069001809,8069,CO,Larimer County,8069001809,1,1.0,10495,35.3733364787791,296.69239729
40.50366251,-105.15290209999999,1.0,0.0,hygienist,Julie Kay Chamberlin,40.503432600000004,-105.1527425,TwoThousandTen,18.09,069,8.0,001809,8,8069001809,8069,CO,Larimer County,8069001809,1,1.0,10495,35.3733364787791,296.69239729
39.75522125,-104.9761151,1.0,0.0,general,Lieng Thikim Pham,39.7556443,-104.97562909999999,TwoThousandTen,24.03,031,8.0,002403,8,8031002403,8031,CO,Denver County,8031002403,1,1.0,3338,0.36310785995919703,9192.860767
39.75522125,-104.9761151,1.0,0.0,general,LanAnh T Nguyen,39.7556443,-104.97562909999999,TwoThousandTen,24.03,031,8.0,002403,8,8031002403,8031,CO,Denver County,8031002403,1,1.0,3338,0.36310785995919703,9192.860767
39.75522125,-104.9761151,1.0,0.0,general,Michael Jay Raizen,39.7556443,-104.97562909999999,TwoThousandTen,24.03,031,8.0,002403,8,8031002403,8031,CO,Denver County,8031002403,1,1.0,3338,0.36310785995919703,9192.860767
39.75522125,-104.9761151,1.0,0.0,general,Niccole Rae Brownfield,39.7556443,-104.97562909999999,TwoThousandTen,24.03,031,8.0,002403,8,8031002403,8031,CO,Denver County,8031002403,1,1.0,3338,0.36310785995919703,9192.860767
39.75106919,-104.986263,1.0,0.0,general,Daniel Guerin Dwyer,39.7510046,-104.9861591,TwoThousandTen,24.03,031,8.0,002403,8,8031002403,8031,CO,Denver County,8031002403,1,1.0,3338,0.36310785995919703,9192.860767
39.75522125,-104.9761151,1.0,0.0,general,Amir Ali Jafari,39.7556443,-104.97562909999999,TwoThousandTen,24.03,031,8.0,002403,8,8031002403,8031,CO,Denver County,8031002403,1,1.0,3338,0.36310785995919703,9192.860767
39.75522125,-104.9761151,1.0,0.0,general,Troy Anjanette Bybee,39.7556443,-104.97562909999999,TwoThousandTen,24.03,031,8.0,002403,8,8031002403,8031,CO,Denver County,8031002403,1,1.0,3338,0.36310785995919703,9192.860767
39.75522125,-104.9761151,1.0,0.0,general,Tracy Lyn Gutierrez,39.7556443,-104.97562909999999,TwoThousandTen,24.03,031,8.0,002403,8,8031002403,8031,CO,Denver County,8031002403,1,1.0,3338,0.36310785995919703,9192.860767
39.75522125,-104.9761151,1.0,0.0,general,To Yong Mari Kim,39.7556443,-104.97562909999999,TwoThousandTen,24.03,031,8.0,002403,8,8031002403,8031,CO,Denver County,8031002403,1,1.0,3338,0.36310785995919703,9192.860767
39.75522125,-104.9761151,1.0,0.0,general,Tamara Taylor Tobey,39.7556443,-104.97562909999999,TwoThousandTen,24.03,031,8.0,002403,8,8031002403,8031,CO,Denver County,8031002403,1,1.0,3338,0.36310785995919703,9192.860767
39.75522125,-104.9761151,1.0,0.0,general,Marilyn Vigil Ketcham,39.7556443,-104.97562909999999,TwoThousandTen,24.03,031,8.0,002403,8,8031002403,8031,CO,Denver County,8031002403,1,1.0,3338,0.36310785995919703,9192.860767
39.75522125,-104.9761151,1.0,0.0,general,Alberta Marie Hernandez,39.7556443,-104.97562909999999,TwoThousandTen,24.03,031,8.0,002403,8,8031002403,8031,CO,Denver County,8031002403,1,1.0,3338,0.36310785995919703,9192.860767
39.61332747,-104.990751,1.0,0.0,general,Richard John Birkel,39.6135411,-104.9907209,TwoThousandTen,66.01,005,8.0,006601,8,8005006601,8005,CO,Arapahoe County,8005006601,1,1.0,5610,0.749130111799746,7488.6857592
39.61537124,-105.0067664,1.0,0.0,general,Mark Joseph Harris,39.6152854,-105.00642350000001,TwoThousandTen,66.01,005,8.0,006601,8,8005006601,8005,CO,Arapahoe County,8005006601,1,1.0,5610,0.749130111799746,7488.6857592
39.61332747,-104.990751,1.0,0.0,general,Jeffrey Alon Spiegel,39.6135411,-104.9907209,TwoThousandTen,66.01,005,8.0,006601,8,8005006601,8005,CO,Arapahoe County,8005006601,1,1.0,5610,0.749130111799746,7488.6857592
39.61332747,-104.990751,1.0,0.0,general,Brent Charles Mowery,39.6135411,-104.9907209,TwoThousandTen,66.01,005,8.0,006601,8,8005006601,8005,CO,Arapahoe County,8005006601,1,1.0,5610,0.749130111799746,7488.6857592
39.61333146,-104.99536119999999,1.0,0.0,hygienist,Doreen Hopkins Swatloski,39.6135287,-104.99541770000002,TwoThousandTen,66.01,005,8.0,006601,8,8005006601,8005,CO,Arapahoe County,8005006601,1,1.0,5610,0.749130111799746,7488.6857592
39.7448625,-104.9767238,1.0,0.0,general,Thomas L Losacco,39.745044299999996,-104.9767325,TwoThousandTen,26.02,031,8.0,002602,8,8031002602,8031,CO,Denver County,8031002602,1,1.0,2736,0.15184664948254598,18018.178269
39.84094699,-105.0819873,1.0,0.0,general,Jack Francis Emmons,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,general,Brian Elliott,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,general,Leigh Anne Stephens,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,general,Qinyue Cai,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,general,Lindsey Lee Dortch,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,general,Hammad Zaheer,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,general,Nathan Michael Johnson,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84165747,-105.0908935,1.0,0.0,general,Scott Alan Tidwell,39.8412359,-105.0908669,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,general,Mark Allan Moynier,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,general,Craig Albert Mellor,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,general,Vidhyalakshmi Sampath,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84165747,-105.0908935,1.0,0.0,general,Alissa Rae Ferguson,39.8412359,-105.0908669,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,general,Emily Ann Lund,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,general,Paul Christian Avery,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,general,Udaya Bhasker Narayanaraopeta,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,general,Raghavendra Sumanth Phani Challa,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,general,Ahsan Iqbal,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,specialist,Georgann Louise Apgar,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,specialist,Scott Marc Arceneaux,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,specialist,Kelvan Clifford Luff,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,specialist,Jennifer Ann Friedman,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,specialist,Amanda Joy Shaffner,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.84094699,-105.0819873,1.0,0.0,specialist,Pavol Porazik,39.8410198,-105.0824372,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.83654701,-105.0927023,1.0,0.0,hygienist,Devon Ashley Payne,39.836461299999996,-105.09287509999999,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.83654701,-105.0927023,1.0,0.0,hygienist,Olga R Kogan,39.836461299999996,-105.09287509999999,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.83654701,-105.0927023,1.0,0.0,hygienist,Candace Louise McCutcheon,39.836461299999996,-105.09287509999999,TwoThousandTen,102.06,059,8.0,010206,8,8059010206,8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
39.94461193,-104.9403904,1.0,0.0,general,Zachary Douglas Nelson,39.944498100000004,-104.9422554,TwoThousandTen,85.44,001,8.0,008544,8,8001008544,8001,CO,Adams County,8001008544,1,1.0,4181,1.00710428001983,4151.506535099999
39.94461193,-104.9403904,1.0,0.0,general,Brian J Hirsbrunner,39.944498100000004,-104.9422554,TwoThousandTen,85.44,001,8.0,008544,8,8001008544,8001,CO,Adams County,8001008544,1,1.0,4181,1.00710428001983,4151.506535099999
39.94461193,-104.9403904,1.0,0.0,general,Jarum Michael Boyer,39.944498100000004,-104.9422554,TwoThousandTen,85.44,001,8.0,008544,8,8001008544,8001,CO,Adams County,8001008544,1,1.0,4181,1.00710428001983,4151.506535099999
39.94461193,-104.9403904,1.0,0.0,general,Zachariah Shull Yoder,39.944498100000004,-104.9422554,TwoThousandTen,85.44,001,8.0,008544,8,8001008544,8001,CO,Adams County,8001008544,1,1.0,4181,1.00710428001983,4151.506535099999
39.94461193,-104.9403904,1.0,0.0,specialist,Tye Abram Roylance,39.944498100000004,-104.9422554,TwoThousandTen,85.44,001,8.0,008544,8,8001008544,8001,CO,Adams County,8001008544,1,1.0,4181,1.00710428001983,4151.506535099999
39.52546343,-104.7661983,1.0,0.0,general,Amisha Singh,39.52546020000001,-104.7669498,TwoThousandTen,139.04,035,8.0,013904,8,8035013904,8035,CO,Douglas County,8035013904,1,1.0,3742,2.05971147356667,1816.7593122
39.53115137,-104.7669684,1.0,0.0,general,Roopindar Kaur Kattaura,39.5312303,-104.7675257,TwoThousandTen,139.04,035,8.0,013904,8,8035013904,8035,CO,Douglas County,8035013904,1,1.0,3742,2.05971147356667,1816.7593122
39.51829643,-104.7742808,1.0,0.0,general,Robert M DiGiorgio,39.51934979999999,-104.7743571,TwoThousandTen,139.04,035,8.0,013904,8,8035013904,8035,CO,Douglas County,8035013904,1,1.0,3742,2.05971147356667,1816.7593122
39.52918898,-104.76489709999998,1.0,0.0,general,Terri Ann Gillespie,39.5291698,-104.7657814,TwoThousandTen,139.04,035,8.0,013904,8,8035013904,8035,CO,Douglas County,8035013904,1,1.0,3742,2.05971147356667,1816.7593122
39.53115137,-104.7669684,1.0,0.0,general,Tasos Athanasios Belegratis,39.5312303,-104.7675257,TwoThousandTen,139.04,035,8.0,013904,8,8035013904,8035,CO,Douglas County,8035013904,1,1.0,3742,2.05971147356667,1816.7593122
39.52627329,-104.7693055,1.0,0.0,specialist,Andrey D Nazarov,39.52623610000001,-104.7687209,TwoThousandTen,139.04,035,8.0,013904,8,8035013904,8035,CO,Douglas County,8035013904,1,1.0,3742,2.05971147356667,1816.7593122
39.71162634,-105.053324,1.0,0.0,general,Ashley Ann Tucker,39.7120038631289,-105.053344743034,TwoThousandTen,116.02,059,8.0,011602,8,8059011602,8059,CO,Jefferson County,8059011602,1,1.0,4006,0.766485790667756,5226.4504428
39.71611846,-105.0533062,1.0,0.0,general,Khiem Duy Hoang-Xuan,39.71845695223049,-105.05369548455201,TwoThousandTen,116.02,059,8.0,011602,8,8059011602,8059,CO,Jefferson County,8059011602,1,1.0,4006,0.766485790667756,5226.4504428
39.718026,-105.0814053,1.0,0.0,specialist,Robert Alan Craig,39.718015759424404,-105.081034293171,TwoThousandTen,116.02,059,8.0,011602,8,8059011602,8059,CO,Jefferson County,8059011602,1,1.0,4006,0.766485790667756,5226.4504428
37.28432837,-107.8743517,1.0,0.0,general,Daniel Joseph Lotz,37.2840589230743,-107.874401035042,TwoThousandTen,9710.0,067,8.0,971000,8,8067971000,8067,CO,La Plata County,8067971000,4,4.0,3154,1.92729001061009,1636.4947582999998
37.28432837,-107.8743517,1.0,0.0,hygienist,Jammy Ann Templeton,37.2840589230743,-107.874401035042,TwoThousandTen,9710.0,067,8.0,971000,8,8067971000,8067,CO,La Plata County,8067971000,4,4.0,3154,1.92729001061009,1636.4947582999998
37.28432837,-107.8743517,1.0,0.0,hygienist,Madison Grace Hert,37.2840589230743,-107.874401035042,TwoThousandTen,9710.0,067,8.0,971000,8,8067971000,8067,CO,La Plata County,8067971000,4,4.0,3154,1.92729001061009,1636.4947582999998
39.87050158,-104.979999,1.0,0.0,general,Nikita Singh,39.869394899999996,-104.97939479999998,TwoThousandTen,92.03,001,8.0,009203,8,8001009203,8001,CO,Adams County,8001009203,1,1.0,4222,1.03689322112689,4071.7789585
39.8784651,-104.9838705,1.0,0.0,general,KiTae Kim,39.8807493,-104.9840746,TwoThousandTen,92.03,001,8.0,009203,8,8001009203,8001,CO,Adams County,8001009203,1,1.0,4222,1.03689322112689,4071.7789585
39.87050158,-104.979999,1.0,0.0,general,Andrew Stephen Vorona,39.869394899999996,-104.97939479999998,TwoThousandTen,92.03,001,8.0,009203,8,8001009203,8001,CO,Adams County,8001009203,1,1.0,4222,1.03689322112689,4071.7789585
39.87050158,-104.979999,1.0,0.0,general,Travis Jay Barr,39.869394899999996,-104.97939479999998,TwoThousandTen,92.03,001,8.0,009203,8,8001009203,8001,CO,Adams County,8001009203,1,1.0,4222,1.03689322112689,4071.7789585
39.86150459,-104.97938390000002,1.0,0.0,general,Eric Michael Johnson,39.8617481,-104.9802821,TwoThousandTen,92.03,001,8.0,009203,8,8001009203,8001,CO,Adams County,8001009203,1,1.0,4222,1.03689322112689,4071.7789585
39.87050158,-104.979999,1.0,0.0,general,Carly Marie Topley,39.869394899999996,-104.97939479999998,TwoThousandTen,92.03,001,8.0,009203,8,8001009203,8001,CO,Adams County,8001009203,1,1.0,4222,1.03689322112689,4071.7789585
39.87050158,-104.979999,1.0,0.0,general,Michael Joseph Harkins,39.869394899999996,-104.97939479999998,TwoThousandTen,92.03,001,8.0,009203,8,8001009203,8001,CO,Adams County,8001009203,1,1.0,4222,1.03689322112689,4071.7789585
39.87050158,-104.979999,1.0,0.0,general,Melissa Fischer Alconcel,39.869394899999996,-104.97939479999998,TwoThousandTen,92.03,001,8.0,009203,8,8001009203,8001,CO,Adams County,8001009203,1,1.0,4222,1.03689322112689,4071.7789585
39.87050158,-104.979999,1.0,0.0,general,Daniel Laurence Matz,39.869394899999996,-104.97939479999998,TwoThousandTen,92.03,001,8.0,009203,8,8001009203,8001,CO,Adams County,8001009203,1,1.0,4222,1.03689322112689,4071.7789585
39.87158339,-104.9778068,1.0,0.0,pediatric,T Jay Robinson,39.8718204,-104.97832520000001,TwoThousandTen,92.03,001,8.0,009203,8,8001009203,8001,CO,Adams County,8001009203,1,1.0,4222,1.03689322112689,4071.7789585
39.8784651,-104.9838705,1.0,0.0,specialist,Sarah Lee Shin,39.8807493,-104.9840746,TwoThousandTen,92.03,001,8.0,009203,8,8001009203,8001,CO,Adams County,8001009203,1,1.0,4222,1.03689322112689,4071.7789585
39.86334594,-104.98321920000001,1.0,0.0,hygienist,Ashley Ann Rangel,39.86459110000001,-104.9856108,TwoThousandTen,92.03,001,8.0,009203,8,8001009203,8001,CO,Adams County,8001009203,1,1.0,4222,1.03689322112689,4071.7789585
40.61111769,-103.2208977,1.0,0.0,general,Timothy Russell Lemke,40.61112133512,-103.22090559087401,TwoThousandTen,9663.0,075,8.0,966300,8,8075966300,8075,CO,Logan County,8075966300,4,4.0,4080,16.2506389990996,251.06705036
40.61056749,-103.2227631,1.0,0.0,general,Matthew C Janda,40.6106785063536,-103.224658390996,TwoThousandTen,9663.0,075,8.0,966300,8,8075966300,8075,CO,Logan County,8075966300,4,4.0,4080,16.2506389990996,251.06705036
40.61056749,-103.2227631,1.0,0.0,general,Matthew Michael Janda,40.6106785063536,-103.224658390996,TwoThousandTen,9663.0,075,8.0,966300,8,8075966300,8075,CO,Logan County,8075966300,4,4.0,4080,16.2506389990996,251.06705036
40.61111769,-103.2208977,1.0,0.0,general,Benjamin Bruce Bassett,40.61112133512,-103.22090559087401,TwoThousandTen,9663.0,075,8.0,966300,8,8075966300,8075,CO,Logan County,8075966300,4,4.0,4080,16.2506389990996,251.06705036
40.61111769,-103.2208977,1.0,0.0,general,Clark Lee Scriven,40.61112133512,-103.22090559087401,TwoThousandTen,9663.0,075,8.0,966300,8,8075966300,8075,CO,Logan County,8075966300,4,4.0,4080,16.2506389990996,251.06705036
40.61111769,-103.2208977,1.0,0.0,general,Colin Thomas Windom,40.61112133512,-103.22090559087401,TwoThousandTen,9663.0,075,8.0,966300,8,8075966300,8075,CO,Logan County,8075966300,4,4.0,4080,16.2506389990996,251.06705036
39.71865544,-104.98913629999998,1.0,0.0,general,Conny Lou Seiler,39.7186715,-104.98885940000001,TwoThousandTen,21.0,031,8.0,002100,8,8031002100,8031,CO,Denver County,8031002100,1,1.0,4879,1.48970999093432,3275.1341064
39.71865544,-104.98913629999998,1.0,0.0,general,William Charles Weimar,39.7186715,-104.98885940000001,TwoThousandTen,21.0,031,8.0,002100,8,8031002100,8031,CO,Denver County,8031002100,1,1.0,4879,1.48970999093432,3275.1341064
39.85400602,-105.0816857,1.0,0.0,general,Terrence Shea Batliner,39.8543437,-105.08116799999999,TwoThousandTen,98.33,059,8.0,009833,8,8059009833,8059,CO,Jefferson County,8059009833,1,1.0,5555,0.979336583798844,5672.207177699999
39.85400602,-105.0816857,1.0,0.0,general,Rick Erwin Martin,39.8543437,-105.08116799999999,TwoThousandTen,98.33,059,8.0,009833,8,8059009833,8059,CO,Jefferson County,8059009833,1,1.0,5555,0.979336583798844,5672.207177699999
39.702006,-105.0251288,1.0,0.0,general,Lan Thi Phuong Nguyen,39.7020183,-105.02547709999999,TwoThousandTen,45.06,031,8.0,004506,8,8031004506,8031,CO,Denver County,8031004506,1,1.0,3450,0.370133375135329,9320.964365200001
39.698127,-105.0251282,1.0,0.0,general,Amanda Dao Tran-Clark,39.698133500000004,-105.0254288,TwoThousandTen,45.06,031,8.0,004506,8,8031004506,8031,CO,Denver County,8031004506,1,1.0,3450,0.370133375135329,9320.964365200001
40.37745347,-104.7024419,1.0,0.0,general,Kevin Charles Hoth,40.3781807,-104.7024223,TwoThousandTen,10.06,123,8.0,001006,8,8123001006,8123,CO,Weld County,8123001006,1,1.0,4431,1.04992918886111,4220.2846125
40.37745347,-104.7024419,1.0,0.0,general,Spencer Owades,40.3781807,-104.7024223,TwoThousandTen,10.06,123,8.0,001006,8,8123001006,8123,CO,Weld County,8123001006,1,1.0,4431,1.04992918886111,4220.2846125
40.37745347,-104.7024419,1.0,0.0,general,Kerri Marie Barberio,40.3781807,-104.7024223,TwoThousandTen,10.06,123,8.0,001006,8,8123001006,8123,CO,Weld County,8123001006,1,1.0,4431,1.04992918886111,4220.2846125
40.37745347,-104.7024419,1.0,0.0,general,Jeremy Robert Johnson,40.3781807,-104.7024223,TwoThousandTen,10.06,123,8.0,001006,8,8123001006,8123,CO,Weld County,8123001006,1,1.0,4431,1.04992918886111,4220.2846125
40.37745347,-104.7024419,1.0,0.0,general,Karl Gustaf Kohlgraf,40.3781807,-104.7024223,TwoThousandTen,10.06,123,8.0,001006,8,8123001006,8123,CO,Weld County,8123001006,1,1.0,4431,1.04992918886111,4220.2846125
40.37745347,-104.70244190000001,1.0,0.0,hygienist,Michele Leigh Rewerts,40.3781807,-104.7024223,TwoThousandTen,10.06,123,8.0,001006,8,8123001006,8123,CO,Weld County,8123001006,1,1.0,4431,1.04992918886111,4220.2846125
40.37745347,-104.70244190000001,1.0,0.0,hygienist,Sonya Francis Chavez,40.3781807,-104.7024223,TwoThousandTen,10.06,123,8.0,001006,8,8123001006,8123,CO,Weld County,8123001006,1,1.0,4431,1.04992918886111,4220.2846125
40.37745347,-104.70244190000001,1.0,0.0,hygienist,Micaela Marie Fontaninni,40.3781807,-104.7024223,TwoThousandTen,10.06,123,8.0,001006,8,8123001006,8123,CO,Weld County,8123001006,1,1.0,4431,1.04992918886111,4220.2846125
40.37745347,-104.70244190000001,1.0,0.0,hygienist,Amy Elizabeth Pratt,40.3781807,-104.7024223,TwoThousandTen,10.06,123,8.0,001006,8,8123001006,8123,CO,Weld County,8123001006,1,1.0,4431,1.04992918886111,4220.2846125
40.37745347,-104.70244190000001,1.0,0.0,hygienist,Kathleen Corrinn Smith,40.3781807,-104.7024223,TwoThousandTen,10.06,123,8.0,001006,8,8123001006,8123,CO,Weld County,8123001006,1,1.0,4431,1.04992918886111,4220.2846125
40.37745347,-104.70244190000001,1.0,0.0,hygienist,Dallas Mark Daniels,40.3781807,-104.7024223,TwoThousandTen,10.06,123,8.0,001006,8,8123001006,8123,CO,Weld County,8123001006,1,1.0,4431,1.04992918886111,4220.2846125
39.66171245,-104.8441815,1.0,0.0,general,Jason R Stott,39.662512,-104.84417950000001,TwoThousandTen,804.0,005,8.0,080400,8,8005080400,8005,CO,Arapahoe County,8005080400,1,1.0,4500,0.9337352142172091,4819.3534221
39.66230683,-104.8471468,1.0,0.0,general,Hana Angela Kim,39.6625331,-104.84670229999999,TwoThousandTen,804.0,005,8.0,080400,8,8005080400,8005,CO,Arapahoe County,8005080400,1,1.0,4500,0.9337352142172091,4819.3534221
39.66728875,-104.8620095,1.0,0.0,general,Xiaomei Sui,39.6672571,-104.8638176,TwoThousandTen,804.0,005,8.0,080400,8,8005080400,8005,CO,Arapahoe County,8005080400,1,1.0,4500,0.9337352142172091,4819.3534221
39.66305772,-104.8638471,1.0,0.0,general,Kyu Hyuk Jung,39.66270520000001,-104.86381000000002,TwoThousandTen,804.0,005,8.0,080400,8,8005080400,8005,CO,Arapahoe County,8005080400,1,1.0,4500,0.9337352142172091,4819.3534221
39.66171245,-104.8441815,1.0,0.0,general,Kim Nhi Lisa Van,39.662512,-104.84417950000001,TwoThousandTen,804.0,005,8.0,080400,8,8005080400,8005,CO,Arapahoe County,8005080400,1,1.0,4500,0.9337352142172091,4819.3534221
39.66728875,-104.8620095,1.0,0.0,general,Hua Gao,39.6672571,-104.8638176,TwoThousandTen,804.0,005,8.0,080400,8,8005080400,8005,CO,Arapahoe County,8005080400,1,1.0,4500,0.9337352142172091,4819.3534221
39.66171245,-104.8441815,1.0,0.0,general,Igor Iosifovich Traktinskiy,39.662512,-104.84417950000001,TwoThousandTen,804.0,005,8.0,080400,8,8005080400,8005,CO,Arapahoe County,8005080400,1,1.0,4500,0.9337352142172091,4819.3534221
