idx,IKN_addr,general,pediatric,specialist,Y_lat,X_long,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
5929,"805 E MOCKINGBIRD LN STE A,VICTORIA,TX,77904-2145",1.0,0.0,0.0,28.83561856,-96.9975783,0,1,2.0,0.0
5930,"805 N CAGE BLVD STE D,PHARR,TX,78577-3109",1.7833333333333332,0.0,0.0,26.203011399999998,-98.18264007,0,1,3.5666666666666664,0.0
5931,"805 TURTLE CREEK DR,TYLER,TX,75701-1937",1.0,0.0,3.0,32.33881827,-95.29395345,0,1,2.0,0.0
5932,"8061 ALAMEDA AVE,EL PASO,TX,79915-4705",1.7,0.0,0.0,31.72323607,-106.35556559999999,0,1,3.4,0.0
5933,"8062 FERGUSON RD,DALLAS,TX,75228-5848",2.0978797780958227,0.0,0.327349574253599,32.802823100000005,-96.71244387,0,1,4.195759556191645,0.0
5934,"807 N BELT LINE RD,IRVING,TX,75061-6317",0.469758064516129,0.0,0.0,32.82262405,-96.99394513,0,1,0.939516129032258,0.0
5935,"808 6TH ST,HEMPSTEAD,TX,77445-5402",2.0726615489773383,0.022222222222222227,0.0,30.09698096,-96.07376928,0,1,4.145323097954677,0.04444444444444445
5936,"808 NORTHEAST MALL BLVD,HURST,TX,76053-4653",2.584823870497611,0.10644257703081234,0.8808718381299027,32.82658444,-97.20147088,0,1,5.169647740995222,0.21288515406162467
5937,"8080 STATE HIGHWAY 121 STE 320,MCKINNEY,TX,75070-2915",0.0,0.0,1.0,33.13162534,-96.71566981,0,1,0.0,0.0
5938,"8080 STATE HIGHWAY 121,MC KINNEY,TX,75070-2900",0.0,0.0,1.0,33.13162534,-96.71566981,0,1,0.0,0.0
5939,"809 SW ALSBURY BLVD STE 100,BURLESON,TX,76028-9200",1.7281225718725717,1.4684767846532552,0.038461538461538464,32.54411875,-97.34963456,0,1,3.456245143745144,2.9369535693065103
5940,"809 SW ALSBURY BLVD,BURLESON,TX,76028-9200",0.5790404040404039,0.7608437314319667,0.0,32.54411875,-97.34963456,0,1,1.1580808080808078,1.5216874628639334
5941,"809 W PARK AVE,HEREFORD,TX,79045-4001",1.0,0.0,0.0,34.82218149,-102.4159323,0,1,2.0,0.0
5942,"810 CALDWELL ST BLDG A # 300,MANOR,TX,78653-3360",3.2291666666666665,0.2,0.0,30.34752244,-97.55720939,0,1,6.458333333333332,0.4
5943,"810 CALDWELL ST BLDG,MANOR,TX,78653-3360",0.6666666666666666,0.2,0.0,30.34752244,-97.55720939,0,1,1.3333333333333333,0.4
5944,"810 CALDWELL ST STE 300,MANOR,TX,78653-3359",2.0434782608695654,0.7,0.0,30.34752244,-97.55720939,0,1,4.086956521739131,1.4
5945,"810 N DIXIE DR STE A,CLUTE,TX,77531-1518",0.3125,0.0,0.0,29.01246473,-95.4201315,0,1,0.625,0.0
5946,"810 S GENERAL MCMULLEN DR STE 108,SAN ANTONIO,TX,78237-3163",1.6877300948234115,0.0,0.0,29.4196494,-98.5553802,0,1,3.3754601896468235,0.0
5947,"810 S GENERAL MCMULLEN DR,SAN ANTONIO,TX,78237",5.571989444242363,0.0,0.0,29.4196494,-98.5553802,0,1,11.143978888484726,0.0
5948,"810 W ARAPAHO RD # 976,RICHARDSON,TX,75080-4063",0.3333333333333333,0.0,0.0,32.96280789,-96.74873437,0,1,0.6666666666666666,0.0
5949,"810 W ARAPAHO RD STE 96,RICHARDSON,TX,75080-4064",0.8333333333333333,0.0,0.0,32.96280789,-96.74873437,0,1,1.6666666666666663,0.0
5950,"810 W ARAPAHO RD STE 976,RICHARDSON,TX,75080-4063",0.3333333333333333,0.0,0.0,32.96280789,-96.74873437,0,1,0.6666666666666666,0.0
5951,"810 W OCEAN BLVD STE C1,BAYVIEW,TX,78566-3644",0.8611111111111112,0.0,0.0,26.07244945,-97.48714925,0,1,1.7222222222222223,0.0
5952,"810 W OCEAN BLVD STE C1,LOS FRESNOS,TX,78566-3644",0.8611111111111112,0.0,0.0,26.07244945,-97.48714925,0,1,1.7222222222222223,0.0
5953,"810 W OCEAN BLVD STE C3,LOS FRESNOS,TX,78566-3644",1.5333333333333332,0.0,0.0,26.07244945,-97.48714925,0,1,3.0666666666666664,0.0
5954,"8101 FONDREN RD,HOUSTON,TX,77074",0.5,0.0,0.0,29.69115514,-95.50954194,0,1,1.0,0.0
5955,"8101 FONDREN RD,HOUSTON,TX,77074-5903",0.5,0.0,0.0,29.69115514,-95.50954194,0,1,1.0,0.0
5956,"8105 CULEBRA RD,SAN ANTONIO,TX,78251-1634",4.0,0.0,0.0,29.46688477,-98.64724218,0,1,8.0,0.0
5957,"8106 AGORA PKWY STE 102,SELMA,TX,78154-1317",0.43614718614718617,0.0,0.2505827505827506,29.56290185,-98.32758969,0,1,0.8722943722943723,0.0
5958,"8109 CULLEN BLVD STE D,HOUSTON,TX,77051-2062",1.0,0.0,0.0,29.67124444,-95.35569887,0,1,2.0,0.0
5959,"811 CHELSEA ST,EL PASO,TX,79903-4925",0.5,0.0,0.0,31.78107819,-106.4255634,0,1,1.0,0.0
5960,"8110 W LOOP 1604 N STE 101,SAN ANTONIO,TX,78254-6396",1.05,0.0,0.0,29.57447059,-98.64677636,0,1,2.1,0.0
5961,"8110 WESLEY ST STE 100,GREENVILLE,TX,75402-3936",0.10096186411975884,0.0,0.0,33.09108166,-96.10998474,0,1,0.20192372823951768,0.0
5962,"8110 WESLEY ST,SUITE 100,GARLAND,TX,75042",0.3859649122807017,0.0,0.0,32.91640510000001,-96.67705729,0,1,0.7719298245614034,0.0
5963,"8110 WINDWAY DR,WINDCREST,TX,78239-2433",3.5,0.0,0.0,29.51046644,-98.38786226,0,1,7.0,0.0
5964,"8111 MAINLAND DR STE 102,SAN ANTONIO,TX,78240-3749",2.618589743589744,0.0,0.0,29.51581099,-98.63344595,0,1,5.237179487179488,0.0
5965,"8113 CAMP BOWIE WEST BLVD,BENBROOK,TX,76116-6314",1.5,0.0,0.0,32.72341012,-97.45558107,0,1,3.0,0.0
5966,"8126 LONG POINT RD APT A,HOUSTON,TX,77055-2006",2.0,0.0,0.0,29.80293547,-95.49029925,0,1,4.0,0.0
5967,"8126A LONG POINT RD,HOUSTON,TX,77055-2006",2.0,0.0,0.0,29.80297545,-95.49051438,0,1,4.0,0.0
5968,"8132 PARK LN STE 155,DALLAS,TX,75231-6076",0.14285714285714285,0.0,0.0,32.87180521,-96.76583582,0,1,0.2857142857142857,0.0
5969,"8138 S KIRKWOOD RD,HOUSTON,TX,77072-3724",2.0,0.0,0.0,29.68940658,-95.58769213,0,1,4.0,0.0
5970,"814 E IRVING BLVD,IRVING,TX,75060-3148",4.698005981868306,0.08313573691641503,0.4261948817243525,32.81236274,-96.93628186,0,1,9.396011963736612,0.16627147383283006
5971,"8142 TEZEL RD,SAN ANTONIO,TX,78250-3032",1.39665930474754,0.05555555555555555,0.3170995670995671,29.51747052,-98.66227244,0,1,2.79331860949508,0.1111111111111111
5972,"8143 LONG POINT RD,HOUSTON,TX,77055-2032",1.6525456626356063,0.08207934336525308,0.0,29.80290955,-95.49159066,0,1,3.3050913252712126,0.16415868673050615
5973,"8145 HIGHWAY 6 S STE 130,HOUSTON,TX,77083-5740",2.3473522420784088,0.0,0.3990252427752428,29.69122007,-95.64370363,0,1,4.6947044841568175,0.0
5974,"815 E BERRY ST STE A,FORT WORTH,TX,76110-4455",0.0625,0.0,1.05,32.70598694,-97.31946996,0,1,0.125,0.0
5975,"815 E BERRY ST STE B,FORT WORTH,TX,76110-4457",3.9129978987429013,0.5530237602818248,0.18154761904761904,32.70598694,-97.31946996,0,1,7.8259957974858025,1.1060475205636495
5976,"815 E BERRY ST,FORT WORTH,TX,76110-4455",0.8700405874318917,0.05,0.0625,32.70598694,-97.31946996,0,1,1.7400811748637834,0.1
5977,"815 S WASHINGTON AVE STE,MARSHALL,TX,75670-5369",0.16666666666666666,0.3365508365508365,0.0,32.53727955,-94.3678624,0,1,0.3333333333333333,0.673101673101673
5978,"817 N TRAVIS ST,LIBERTY,TX,77575-3531",1.0,0.0,0.0,30.06379741,-94.79782326,0,1,2.0,0.0
5979,"817 W JEFFERSON BLVD,DALLAS,TX,75208-4924",5.59237957496084,0.1780237602818248,0.4963369963369963,32.74318152,-96.83676352,0,1,11.18475914992168,0.3560475205636496
5980,"817 W PIONEER PKWY STE 150,GRAND PRAIRIE,TX,75051-4700",1.573934837092732,0.037037037037037035,0.0,32.70938886,-97.01659025,0,1,3.147869674185464,0.07407407407407407
5981,"8191 SOUTHWEST FWY STE 1 # 111,HOUSTON,TX,77074-1709",0.16666666666666666,0.0,0.0,29.68954475,-95.52895832,0,1,0.3333333333333333,0.0
