IKN_addr,general,pediatric,specialist,X,Y,med_indicator,chip_indicator
"6001 SHADY OAK RD S STE 300,MINNETONKA,MN,55343-4417",0.5,0.5,0.0,-93.42047394,44.89480235,0,1
"601 E COLLEGE DR,MARSHALL,MN,56258-1822",0.02704497219816329,0.0,0.0,-95.781312,44.45040246,0,1
"601 HIGHWAY 73,FLOODWOOD,MN,55736",0.2,0.0,0.0,-92.91479087,46.92778131,0,1
"601 HIGHWAY 73,FLOODWOOD,MN,55736-8450",2.8166666666666664,0.0,0.0,-92.91479087,46.92778131,0,1
"601 N 1ST ST W,AURORA,MN,55705-1301",0.05598015738334848,0.0,0.0,-92.23914046,47.53213012,0,1
"602 FAYAL RD,EVELETH,MN,55734-1662",0.007352941176470587,0.0,0.0,-92.53604824,47.46050656,0,1
"602 N JACKSON AVE,SPRINGFIELD,MN,56087",0.5,0.0,0.0,-94.97163127,44.2460167,0,1
"602 N JACKSON AVE,SPRINGFIELD,MN,56087-4502",1.0,0.0,0.0,-94.97163127,44.2460167,0,1
"603 BEMIDJI AVE N # 388,BEMIDJI,MN,56601-3015",0.5,0.0,0.0,-94.87969362,47.473686,0,1
"603 BEMIDJI AVE N,BEMIDJI,MN,56601-3015",0.5,0.0,0.0,-94.87969362,47.473686,0,1
"604 2ND ST,JACKSON,MN,56143-1646",1.0,0.0,0.0,-94.98765604,43.62248652,0,1
"604 BIELENBERG DR STE 230,WOODBURY,MN,55125-1733",0.0,0.75,0.0,-92.95438131,44.94113219,0,1
"604 SNELLING AVE S,SAINT PAUL,MN,55116-1528",1.2,0.0,0.0,-93.16699265,44.923068,0,1
"605 HILLCREST AVE STE 130,OWATONNA,MN,55060-3680",0.0,0.0,0.5531135531135531,-93.20818425,44.0793186,0,1
"605 HILLCREST AVE STE 200,OWATONNA,MN,55060-3680",1.0,0.0,0.0,-93.20818425,44.0793186,0,1
"605 HILLCREST AVE STE 210,OWATONNA,MN,55060-3680",0.4545213353100107,0.0,0.0,-93.20818425,44.0793186,0,1
"605 HILLCREST AVE STE 230,OWATONNA,MN,55060-3680",1.0,0.0,0.0,-93.20818425,44.0793186,0,1
"605 HILLCREST AVE,OWATONNA,MN,55060",1.3333333333333333,0.0,0.07692307692307693,-93.20818425,44.0793186,0,1
"605 HILLCREST AVE,OWATONNA,MN,55060-3680",1.1256410256410256,0.0,0.0,-93.20818425,44.0793186,0,1
"605 W OAKLAND AVE,AUSTIN,MN,55912-2317",0.0,0.0,0.21978021978021972,-92.9811272,43.666499,0,1
"6053 NICOLLET AVE S,MINNEAPOLIS,MN,55419",0.0,0.0,1.0,-93.27812376,44.89265607,0,1
"606 24TH AVE S STE 200,MINNEAPOLIS,MN,55454-1437",8.878409090909091,0.0,1.0,-93.23776083,44.96710617,0,1
"606 24TH AVE S,MINNEAPOLIS,MN,55454",0.7,0.0,0.0,-93.23776083,44.96710617,0,1
"6060 CLEARWATER DR STE 210,MINNETONKA,MN,55343-9468",0.5833333333333333,1.7952380952380949,0.0,-93.44077379,44.8940385,0,1
"6060 CLEARWATER DR,HOPKINS,MN,55343",0.0,0.25396825396825395,0.2,-93.44077379,44.8940385,0,1
"607 18TH AVE NW,AUSTIN,MN,55912-1848",1.0,0.0,0.0,-92.98150504,43.68473298,0,1
"608 E MADISON AVE,MANKATO,MN,56001",0.8333333333333333,0.0,0.0,-93.98876990000001,44.17157618,0,1
"608 MADISON AVE,MANKATO,MN,56001-6112",1.8333333333333333,0.0,0.0,-93.98876990000001,44.17157618,0,1
"608 TECHNOLOGY DR,RED WING,MN,55066",0.5,0.0,0.0,-92.57888025,44.56062848,0,1
"6101 NICOLLET AVE S,MINNEAPOLIS,MN,55419",1.0,0.0,0.0,-93.27812376,44.89229719,0,1
"6101 NICOLLET AVE,MINNEAPOLIS,MN,55419-2560",1.0,0.0,0.0,-93.27812376,44.89229719,0,1
"6105 CAHILL AVE,INVER GROVE HEIGHTS,MN,55076",0.5,0.0,0.0,-93.04505177,44.86050933,0,1
"6105 CAHILL AVE,INVER GROVE HEIGHTS,MN,55076-1525",1.5,0.0,0.0,-93.04505177,44.86050933,0,1
"612 8TH AVE,HOWARD LAKE,MN,55349-5148",0.8666666666666667,0.0,0.0,-94.0704582,45.06060394,0,1
"615 CHATSWORTH ST S,SAINT PAUL,MN,55102-4038",0.007352941176470587,0.0,0.0,-93.14156077,44.923743,0,1
"615 MAIN ST W,MELROSE,MN,56352-1045",0.0,0.0,0.125,-94.82548680000001,45.67477809,0,1
"615 N SIBLEY AVE,LITCHFIELD,MN,55355-1756",0.0,0.0,0.65,-94.52822002,45.13246519,0,1
"617 MAPLE ST,BRAINERD,MN,56401",0.25,0.0,0.0,-94.20038497,46.35481856,0,1
"620 BECKER AVE SW,WILLMAR,MN,56201",1.0,0.0,0.0,-95.05176614,45.11985336,0,1
"620 BECKER AVE SW,WILLMAR,MN,56201-3234",1.0,0.0,0.0,-95.05176614,45.11985336,0,1
"620 N HIGHWAY 44 76,CALEDONIA,MN,55921",0.5,0.0,0.0,-91.50261594,43.63920895,0,1
"620 N HIGHWAY 44 76,CALEDONIA,MN,55921-1855",0.5,0.0,0.0,-91.50261594,43.63920895,0,1
"621 E 7TH ST,BLUE EARTH,MN,56013",1.0,0.0,0.0,-94.09486469,43.63770149,0,1
"621 E 7TH ST,BLUE EARTH,MN,56013-2516",1.0,0.0,0.0,-94.09486469,43.63770149,0,1
"622 3RD AVE,MADISON,MN,56256-1547",0.5,0.0,0.0,-96.18876128,45.01461389,0,1
"622 3RD ST,MADISON,MN,56256",0.5,0.0,0.0,-96.19306168,45.01138431,0,1
"622 ROOSEVELT RD STE 180,SAINT CLOUD,MN,56301-6361",0.75,0.0,1.0,-94.1846387,45.54753871,0,1
"623 S SIBLEY AVE,LITCHFIELD,MN,55355",0.5,0.0,0.0,-94.52798217,45.11983955,0,1
"623 S SIBLEY AVE,LITCHFIELD,MN,55355-3339",1.25,0.0,0.0,-94.52798217,45.11983955,0,1
"6230 10TH ST N STE 520,OAKDALE,MN,55128-6163",1.0,0.0,0.0,-92.98004391,44.96324646,0,1
"6230 HIGHWAY 65 NE,MINNEAPOLIS,MN,55432",1.0,0.0,0.0,-93.24383081,45.08151467,0,1
"625 E NICOLLET BLVD STE 202,BURNSVILLE,MN,55337-6735",1.0,0.0,0.0,-93.26750973,44.75143555,0,1
"625 E NICOLLET BLVD STE 340,BURNSVILLE,MN,55337-6736",0.75,0.0,1.5,-93.26750973,44.75143555,0,1
"625 N JACKSON AVE,SPRINGFIELD,MN,56087-1714",0.5,0.0,0.0,-94.97150955,44.24691223,0,1
"628 BIELENBERG DR,WOODBURY,MN,55125-1414",0.0,0.30952380952380953,0.16666666666666666,-92.95435929,44.94010619,0,1
"629 LEGION DR STE 4,MONTEVIDEO,MN,56265-1730",0.0,0.0,0.2,-95.70984359,44.9502971,0,1
"6299 UNIVERSITY AVE NE STE 100,FRIDLEY,MN,55432-4919",0.75,0.0,0.0,-93.2632051,45.08257499,0,1
"6300 SHINGLE CREEK PKWY STE 362,BROOKLYN CENTER,MN,55430-2191",0.5,0.0,0.0,-93.30830922,45.06860013,0,1
"6300 SHINGLE CREEK PKWY STE 365,BROOKLYN CENTER,MN,55430-2191",0.14285714285714285,0.0,0.9999999999999998,-93.30830922,45.06860013,0,1
"6300 SHINGLE CREEK PKWY,MINNEAPOLIS,MN,55430",0.5,0.0,0.0,-93.30830922,45.06860013,0,1
"6300 WALKER ST,MINNEAPOLIS,MN,55416-2380",0.010416666666666666,0.0,0.0,-93.35916055,44.93895353,0,1
"631 ALBERT ST N,SAINT PAUL,MN,55104-1948",0.05598015738334848,0.0,0.0,-93.15943034,44.96064341,0,1
"634 2ND ST,KENYON,MN,55946-1334",1.5,0.0,0.0,-92.98611047,44.27204652,0,1
"6350 W 143RD ST STE 206,SAVAGE,MN,55378-2890",0.25,0.0,2.5,-93.35970281,44.74512573,0,1
"636 BROADWAY ST NE,MINNEAPOLIS,MN,55413",1.8397849462365592,0.0,0.0,-93.25663199,44.99867551,0,1
"636 BROADWAY ST NE,MINNEAPOLIS,MN,55413-2164",18.170861109764296,0.45,0.0,-93.25663199,44.99867551,0,1
"636 NE BROADWAY ST,MINNEAPOLIS,MN,55413",0.14285714285714285,0.0,0.0,-93.25663199,44.99867551,0,1
"64 W 5TH ST,WINONA,MN,55987",0.0,0.0,0.5,-91.63816656,44.05064197,0,1
"64 W 5TH ST,WINONA,MN,55987-3547",0.0,0.0,0.5,-91.63816656,44.05064197,0,1
"640 JACKSON ST,SAINT PAUL,MN,55101-2502",0.25,0.0,0.0,-93.09590905,44.95501843,0,1
"6437 BROOKLYN BLVD,BROOKLYN CENTER,MN,55429-2141",11.536272274690184,0.1661129568106312,1.6333333333333333,-93.32972144,45.07204995,0,1
"6437 BROOKLYN BLVD,MINNEAPOLIS,MN,55429",2.439922480620155,0.0,0.0,-93.32972144,45.07204995,0,1
"65 KELLOGG BLVD E,SAINT PAUL,MN,55101-1106",0.05598015738334848,0.0,0.0,-93.09089468,44.94503001,0,1
"650 COMMERCE DR STE 170,WOODBURY,MN,55125-3058",0.0,0.0,0.5,-92.9136736,44.9420605,0,1
"6520 150TH ST W STE 300,APPLE VALLEY,MN,55124-6584",3.6456158364281785,1.0,0.0,-93.20010248,44.73179248,0,1
"6520 150TH ST W,SAINT PAUL,MN,55124",0.125,0.0,0.0,-93.20010248,44.73179248,0,1
"653 PILLSBURY ST N,PILLAGER,MN,56473-2543",0.2,0.0,0.0,-94.48305498,46.33481155,0,1
"6545 FRANCE AVE S STE 340,EDINA,MN,55435-2120",0.05263157894736842,1.2,0.2,-93.3288032,44.88467479,0,1
"6545 FRANCE AVE S STE 366,EDINA,MN,55435-2121",1.2192982456140349,0.0,3.376190476190476,-93.3288032,44.88467479,0,1
"6545 FRANCE AVE S STE 381,EDINA,MN,55435-2121",0.0,0.0,0.5,-93.3288032,44.88467479,0,1
"6545 FRANCE AVE S STE 390,EDINA,MN,55435-2121",10.65093145104612,0.02325581395348837,0.24651162790697675,-93.3288032,44.88467479,0,1
"6545 FRANCE AVE S STE 500,EDINA,MN,55435-2116",0.25,0.0,0.0,-93.3288032,44.88467479,0,1
"6545 FRANCE AVE S,MINNEAPOLIS,MN,55435",1.7949494949494953,0.0,0.0,-93.3288032,44.88467479,0,1
"6550 YORK AVE S STE 315,EDINA,MN,55435-2334",0.6666666666666666,0.0,0.0,-93.31974961,44.884428,0,1
"6550 YORK AVE S,MINNEAPOLIS,MN,55435",0.3333333333333333,0.0,0.0,-93.31974961,44.884428,0,1
"6563 LAKETOWNE PL STE A,ALBERTVILLE,MN,55301-4511",1.75,0.0,1.0,-93.6621448,45.24616708,0,1
"6563 LAKETOWNE PL,ALBERTVILLE,MN,55301",0.5,0.0,0.0,-93.6621448,45.24616708,0,1
"657 ATLANTIC AVE,HANCOCK,MN,56244",0.3333333333333333,0.0,0.0,-95.79687677,45.497731200000004,0,1
"657 ATLANTIC AVE,HANCOCK,MN,56244-2104",0.3333333333333333,0.0,0.0,-95.79687677,45.497731200000004,0,1
"66 MALCOLM AVE SE,MINNEAPOLIS,MN,55414-3547",0.014495798319327732,0.0,0.0,-93.21349019,44.968947899999996,0,1
"6600 FRANCE AVE S STE 280,EDINA,MN,55435-1812",0.5,0.0,5.0,-93.3290928,44.88281995,0,1
"6600 FRANCE AVE S STE 310,EDINA,MN,55435-1803",0.5,0.0,0.0,-93.3290928,44.88281995,0,1
"6600 FRANCE AVE S,MINNEAPOLIS,MN,55435",0.5,0.0,0.0,-93.3290928,44.88281995,0,1
"6600 LYNDALE AVE S STE 130,RICHFIELD,MN,55423-3398",0.14285714285714285,0.0,0.0,-93.28698174,44.88269215,0,1
"6601 LYNDALE AVE S STE 230,RICHFIELD,MN,55423-2479",9.833333333333332,0.0,0.3666666666666667,-93.28665008,44.88286845,0,1
"6601 LYNDALE AVE S STE 240,RICHFIELD,MN,55423-2479",0.0,0.0,0.16666666666666666,-93.28665008,44.88286845,0,1
"6601 LYNDALE AVE S,MINNEAPOLIS,MN,55423",1.0,0.0,0.16666666666666666,-93.28665008,44.88286845,0,1
"6601 LYNDALE AVE S,RICHFIELD,MN,55423-2477",0.0,0.0,0.5,-93.28665008,44.88286845,0,1
"6608 FLYING CLOUD DR STE 200,EDEN PRAIRIE,MN,55344-3386",0.5,0.0,0.0,-93.40974075,44.88341789,0,1
"6608 FLYING CLOUD DR,EDEN PRAIRIE,MN,55344",0.5,0.0,0.0,-93.40974075,44.88341789,0,1
"6625 LYNDALE AVE S STE 105,RICHFIELD,MN,55423-2673",0.14285714285714285,0.0,0.0,-93.28699235,44.88217917,0,1
"6665 CAHILL AVE,INVER GROVE HEIGHTS,MN,55076-2026",2.0,0.0,0.0,-93.04496272,44.852688,0,1
"675 WATER ST STE 2,EXCELSIOR,MN,55331-3072",1.125,0.3333333333333333,0.0,-93.57040653,44.89862812,0,1
"675 WATER ST,EXCELSIOR,MN,55331-3072",0.125,0.25,0.0,-93.57040653,44.89862812,0,1
"676 COUNTY ROAD 10 NE,BLAINE,MN,55434-2329",2.0,0.0,0.0,-93.25358739,45.12637410000001,0,1
"676 COUNTY ROAD 10 NE,MINNEAPOLIS,MN,55434",0.5,0.0,0.0,-93.25358739,45.12637410000001,0,1
"677 ANNE ST NW STE F,BEMIDJI,MN,56601-4391",0.25,0.0,0.0,-94.88836333,47.50506152,0,1
"677 ANNE ST NW,BEMIDJI,MN,56601",0.25,0.0,0.0,-94.88836333,47.50506152,0,1
"6901 78TH AVE N STE 105,BROOKLYN PARK,MN,55445-2720",1.5,0.0,0.0,-93.36988768,45.09514944,0,1
"6901 78TH AVE N,MINNEAPOLIS,MN,55445",0.5,0.0,0.0,-93.36988768,45.09514944,0,1
"6936 PINE ARBOR DR S STE 220,COTTAGE GROVE,MN,55016-4672",0.0,0.0,0.5,-92.95090478,44.84894127,0,1
"6939 PINE ARBOR DR S STE 104,COTTAGE GROVE,MN,55016-4643",1.0,0.0,0.0,-92.95133466,44.84886858,0,1
"6939 PINE ARBOR DR S,COTTAGE GROVE,MN,55016",1.0,0.0,0.0,-92.95133466,44.84886858,0,1
"694 CHARLTON ST,SAINT PAUL,MN,55107-2771",0.0071428571428571435,0.0,0.0,-93.09597368,44.92512899,0,1
"6945 PENN AVE S STE 101,RICHFIELD,MN,55423-2082",2.5,0.0,0.0,-93.30857323,44.87664599,0,1
"6945 PENN AVE S,MINNEAPOLIS,MN,55423",1.5,0.0,0.0,-93.30857323,44.87664599,0,1
"6949 VALLEY CREEK RD STE 140,WOODBURY,MN,55125-2253",3.0,0.0,0.0,-92.96692515,44.92528972,0,1
"6980 FAIRVIEW RD,BAXTER,MN,56425",1.0,0.0,0.0,-94.25542484,46.35115141,0,1
"6980 FAIRVIEW RD,BAXTER,MN,56425-7836",4.0,0.0,0.0,-94.25542484,46.35115141,0,1
"700 22ND AVE NE,MINNEAPOLIS,MN,55418-3602",0.014495798319327732,0.0,0.0,-93.25168233,45.00983953,0,1
"700 5TH ST,MOOSE LAKE,MN,55767-9781",0.05598015738334848,0.0,0.0,-92.76471745,46.45478612,0,1
"700 7TH ST S,WAITE PARK,MN,56387-1512",0.02704497219816329,0.0,0.0,-94.22624061,45.54036849,0,1
"700 HUMBOLDT AVE N,MINNEAPOLIS,MN,55411-3931",0.022965840545502228,0.0,0.0,-93.29813118,44.98580797,0,1
"700 MAIN ST,LITTLEFORK,MN,56653-9319",0.02704497219816329,0.0,0.0,-93.5546964,48.399413700000004,0,1
"700 VILLAGE CENTER DR STE 110,NORTH OAKS,MN,55127-3020",0.45,1.3833333333333333,0.0,-93.11713904,45.08150212,0,1
"700 VILLAGE CENTER DR STE 120,NORTH OAKS,MN,55127-3020",1.5,0.0,0.0,-93.11713904,45.08150212,0,1
"700 VILLAGE CENTER DR STE 150,NORTH OAKS,MN,55127-3026",0.14285714285714285,0.0,0.9999999999999998,-93.11713904,45.08150212,0,1
"700 VILLAGE CENTER DR,NORTH OAKS,MN,55127-3019",0.25,1.45,0.0,-93.11713904,45.08150212,0,1
"700 VILLAGE CENTER DR,SAINT PAUL,MN,55127",0.5,0.0,0.0,-93.11713904,45.08150212,0,1
"701 25TH AVE S STE 400,MINNEAPOLIS,MN,55454-1443",1.375,6.042857142857143,0.25,-93.23612165,44.96625058,0,1
"701 25TH AVE S,MINNEAPOLIS,MN,55454",0.375,0.8333333333333333,0.0,-93.23612165,44.96625058,0,1
"701 HIGHWAY 10 E,DETROIT LAKES,MN,56501",1.0,0.0,0.0,-95.8277723,46.8111338,0,1
"701 HIGHWAY 10 E,DETROIT LAKES,MN,56501-4219",4.0,0.0,0.0,-95.8277723,46.8111338,0,1
"701 PARK AVE S,MINNEAPOLIS,MN,55415",3.25,0.0,0.25,-93.26267999,44.97177,0,1
"701 PARK AVE,MINNEAPOLIS,MN,55415",0.75,0.0,0.3928571428571429,-93.26280668,44.97262053,0,1
"701 PARK AVE,MINNEAPOLIS,MN,55415-1623",5.15,0.3428571428571429,1.8095238095238089,-93.26280668,44.97262053,0,1
"702 E HOWARD ST,HIBBING,MN,55746-1718",0.5,0.0,0.0,-92.93367133,47.42750947,0,1
"702 MANKATO AVE,WINONA,MN,55987",1.0,0.0,0.0,-91.62166595,44.03599012,0,1
"702 MANKATO AVE,WINONA,MN,55987-6570",1.0,0.0,0.0,-91.62166595,44.03599012,0,1
"703 PRENTICE ST,GRANITE FALLS,MN,56241-1519",2.0,0.0,0.0,-95.53787456,44.81105773,0,1
"704 E HOWARD ST,HIBBING,MN,55746-1744",1.5,0.0,0.0,-92.93352372,47.4275115,0,1
"705 4TH AVE SW,PINE CITY,MN,55063-1604",0.3333333333333333,0.0,0.0,-92.97224061,45.82562648,0,1
"7051 BROOKLYN BLVD,BROOKLYN CENTER,MN,55429-1371",0.05598015738334848,0.0,0.0,-93.34013414,45.08307316,0,1
"706 DEMERS AVE,EAST GRAND FORKS,MN,56721-1842",1.0,0.0,0.0,-97.02135692,47.93254771,0,1
"707 E LAKE ST,MINNEAPOLIS,MN,55407",0.3333333333333333,0.0,0.0,-93.2647905,44.9483265,0,1
"707 E LAKE ST,MINNEAPOLIS,MN,55407-1515",1.41025641025641,0.0,0.0,-93.26479049,44.9483265,0,1
"707 HIGHWAY 33 S,CLOQUET,MN,55720",1.0,0.0,0.0,-92.46310824,46.71264733,0,1
"707 HOLLY AVE,SAINT PAUL,MN,55104-7126",0.0132404181184669,0.0,0.0,-93.13005069,44.94319352,0,1
"708 COUNTY ROAD B W,ROSEVILLE,MN,55113-4527",0.5,0.0,0.0,-93.12935327,45.00616154,0,1
"708 COUNTY ROAD B W,SAINT PAUL,MN,55113",0.5,0.0,0.0,-93.12935327,45.00616154,0,1
"71 E 2ND ST,WINONA,MN,55987",0.5,0.0,0.0,-91.63511176,44.05302015,0,1
"71 E 2ND ST,WINONA,MN,55987-5375",0.5,0.0,0.0,-91.63511176,44.05302015,0,1
"710 9TH ST N,VIRGINIA,MN,55792-2322",0.5,0.0,0.0,-92.54484102,47.53068248,0,1
"7104 CHICAGO AVE,RICHFIELD,MN,55423-3301",2.0,0.0,0.0,-93.26301279,44.87405416,0,1
"712 CANTERBURY RD S,SHAKOPEE,MN,55379-1840",0.022965840545502228,0.0,0.0,-93.46992220000001,44.7924153,0,1
"7145 HARRIET AVE,RICHFIELD,MN,55423-3071",0.0132404181184669,0.0,0.0,-93.28575884,44.87363533,0,1
"7149 FRANCE AVE S,EDINA,MN,55435-4304",0.1,0.0,0.28181818181818186,-93.32876367,44.87302467,0,1
"715 101ST AVE W,DULUTH,MN,55808-1914",0.02704497219816329,0.0,0.0,-92.22791404,46.66386516,0,1
"715 11TH ST N STE 103,MOORHEAD,MN,56560-2071",2.333333333333333,0.0,0.0,-96.76263267,46.88322397,0,1
"715 11TH ST N STE 106B,MOORHEAD,MN,56560-2000",4.0,0.0,0.0,-96.76263267,46.88322397,0,1
"715 11TH ST N,MOORHEAD,MN,56560",0.8333333333333333,0.0,0.0,-96.76263267,46.88322397,0,1
"715 11TH ST N,MOORHEAD,MN,56560-2083",0.02704497219816329,0.0,0.0,-96.76263267,46.88322397,0,1
"715 S 8TH ST,MINNEAPOLIS,MN,55404-1210",7.9,0.75,1.8333333333333333,-93.2633513,44.97172894,0,1
"716 14TH ST,CLOQUET,MN,55720",0.5,0.0,0.0,-92.44902268,46.71204495,0,1
"716 14TH ST,CLOQUET,MN,55720-2406",1.5,0.0,0.0,-92.44902268,46.71204495,0,1
"717 S STATE ST STE 2,FAIRMONT,MN,56031-4469",1.5,0.0,0.0,-94.44686589,43.64718008,0,1
"717 S STATE ST STE 600,FAIRMONT,MN,56031-4475",0.0,0.0,0.5,-94.44686589,43.64718008,0,1
"717 S STATE ST STE 700,FAIRMONT,MN,56031-4476",1.5,0.0,0.0,-94.44686589,43.64718008,0,1
"717 S STATE ST,FAIRMONT,MN,56031",2.0,0.0,0.5,-94.44686589,43.64718008,0,1
"720 CENTURY AVE SW STE 104,HUTCHINSON,MN,55350-3751",1.0,0.0,0.0,-94.37802337,44.87440537,0,1
"720 E HIGHWAY 61,WINONA,MN,55987-5300",3.0,0.0,0.0,-91.62969039,44.03199295,0,1
"720 N CENTRAL AVE,DULUTH,MN,55807-1305",0.02704497219816329,0.0,0.0,-92.16648045,46.74349788,0,1
"723 2ND ST SW,ROCHESTER,MN,55902",1.0,0.0,0.0,-92.47349249,44.02165646,0,1
"7250 FRANCE AVE S,MINNEAPOLIS,MN,55435",0.5,0.0,0.0,-93.32905075,44.87149758,0,1
"7260 UNIVERSITY AVE NE STE 115,FRIDLEY,MN,55432-3135",1.0,0.0,0.0,-93.26508664,45.10014067,0,1
"727 BUCKSKIN AVE W,PILLAGER,MN,56473-2509",2.7,0.0,0.0,-94.48040715,46.33448006,0,1
"727 BUCKSKIN AVE,PILLAGER,MN,56473",0.5,0.0,0.0,-94.48040715,46.33448006,0,1
"7270 FORESTVIEW LN N STE 250,MAPLE GROVE,MN,55369-5605",8.833333333333332,0.0,0.0,-93.42882455,45.08681433,0,1
"7270 FORESTVIEW LN N,OSSEO,MN,55369",1.0,0.0,0.0,-93.42882455,45.08681433,0,1
"728 E HENNEPIN AVE,MINNEAPOLIS,MN,55414-1126",2.922646824050015,0.0,0.0,-93.24899177,44.99051729,0,1
"730 MADISON AVE STE A,MANKATO,MN,56001-6100",1.0,0.0,0.0,-93.98726467,44.16996762,0,1
"730 MADISON AVE,MANKATO,MN,56001-6100",1.0,0.0,0.0,-93.98726467,44.16996762,0,1
"730 MAIN ST STE 2,ELKO NEW MARKET,MN,55054-5482",0.6666666666666666,0.0,0.0,-93.34577322,44.57298449,0,1
"7300 FRANCE AVE S STE 110,EDINA,MN,55435-4541",1.0,0.0,0.0,-93.32905179999999,44.87044499,0,1
"7300 FRANCE AVE S,MINNEAPOLIS,MN,55435",0.25,0.0,0.0,-93.32905179999999,44.87044499,0,1
"7310 STATE HIGHWAY 24,CLEAR LAKE,MN,55319-9674",0.03746163886482996,0.0,0.0,-94.01152744,45.43724363,0,1
"7366 CLEARWATER RD,BAXTER,MN,56425-8463",1.0,0.0,0.0,-94.24726255,46.36185645,0,1
"7373 FRANCE AVE S STE 400,EDINA,MN,55435-4549",0.0,0.0,0.5833333333333333,-93.32876376,44.86897736,0,1
"7373 FRANCE AVE S STE 402,EDINA,MN,55435-4598",0.5833333333333333,1.5452380952380949,0.0,-93.32876376,44.86897736,0,1
"7373 FRANCE AVE S STE 500,EDINA,MN,55435-4551",4.666666666666666,0.0,0.0,-93.32876376,44.86897736,0,1
"7373 FRANCE AVE S STE 502,EDINA,MN,55435-4549",0.14285714285714285,0.0,0.9999999999999998,-93.32876376,44.86897736,0,1
"7373 FRANCE AVE S STE 600,EDINA,MN,55435-4552",1.0,0.0,0.3333333333333333,-93.32876376,44.86897736,0,1
"7373 FRANCE AVE S STE 602,EDINA,MN,55435-4552",0.25,0.0,2.833333333333333,-93.32876376,44.86897736,0,1
"7373 FRANCE AVE S,MINNEAPOLIS,MN,55435",1.5833333333333333,0.6761904761904762,0.0,-93.32876376,44.86897736,0,1
"7378 KIRKWOOD CT N,MAPLE GROVE,MN,55369-5270",1.8333333333333333,0.0,0.0,-93.43288998,45.0888254,0,1
"7378 KIRKWOOD CT N,OSSEO,MN,55369",0.3333333333333333,0.0,0.0,-93.43288998,45.0888254,0,1
"74 1/2 E BROADWAY,LITTLE FALLS,MN,56345-3166",0.3333333333333333,0.0,0.0,-94.36347713,45.97648724,0,1
"74 1ST AVE SE,LITTLE FALLS,MN,56345",1.0,0.0,0.0,-94.36341409,45.97539564,0,1
"740 ROSE AVE W,SAINT PAUL,MN,55117-4042",0.05598015738334848,0.0,0.0,-93.131253,44.97646946,0,1
"740 YORK AVE,SAINT PAUL,MN,55106-3730",0.006097560975609756,0.0,0.0,-93.06950993,44.96844248,0,1
"7430 80TH ST S STE 201,COTTAGE GROVE,MN,55016-3041",1.5,0.0,0.0,-92.95555905,44.83370904,0,1
"7447 EGAN DR,SAVAGE,MN,55378",2.0,0.0,0.0,-93.37567729,44.74618974,0,1
"7490 E FISH LAKE RD,MAPLE GROVE,MN,55311-2736",1.0,0.0,0.0,-93.45258468,45.09075297,0,1
"75 ARROWHEAD LN,MOOSE LAKE,MN,55767",1.0,0.0,0.0,-92.76782291,46.44808731,0,1
"750 CENTRAL AVE E STE 202,SAINT MICHAEL,MN,55376-4609",1.4166666666666663,0.0,1.6666666666666663,-93.6502359,45.21023445,0,1
"750 E 34TH ST,HIBBING,MN,55746",0.0,0.0,0.3333333333333333,-92.93164287,47.41106399,0,1
"750 E 34TH ST,HIBBING,MN,55746-2341",0.3333333333333333,0.0,0.6666666666666666,-92.93164287,47.41106399,0,1
"750 MAIN ST STE 203,MENDOTA HEIGHTS,MN,55118-3767",0.45,0.0,2.0,-93.12173157,44.88472223,0,1
"750 MAIN ST STE 217,MENDOTA HEIGHTS,MN,55118-3768",0.09090909090909093,0.1,0.3909090909090909,-93.12173157,44.88472223,0,1
"7500 42ND AVE N STE A,NEW HOPE,MN,55427-1225",1.3547619047619046,0.0,0.0,-93.37555252,45.03293153,0,1
"7500 42ND AVE N,MINNEAPOLIS,MN,55427",0.08333333333333333,0.0,0.0,-93.37555252,45.03293153,0,1
"7500 42ND AVE N,NEW HOPE,MN,55427-1225",4.545504495504496,0.0,0.0,-93.37555252,45.03293153,0,1
"7500 80TH ST S STE 200,COTTAGE GROVE,MN,55016-3060",6.333333333333332,0.0,0.0,-92.95468144,44.83367051,0,1
"7500 80TH ST S,COTTAGE GROVE,MN,55016",1.3333333333333333,0.0,0.0,-92.95468144,44.83367051,0,1
"7501 80TH ST S STE 214,COTTAGE GROVE,MN,55016-6063",2.447820374200081,0.0,0.0,-92.95477361,44.83346753,0,1
"7533 EGAN DR,SAVAGE,MN,55378-2201",0.0,0.0,0.3928571428571429,-93.37688002,44.74622848,0,1
"7550 FRANCE AVE S STE 138,EDINA,MN,55435-4761",2.0,0.0,0.0,-93.32900929,44.86675892,0,1
"7550 FRANCE AVE S,MINNEAPOLIS,MN,55435",1.0,0.0,0.0,-93.32900929,44.86675892,0,1
"7575 GOLDEN VALLEY RD STE 220,GOLDEN VALLEY,MN,55427-4571",0.0,0.0,1.3333333333333333,-93.37637712,44.98626489,0,1
"758 1ST ST S STE 10,WAITE PARK,MN,56387-1315",0.5,0.0,0.0,-94.22616525,45.55152054,0,1
"758 1ST ST S STE 101,WAITE PARK,MN,56387-1315",3.0,0.0,0.0,-94.22616525,45.55152054,0,1
"758 1ST ST S,WAITE PARK,MN,56387",0.5,0.0,0.0,-94.22616525,45.55152054,0,1
"7600 FRANCE AVE S STE 1100,EDINA,MN,55435-5936",1.2,0.0,0.0,-93.32898173,44.86454069,0,1
