IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"31 STONEBRIDGE BLVD,JACKSON,TN,38305-2042",,0.0,,1.0,,0.0,,,35.67353400000001,-88.85389785,,,0.0,1.0
"310 SIMMONS RD STE I,KNOXVILLE,TN,37922-1943",,1.0,,0.0,,0.0,,,35.9033151,-84.13966674,,,0.0,1.0
"313 W HIGH ST,WOODBURY,TN,37190-1109",,1.0,,0.0,,0.0,,,35.82677553,-86.07226366,,,0.0,1.0
"3130 TOM AUSTIN HWY,SPRINGFIELD,TN,37172-4519",,0.0,,0.3333333333333333,,0.0,,,36.47096001,-86.89298817,,,0.0,1.0
"3159 HIGHWAY 64 STE 100,EADS,TN,38028-3322",,1.3333333333333333,,0.0,,0.0,,,35.22507094,-89.58622103,,,0.0,1.0
"320 N GARDEN ST,COLUMBIA,TN,38401-2902",,1.0,,0.0,,0.0,,,35.62064872,-87.0346311,,,0.0,1.0
"324 TYSON AVE,PARIS,TN,38242-4832",,1.0,,0.0,,0.0,,,36.29428677,-88.31347009999998,,,0.0,1.0
"3285 HACKS CROSS RD STE 101,MEMPHIS,TN,38125-8945",,0.0,,1.0,,0.0,,,35.0603295,-89.79371128,,,0.0,1.0
"3286 N MOUNT JULIET RD STE 100,MOUNT JULIET,TN,37122-3010",,0.0,,0.0,,1.0,,,36.21604303,-86.51574347,,,0.0,1.0
"3295 FRANKLIN RD,MURFREESBORO,TN,37128-4113",,1.0,,0.0,,0.0,,,35.84466457,-86.45605322,,,0.0,1.0
"3402 CAINLO DR STE 100,CLARKSVILLE,TN,37042-0863",,0.5,,0.0,,0.0,,,36.62712356,-87.32920541,,,0.0,1.0
"3468 PLAZA AVE,MEMPHIS,TN,38111-4614",,1.0,,0.0,,0.0,,,35.12957933,-89.94692361,,,0.0,1.0
"3574 HICKORY HILL RD,MEMPHIS,TN,38115-3827",,1.0,,0.0,,0.0,,,35.05125075,-89.86628197,,,0.0,1.0
"360 E EH CRUMP BLVD,MEMPHIS,TN,38126-5310",,3.5,,0.0,,0.0,,,35.12450947,-90.05009102,,,0.0,1.0
"366 S LOWRY ST,SMYRNA,TN,37167-3415",,0.0,,0.0,,0.5,,,35.97254411,-86.51032398,,,0.0,1.0
"3701 EASTEND DR,HUMBOLDT,TN,38343-1988",,1.0,,0.0,,0.0,,,35.83839887,-88.8914683,,,0.0,1.0
"3704 SUMMER AVE,MEMPHIS,TN,38122-3743",,1.0,,0.0,,0.0,,,35.14935348,-89.93754921,,,0.0,1.0
"3720 CUNNINGHAM RD,KNOXVILLE,TN,37918-5303",,1.0,,0.0,,0.0,,,36.07404341,-83.93054378,,,0.0,1.0
"3725 RIVERDALE RD STE 1,MEMPHIS,TN,38115-5332",,0.5,,0.0,,0.0,,,35.04693818,-89.83038395,,,0.0,1.0
"3913 LEBANON PIKE,HERMITAGE,TN,37076-2011",,0.5,,0.0,,0.0,,,36.19504212,-86.62195618,,,0.0,1.0
"3926 GALLATIN PIKE STE A,NASHVILLE,TN,37216-2436",,1.0,,0.0,,0.0,,,36.21802681,-86.72826311,,,0.0,1.0
"397 WALLACE RD STE 314,NASHVILLE,TN,37211-8028",,3.5,,0.0,,0.0,,,36.07739159,-86.72488089,,,0.0,1.0
"40 W CALDWELL ST STE 202,MOUNT JULIET,TN,37122-3179",,0.0,,1.0,,0.0,,,36.20267437,-86.51915998,,,0.0,1.0
"400 N HICKS ST,CLINTON,TN,37716-2970",,0.5,,0.0,,0.0,,,36.10443935,-84.13256565,,,0.0,1.0
