idx,IKN_addr,general,hygienist,pediatric,specialist,X,Y,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
93,"10450 PARK MEADOWS DR STE 102,LONE TREE,CO,80124-5528",1.0,0.0,0.0,0.0,39.53770992,-104.8734456,0,1,2.0,0.0
94,"10450 PARK MEADOWS DR STE 304,LONE TREE,CO,80124-5530",1.0,0.0,0.0,0.0,39.53770992,-104.8734456,0,1,2.0,0.0
95,"10450 PARK MEADOWS DR STE 306,LONE TREE,CO,80124-5530",1.0,0.0,0.0,0.0,39.53770578,-104.87344850000001,0,1,2.0,0.0
96,"10450 PARK MEADOWS DR STE 308,LONE TREE,CO,80124-5530",0.0,0.0,1.0,0.0,39.53804696,-104.87376129999998,0,1,0.0,2.0
97,"10455 PARK MEADOWS DR STE 101,LONE TREE,CO,80124-5307",1.0,0.0,0.0,0.0,39.53767764,-104.87318470000001,0,1,2.0,0.0
98,"105 EDWARDS VILLAGE BLVD # D-202,EDWARDS,CO,81632-3202",0.25,0.0,0.0,0.0,39.64345915,-106.59619599999999,0,1,0.5,0.0
99,"105 EDWARDS VILLAGE BLVD STE D208,EDWARDS,CO,81632",0.5,0.0,0.0,0.0,39.64364704,-106.5952372,0,1,1.0,0.0
100,"105 N TEJON ST,COLORADO SPRINGS,CO,80903-1405",1.0,0.0,0.0,0.0,38.83543828,-104.82338659999999,0,1,2.0,0.0
101,"1050 S 8TH ST,COLORADO SPRINGS,CO,80905-7307",0.5,0.0,0.25,1.5,38.81772993,-104.84222270000001,0,1,1.0,0.5
102,"1050 S PEORIA ST,AURORA,CO,80012-3464",2.5,0.0,0.0,0.0,39.698505,-104.8471478,0,1,5.0,0.0
103,"1050 W COLFAX AVE STE G,DENVER,CO,80204-2071",1.0,0.0,0.0,0.0,39.73999548,-105.0011,0,1,2.0,0.0
104,"10521 S PARKER RD STE E,PARKER,CO,80134-9079",0.5,0.0,0.0,0.0,39.52546343,-104.7661983,0,1,1.0,0.0
105,"1055 17TH AVE STE 104,LONGMONT,CO,80501-2647",1.5,0.0,0.0,0.0,40.18853953,-105.1089029,0,1,3.0,0.0
106,"1055 17TH AVE STE 202,LONGMONT,CO,80501-2647",1.0,0.0,0.0,0.0,40.18853953,-105.1089029,0,1,2.0,0.0
107,"106 W NORTH ST,CORTEZ,CO,81321-3119",1.0,0.0,0.0,0.0,37.34966948,-108.5870604,0,1,2.0,0.0
108,"10650 GARDEN DR UNIT 106,AURORA,CO,80012-7019",2.6666666666666665,0.0,0.0,0.1304093567251462,39.69349447,-104.86373400000001,0,1,5.333333333333333,0.0
109,"10680 DEL MAR PKWY,AURORA,CO,80010-4011",1.5833333333333333,0.0,0.0,0.0,39.74572893,-104.8739145,0,1,3.1666666666666665,0.0
110,"107 S 6TH ST,KREMMLING,CO,80459",1.0,0.0,0.0,0.0,40.0585519,-106.3887968,0,1,2.0,0.0
111,"10700 E BETHANY DR STE 210,AURORA,CO,80014-2680",1.0,0.0,0.0,0.0,39.66305772,-104.86384709999999,0,1,2.0,0.0
112,"1075 E SOUTH BOULDER RD STE 135,LOUISVILLE,CO,80027-2559",0.0,0.0,0.0,1.0,39.98698646,-105.12964950000001,0,1,0.0,0.0
113,"1075 S PEORIA ST,AURORA,CO,80012-3413",0.75,0.0,0.0,0.0,39.697339,-104.8472267,0,1,1.5,0.0
114,"1076 S SABLE BLVD,AURORA,CO,80012-3796",1.6999999999999995,0.0,0.0,0.0,39.69757736,-104.81921679999999,0,1,3.399999999999999,0.0
115,"10780 WASHINGTON ST,NORTHGLENN,CO,80233-3439",5.0,0.0,0.0,0.0,39.891969,-104.9776557,0,1,10.0,0.0
116,"1079 SPACE CENTER DR UNIT 100,COLORADO SPRINGS,CO,80915-3612",1.5,0.0,0.0,0.0,38.84755117,-104.7223386,0,1,3.0,0.0
117,"108 DEER PATH RD,DILLON,CO,80435",0.3928571428571429,0.25,0.0,0.0,39.63922301,-106.0401524,0,1,0.7857142857142858,0.0
118,"108 E PITKIN AVE,PUEBLO,CO,81004-2110",1.0,0.0,0.0,0.0,38.25639907,-104.6244939,0,1,2.0,0.0
119,"108 N RUBEY DR,GOLDEN,CO,80403-2455",0.0,0.0,0.0,1.0,39.76595115,-105.23330700000001,0,1,0.0,0.0
120,"10807 NEW ALLEGIANCE DR STE 465,COLORADO SPRINGS,CO,80921-3722",1.0,0.0,0.0,0.0,38.98885061,-104.8078003,0,1,2.0,0.0
