IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"147 W MICHIGAN AVE,CLINTON,MI,49236-9577",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1472 BALDWIN AVE,PONTIAC,MI,48340-1102",0.5,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"14736 MACK AVE,DETROIT,MI,48215-2524",1.3248250717290966,3.171277741865977,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"14755 FENKELL ST,DETROIT,MI,48227-2973",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"14807 W MCNICHOLS RD,DETROIT,MI,48235-3939",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1500 E MEDICAL CENTER DR,ANN ARBOR,MI,48109-5000",4.5,3.333333333333333,0.0,0.0,0.5,0.6666666666666666,,,,,0.0,1.0,1.0,0.0
"1500 W SAGINAW ST,LANSING,MI,48915-1380",2.026315789473684,2.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"15031 MICHIGAN AVE,DEARBORN,MI,48126-3443",0.5,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1504 HARCREST DR,MIDLAND,MI,48640-4717",2.1111111111111107,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1507 S OTSEGO AVE STE B,GAYLORD,MI,49735-9524",0.0,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,1.0,0.0
"1509 WASHINGTON ST STE D,MIDLAND,MI,48640-5612",0.5,13.625,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
