idx,BOD_addr,general,hygienist,pediatric,specialist,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
1095,"1873 Canmont Dr. NE, Atlanta GA  30319",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1096,"1875 Old Alabama Road, Suite 130, Roswell GA  30076",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1097,"1876 Mount Brian Road NE, Atlanta GA  30329",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1098,"1880 Bethany Road, Suite B, Madison GA  30650",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1099,"1890 Hardwood Court, Jonesboro GA  30236",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1100,"1891 Hwy 40 East Suite 1105, Kingsland GA  31548",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1101,"1895 Phoenix Blvd, Suite 138, College Park GA  30349",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1102,"1895 Phoenix Boulevard, Suite 138, Atlanta GA  30349",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1103,"1899 Lake Rd  Ste 221, Hiram GA  30141",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1104,"19 East 46th Street, Savannah GA  31405",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1105,"19 S. Main St., P O Box 572, Hiawassee GA  30546",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1106,"19 South Main Street, PO Box 601, Hiawassee GA  30546",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1107,"190 Curtis Parkway, N.E, Calhoun GA  30701",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1108,"190 ESSEX CIRCLE, FAYETTEVILLE GA  30215",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1109,"1900 Morningside Dr NE, Suite 201, Buford GA  30518",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1110,"1900 Northside Rd., Perry GA  31069",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1111,"1901 J.L. Todd Dr, Riverside Professional Park, Rome GA  30161",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1112,"1901 JL Todd Dr., Rome GA  30161",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1113,"1901 South Gordon St, Atlanta GA  30310",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1114,"1901 Warm Springs Rd., Columbus GA  31904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1115,"1905 Mall of Georgia Blvd, Suite 1, Buford GA  30519",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1116,"1909 Stone Bridge Ln, Marietta GA  30064",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1117,"191 Stewart Dr, Atlanta GA  30342",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1118,"1916 Iris Dr SW, Conyers GA  30094",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1119,"1918 Highway 74, Tyrone GA  30290",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1120,"192 Covered Bridge Drive SW, Smyrna GA  30082",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1121,"1922 Misty Woods Drive, Duluth GA  30097",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1122,"1922 N.HWY. 74, SUITE  E, TYRONE GA  30290",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1123,"1923 Hardeman Ave., Macon GA  31201",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1124,"1923 Hardeman Avenue, Macon GA  31201",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1125,"1925 Monroe Drive, Apt 1771, Atlanta GA  30324",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1126,"1926 Landfall Pass, Kennesaw GA  30152",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1127,"1926 Saxon Valley Cir NE, Atlanta GA  30319",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1128,"1927 Highway 138 NE, Conyers GA  30013",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1129,"1930  Northside Dr NW, Atlanta GA  30318",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1130,"1930 B Highland Ave, Augusta GA  30904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1131,"1930-B Highland Ave, Augusta GA  30904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1132,"1935 Vineyard Court, Alpharetta GA  30004",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1133,"1935 Vineyard Ct, Alpharetta GA  30004",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1134,"1937 Clairmont Road, Decatur GA  30033",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1135,"1938 Peachtree Rd NW, Suite 600, Atlanta GA  30309",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1136,"1940 Pine Bluff, Marietta GA  30062",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1137,"1942 Atkinson Road STE 500, Lawrenceville GA  30043",0.0,0.0,1.0,0.0,0,0,0.0,2.0
1138,"1944 Braselton Hwy., Suite 107, Buford GA  30519",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1139,"1948 Mural Circle, Morrow GA  30260",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1140,"195 Chastain Cir, Richmond Hill GA  31324",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1141,"195 Grogans Landing, Sandy Springs GA  30350",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1142,"1950 Barrett Lakes Blvd, Apt # 1423, Kennesaw GA  30144",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1143,"1950 Howell Mill Rd NW, Apt 3029, Atlanta GA  30318",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1144,"1950 Spectrum Circle, Suite 130, Marietta GA  30067",2.0,0.0,0.0,0.0,0,0,4.0,0.0
1145,"1950 Spectrum Circle, Suite B-300, Marietta GA  30067",2.0,0.0,0.0,0.0,0,0,4.0,0.0
1146,"1951 J.L. Todd Drive NE, Rome GA  30161",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1147,"1954 Lown Farm Trail, Lithonia GA  30058",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1148,"1955 Cliff Valley Way Ste 100, Atlanta GA  30329",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1149,"1957 Howell Mill Road  Nw, Atlanta GA  30318",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1150,"1980 Moores Mill Rd Nw, Atlanta GA  30318",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1151,"1980 Moores Mill Rd., N.W., Atlanta GA  30318",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1152,"1985A N WALKERS MILL RD, GRIFFIN GA  30223",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1153,"1989 N. Williamsburg Drive, Suite A, Decatur GA  30033",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1154,"1989 N. Williamsburg Drive, Suite G, Decatur GA  30033",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1155,"199 14th St NE #2704, Atlanta GA  30309",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1156,"199 14th St NE, Apt. 2010, Atlanta GA  30309",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1157,"199 14th Street Northeast, Apt 2010, Atlanta GA  30309",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1158,"1990 Woods River Lane, Duluth GA  30097",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1159,"1993 Starfire Drive Ne, Atlanta GA  30345",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1160,"1996 North Ridgeway Road Northeast, Atlanta GA  30345",0.0,0.0,1.0,0.0,0,0,0.0,2.0
1161,"2 Conisburgh Court, Columbus GA  31907-1678",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1162,"2 St Joseph's Professiona Plaza, 11706 Mercy Blvd, Savannah GA  31419",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1163,"2 W Wesley Rd NW Apt 4, Unit 4, Atlanta GA  30305",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1164,"2 Wild Cherry Circle, Newnan GA  30263",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1165,"2 Wild Rice Lane, Savannah GA  31411",5.0,0.0,0.0,0.0,0,0,10.0,0.0
1166,"20 Quail Ridge Road, Hiram GA  30141",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1167,"20-A Felton Place, Cartersville GA  30120",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1168,"200  12th Street W, Suite A, Tifton GA  31794",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1169,"200 Ashford Center North, Suite 195, Atlanta GA  30338",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1170,"200 Corporate Point, Warner Robins GA  31088",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1171,"200 Corporate Pointe, Warner Robins GA  31088",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1172,"200 Dawson Commons Circle, Suite 240, Dawsonville GA  30534",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1173,"200 Galleria Parkway, Suite 1810, Atlanta GA  30339",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1174,"200 Galleria Pkwy SE, Suite 1830, Atlanta GA  30339",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1175,"200 Galleria Pky SE, Suite 1830, Atlanta GA  30339",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1176,"200 Hunters Trace Lane, Sandy Springs GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1177,"200 Hyde Park Commons, Brunswick GA  31523",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1178,"200 Jupiter Hills Point, Johns Creek GA  30097",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1179,"200 Lodge Trail, Fayetteville GA  30215",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1180,"200 Market Place, Suite 120, Roswell GA  30075",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1181,"200 Medical Way, -, Stockbridge GA  30281",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1182,"200 Medical Way, Stockbridge GA  30281",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1183,"200 Tinsley Mill Road, Peachtree City GA  30269",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1184,"200 West 12th Street, Suite C, Tifton GA  31794",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1185,"200 White St NW, Marietta GA  30060",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1186,"2000 Dean Ave, Rome GA  30161",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1187,"2000 Norland Circle Court, Alpharetta GA  30022",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1188,"2000 Powers Ferry Rd SE suite 1-6, Marietta GA  30067",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1189,"2000 Prince Ave, Bldg 1, Athens GA  30606",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1190,"2000 Prince Avenue, Bldg 1, Athens GA  30606",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1191,"2000 Riverside Pkwy, Suite 2000, Lawrenceville GA  30043",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1192,"2003 Palladium Drive, Kennesaw GA  30152",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1193,"2005 Honey Creek Parkway, Se, Conyers GA  30013",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1194,"2007 Summer Ridge Drive, Augusta GA  30904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1195,"2009 Devon Drive, Albany GA  31721",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1196,"201 14th Ave East, Cordele GA  31015",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1197,"201 14th Avenue E., Cordele GA  31015",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1198,"201 Bridgeway Drive, Warner Robins GA  31088",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1199,"201 Business Park Drive, Suite 101, Rincon GA  31326",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1200,"201 Dental Drive, Warner Robins GA  31088",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1201,"201 East 8th Street, Rome GA  30161",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1202,"201 Medical Arts Drive, Sandersville GA  31082",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1203,"201 Mountain Mint Drive, 10646 Big Canoe, Jasper GA  30143",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1204,"201 Newnan Crossing Bypass, Newnan GA  30263",13.0,0.0,0.0,5.0,0,0,26.0,0.0
1205,"201 South Park Avenue, Calhoun GA  30701",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1206,"201 Webb Dr, Norcross GA  30071",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1207,"201 Wedgewood Drive, Carrollton GA  30117",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1208,"2012 Towne Lake Hls West, Woodstock GA  30189",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1209,"2015 Park Glenn Dr, Alpharetta GA  30005",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1210,"2016 Cobblewood Drive, Kennesaw GA  30152",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1211,"2017 Glennfield Lane, Augusta GA  30909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1212,"2018 Montreal Road, Tucker GA  30084",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1213,"202 Monticello Place, Peachtree City GA  30269",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1214,"202 Rosewood Circle, Woodstock GA  30188",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1215,"202 Tribble Gap Rd, Ste 101, Cumming GA  30040",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1216,"202 Tribble Gap Road, Suite 104, Cumming GA  30040",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1217,"2021 Hixon's Bluff, Greensboro GA  30642",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1218,"2023 Highway 20, suite 203, Grayson GA  30017",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1219,"2024 Powers Ferry Rd, Suite 190, Atlanta GA  30339",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1220,"2024 Powers Ferry Road, Suite 190, Atlanta GA  30339-5049",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1221,"203 Huron St, Decatur GA  30030",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1222,"203 Millard Farmer Ind Blvd, Newnan GA  30263",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1223,"203 Millard Farmer Ind. Blvd., Newnan GA  30263",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1224,"203 Opus court, Pooler GA  31322",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1225,"203 W Waldburg St., Apt D, Savannah GA  31401",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1226,"203 Woodpark Place, Suite B-102, Woodstock GA  30188",1.0,0.0,0.0,1.0,0,0,2.0,0.0
1227,"2030 Cumming Hwy, STE 110, Canton GA  30115",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1228,"2030 Cumming Hwy, Suite 110, Canton GA  30115",12.0,0.0,0.0,5.0,0,0,24.0,0.0
1229,"2032 Osprey Cove Drive, Columbus GA  31904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1230,"2035 Homer Road, Commerce GA  30529",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1231,"2035 Towne Lake Parkway, Suite 130, Woodstock GA  30189",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1232,"2037 Encanto Park Drive, Decatur GA  30033",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1233,"2038 Hatteras Way NW, Atlanta GA  30318",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1234,"204 Nicklaus CT, Evans GA  30809",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1235,"204 Smith Street, Lagrange GA  30240",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1236,"204 fairview park drive, Dublin GA  31021",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1237,"204 yam gandy road, Savannah GA  31411",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1238,"2045 Peachtree Rd NE, Suite 400, Atlanta GA  30309",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1239,"2045 Peachtree Rd. N.E, Ste 416, Atlanta GA  30309",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1240,"2045 Peachtree Road, N.E, Ste 416, Atlanta GA  30309",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1241,"2045 Peachtree Road, suite 100, Atlanta GA  30309",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1242,"2046 Suwanee Woods Ln, Duluth GA  30097",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1243,"2048 Windward Lane, Gainesville GA  30501",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1244,"205 12th St NE, Apt 1406, Atlanta GA  30309",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1245,"205 Azalea Lakes Ct, Dallas GA  30157",0.0,0.0,1.0,0.0,0,0,0.0,2.0
1246,"205 Donehoo St, Statesboro GA  30458",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1247,"205 Hedge Row Hollow, Roswell GA  30076",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1248,"205 Medical Court, Forsyth GA  31029",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1249,"205 River Place, APT 620, Augusta GA  30909",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1250,"205 Shadowood Dr, Metter GA  30439",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1251,"205 Tom Hill Sr Blvd, Suite B, Macon GA  31210",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1252,"205 W. Orange Street, Jesup GA  31545",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1253,"205 Waleska Rd Ste 2A, Canton GA  30114",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1254,"205 Waleska Rd, Ste 2-B, Canton GA  30114",2.0,0.0,0.0,0.0,0,0,4.0,0.0
1255,"205 Waleska Rd, Suite 2-B, Canton GA  30114",0.0,0.0,1.0,0.0,0,0,0.0,2.0
1256,"205 Waleska Rd, Suite 2A, Canton GA  30114",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1257,"205 Waleska Rd., Ste 2-B, Canton GA  30114",2.0,0.0,0.0,0.0,0,0,4.0,0.0
1258,"205 Waleska Rd., Suite 2-B, Canton GA  30114",0.0,0.0,1.0,0.0,0,0,0.0,2.0
1259,"205 Waleska Road, Ste 2A, Canton GA  30114",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1260,"205 Waleska Road, Suite 2B, Canton GA  30114",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1261,"205 West Sky, Ball Ground GA  30107",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1262,"205 chandler walk, loganville GA  30052",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1263,"2050 Keeneland Drive, Bogart GA  30622",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1264,"2050 Warm Springs Road, Columbus GA  31904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1265,"2052 Lawrenceville-Suwanee Road, Suite A, Suwanee GA  30024",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1266,"2054 Eagle Drive, Suite 120, Woodstock GA  30189",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1267,"2055 Barrett Lakes Blvd NW apt 822, KENNESAW GA  30144-8003",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1268,"2055 Barrett Lakes Blvd, Kennesaw GA  30144",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1269,"2055 Oak Lane, Cumming GA  30041",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1270,"2058 north decatur rd, Decatur GA  30033",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1271,"206 Creekstone Ridge, Woodstock GA  30188",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1272,"206 East Montgomery Crossroad, Savannah GA  31406",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1273,"206 Fairfield Ct, Dublin GA  31021",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1274,"2060 S 6th St. Ext., Griffin GA  30224",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1275,"2065 Bowman Park, Macon GA  31210",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1276,"2065 Rockbridge Road, Stone Mountain GA  30087",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1277,"2068 Walton Way, Suite 305, Augusta GA  30904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1278,"207 13th Street NE, Apt 1415, Atlanta GA  30309",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1279,"207 E. Jackson Street, Thomasville GA  31792",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1280,"2070 South Park Place, Suite 200, Atlanta GA  30339",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1281,"2070 South Park Place, Suite 300, Atlanta GA  30339",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1282,"2070 south park place, suite 300, Atlanta GA  30339",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1283,"2072 greenway mill ct, snellville GA  30078",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1284,"2074 Honeydew LN, Kennesaw GA  30152",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1285,"208 Southlake Court, Dublin GA  31021",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1286,"2080 Arbor Ridge Lane, Cumming GA  30040",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1287,"2081 Lullwater Place, Lawrenceville GA  30043",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1288,"2082 Lake Windward Drive, Alpharetta GA  30005",0.0,0.0,1.0,0.0,0,0,0.0,2.0
1289,"2083 Egret Circle, Evans GA  30809",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1290,"209 24th St. E., Tifton GA  31793",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1291,"209 24th St. East, Tifton GA  31794",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1292,"209 Carl Vinson Pkwy, Warner Robins GA  31088",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1293,"209 Creekstone Ridge, Woodstock GA  30188",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1294,"209 E 24th Street, PO Box 1295, Tifton GA  31793",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1295,"209 Mimosa, -, Thomasville GA  31792",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1296,"2090 Baker Rd, Suite 304-156, Kennesaw GA  30144",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1297,"2093 Jonesboro Road, McDonough GA  30253",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1298,"2097 E. Lilac Ln, Decatur GA  30032",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1299,"2098 Teron Trace NE Ste 600, Dacula GA  30019",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1300,"21 Back Forty Road, Tifton GA  31794",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1301,"21 John Maddox Drive, Rome GA  30165",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1302,"21 Professional Court, Rome GA  30165",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1303,"21 Professional Ct, Rome GA  30165",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1304,"21 kimberly suite B, Blue Ridge GA  30513",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1305,"210 Addevale Street, Griffin GA  30224",2.0,0.0,0.0,0.0,0,0,4.0,0.0
1306,"210 Avondale Circle, Warner Robins GA  31088",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1307,"210 Cherokee Place, Cartersville GA  30121",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1308,"210 Choerokee Place, Cartersville GA  30121",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1309,"210 East Hall Street, Savannah GA  31401",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1310,"210 Fairview Rd, Ellenwood GA  30294",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1311,"210 Fairview Road, Ellenwood GA  30294",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1312,"210 Frasher Way, Johns Creek GA  30097",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1313,"210 Harvestwood Dr, Grovetown GA  30813",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1314,"210 North Lewis Street, LaGrange GA  30240",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1315,"210-127TH ST NE, Atlanta GA  30309",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1316,"2100 Riverside Parkway, Suite 130, lawrenceville GA  30043",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1317,"2100 Roswell Road,N.E., Suite 2208, Marietta GA  30062",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1318,"2101 Old Winder Highway, Braselton GA  30517",0.0,0.0,1.0,0.0,0,0,0.0,2.0
1319,"2104 Newton Drive, Covington GA  30014",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1320,"2105 Dawson Rd, Albany GA  31707",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1321,"2105 Elder Mill Road, Watkinsville GA  30677",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1322,"211 East Main Street, P.O. Box 400, Cartersville GA  30120",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1323,"211 East Main st., Cartersville GA  30120",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1324,"211 Easy Goer Ct, Canton GA  30115",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1325,"211 Fairways Drive, Thomasville GA  31792",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1326,"211 Prime Point, Suite  2B, Peachtree City GA  30269",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1327,"211 Weathers Terrace Dr, Augusta GA  30904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1328,"2113 Lake Park Dr SE Apt i, Smyrna GA  30080",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1329,"2115 Wolbert Trail, Marietta GA  30062",2.0,0.0,0.0,0.0,0,0,4.0,0.0
1330,"212 Chatham Rd, Augusta GA  30907",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1331,"212 Dakota Trail, Fortson GA  31808",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1332,"212 E. Broad St, Winder GA  30680",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1333,"212 East Broad Street, Winder GA  30680",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1334,"212 Newport Drive, Peachtree City GA  30269",0.0,0.0,0.0,1.0,0,0,0.0,0.0
1335,"212 Prominence Court, Dawsonville GA  30534",2.0,0.0,0.0,0.0,0,0,4.0,0.0
1336,"212 Prominence Ct, Dawsonville GA  30534",2.0,0.0,0.0,0.0,0,0,4.0,0.0
1337,"212 Village Center Parkway, Stockbridge GA  30281-9044",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1338,"2120 W. Spring St, #1100, Monroe GA  30655",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1339,"2120 W. Spring St. Ste 1100, Monroe GA  30655",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1340,"2120 Woods River Lane, Duluth GA  30097",1.0,0.0,0.0,0.0,0,0,2.0,0.0
1341,"2124 Fothergill Drive, Evans GA  30809",0.0,0.0,0.0,1.0,0,0,0.0,0.0
