id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,,
1400000US13019970600,,"Census Tract 9706, Berrien County, Georgia",108,0,58,0,17,4,12,0,72,0,0,4,358,15,20,79,2,4,20,0,0,117,70,18,13,334,15,0,79,0,13,28,0,0,72,96,16,15,393,211.5,296.5,66,967,,
1400000US13021010100,,"Census Tract 101, Bibb County, Georgia",53,0,0,18,0,0,0,0,18,0,0,0,145,87,0,18,0,0,0,0,0,40,0,0,0,122,94,0,12,0,0,0,0,0,16,0,0,0,282,37,37,0,356,,
1400000US13021010200,,"Census Tract 102, Bibb County, Georgia",48,0,0,0,0,7,72,0,40,13,0,86,115,21,0,0,0,0,0,0,11,0,0,0,83,121,0,0,0,0,17,0,0,10,27,0,22,45,77.5,142,46.5,236,502,,
1400000US13021010300,,"Census Tract 103, Bibb County, Georgia",20,17,0,0,24,0,0,0,0,0,0,0,127,9,43,0,0,30,10,0,0,5,0,15,15,84,15,14,16,0,0,4,0,0,10,0,0,25,161,48.5,7.5,55,272,,
1400000US13021010400,,"Census Tract 104, Bibb County, Georgia",103,0,0,0,32,0,0,0,0,0,0,0,164,65,0,99,0,0,0,0,0,0,0,0,0,134,0,0,83,0,51,0,0,0,0,0,0,0,391.5,41.5,0,0,433,,
1400000US13021010500,,"Census Tract 105, Bibb County, Georgia",111,32,7,0,0,0,19,0,0,0,0,0,87,34,33,16,0,4,0,0,0,0,0,0,0,62,19,27,16,0,0,0,0,0,0,0,0,0,297,21,0,0,318,,
1400000US13021010800,,"Census Tract 108, Bibb County, Georgia",0,0,0,0,0,0,0,21,8,10,0,35,40,0,0,0,0,0,0,6,0,0,0,0,34,14,0,0,0,0,0,0,0,6,0,0,0,8,0,37,14,77,128,,
1400000US13021011000,,"Census Tract 110, Bibb County, Georgia",0,0,181,58,0,0,0,0,0,0,0,22,357,0,0,0,45,0,226,0,0,0,12,0,74,196,46,107,13,0,0,0,0,30,0,0,0,0,450,256,12,96,814,,
1400000US13021011100,,"Census Tract 111, Bibb County, Georgia",182,94,0,22,37,0,0,0,0,0,0,0,84,0,14,30,0,31,0,0,0,0,0,9,0,76,40,17,11,8,0,0,0,0,0,0,0,0,452,34,0,9,495,,
1400000US13021011500,,"Census Tract 115, Bibb County, Georgia",16,85,0,8,0,0,0,0,0,0,0,0,92,0,92,0,0,0,0,0,0,0,0,0,0,99,0,38,0,9,26,0,0,0,0,0,26,0,261,13,0,26,300,,
1400000US13021011701,,"Census Tract 117.01, Bibb County, Georgia",80,112,30,62,0,26,15,26,13,25,20,0,220,62,47,7,0,0,0,0,28,48,13,0,15,166,26,22,6,22,6,20,0,9,18,31,6,0,479,166.5,108.5,41,795,,
1400000US13021011702,,"Census Tract 117.02, Bibb County, Georgia",33,53,47,46,0,0,0,0,123,0,0,0,475,70,99,66,30,95,22,0,20,62,11,0,0,362,57,74,26,60,51,0,14,0,44,20,16,0,734,243.5,145.5,16,1139,,
1400000US13021011800,,"Census Tract 118, Bibb County, Georgia",0,15,62,0,13,0,0,0,28,12,27,55,446,0,42,0,17,0,0,0,0,54,99,56,178,124,1,0,0,22,13,0,0,0,0,6,66,16,172,54,158,398,782,,
1400000US13021011900,,"Census Tract 119, Bibb County, Georgia",0,0,31,0,6,0,0,0,0,15,0,11,89,23,0,29,0,37,0,0,0,0,0,0,0,60,0,35,0,12,0,0,0,0,13,0,0,0,151.5,28,21.5,11,212,,
1400000US13021012000,,"Census Tract 120, Bibb County, Georgia",6,0,0,0,25,0,14,0,120,66,16,37,254,9,0,0,23,0,0,25,0,103,94,0,0,228,31,0,0,43,0,0,10,0,20,116,8,0,124.5,183,397.5,61,766,,
1400000US13021012101,,"Census Tract 121.01, Bibb County, Georgia",14,19,57,8,0,8,103,0,0,0,7,74,155,0,24,54,16,10,8,0,0,0,10,11,22,174,53,0,35,6,14,0,0,0,29,4,9,24,298,145.5,28.5,147,619,,
1400000US13021012102,,"Census Tract 121.02, Bibb County, Georgia",86,0,0,0,0,0,0,0,77,77,20,0,452,36,0,69,38,84,0,0,0,99,65,38,23,517,25,0,94,94,0,0,0,0,175,20,109,0,484,217.5,337.5,190,1229,,
1400000US13021012200,,"Census Tract 122, Bibb County, Georgia",0,76,28,80,18,0,0,0,107,0,0,18,199,0,0,44,12,18,0,0,17,38,7,0,63,338,61,100,0,31,0,0,0,35,51,20,0,40,450,168,125,121,864,,
1400000US13021012300,,"Census Tract 123, Bibb County, Georgia",43,25,41,17,0,33,9,0,0,42,0,0,109,30,3,7,7,0,62,0,0,0,0,0,0,271,84,36,22,8,0,46,0,0,10,65,0,0,323,155,112,0,590,,
1400000US13021012400,,"Census Tract 124, Bibb County, Georgia",391,27,38,72,20,0,0,0,40,21,0,0,627,422,0,37,29,17,0,26,0,0,0,0,96,251,111,7,0,77,17,0,0,0,0,25,14,0,1238,73,66,110,1487,,
1400000US13021012500,,"Census Tract 125, Bibb County, Georgia",61,25,14,13,0,0,37,0,20,0,0,0,198,92,26,37,0,0,10,23,0,0,0,10,0,230,74,27,47,0,0,12,0,0,46,0,24,0,416,115,33,34,598,,
1400000US13021012600,,"Census Tract 126, Bibb County, Georgia",278,0,0,0,0,0,0,53,81,0,0,0,494,73,41,11,9,0,0,34,65,162,99,0,0,464,112,0,18,6,31,0,33,33,207,24,0,0,563.5,458.5,348,0,1370,,
1400000US13021012700,,"Census Tract 127, Bibb County, Georgia",261,47,0,0,0,65,0,0,0,6,0,0,182,107,47,0,0,0,20,0,0,8,0,0,0,145,76,0,0,0,25,23,0,0,6,15,0,0,550.5,127.5,28,0,706,,
1400000US13021012800,,"Census Tract 128, Bibb County, Georgia",223,65,26,0,58,24,0,0,59,0,8,0,400,111,33,24,0,13,19,0,0,101,0,45,54,144,52,20,33,0,0,0,0,0,39,0,0,0,622.5,178,99.5,107,1007,,
1400000US13021012900,,"Census Tract 129, Bibb County, Georgia",2,16,0,0,14,0,0,0,54,0,0,0,125,19,74,23,5,0,4,0,0,0,0,0,0,135,24,45,12,6,15,24,0,0,9,0,0,0,240.5,74,31.5,0,346,,
1400000US13021013101,,"Census Tract 131.01, Bibb County, Georgia",267,97,131,72,0,0,144,0,0,0,0,0,972,287,258,161,77,45,26,11,15,7,68,17,0,363,91,72,68,0,26,25,54,5,22,0,0,0,1616.5,330,82.5,17,2046,,
1400000US13021013102,,"Census Tract 131.02, Bibb County, Georgia",116,162,13,97,7,0,0,0,30,0,0,0,385,70,127,7,35,20,13,0,0,23,39,38,13,415,50,32,42,95,79,19,0,25,0,31,42,0,899,136.5,96.5,93,1225,,
1400000US13021013201,,"Census Tract 132.01, Bibb County, Georgia",205,48,20,18,69,0,9,151,194,0,0,25,643,14,176,26,0,20,0,67,163,161,0,0,16,627,182,51,18,17,21,0,0,87,159,72,20,0,830,789,329,61,2009,,
1400000US13021013202,,"Census Tract 132.02, Bibb County, Georgia",103,79,0,31,0,39,0,35,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,174,84,0,2,69,0,0,0,0,0,19,0,0,423,74,19,0,516,,
1400000US13021013302,,"Census Tract 133.02, Bibb County, Georgia",27,36,0,0,123,38,0,0,51,0,10,0,372,26,70,14,0,0,165,32,0,16,24,0,25,376,163,48,0,25,17,56,0,0,21,23,0,23,479,405,91,58,1033,,
1400000US13021013407,,"Census Tract 134.07, Bibb County, Georgia",22,0,129,38,11,11,61,0,54,0,62,82,675,35,84,147,32,0,10,11,9,64,141,21,121,454,11,44,124,23,41,11,0,31,7,153,9,0,715,232.5,356.5,295,1599,,
1400000US13021013408,,"Census Tract 134.08, Bibb County, Georgia",47,0,0,0,0,13,0,0,57,26,60,61,268,0,0,20,0,0,0,0,0,4,134,25,85,431,14,0,14,0,0,0,0,0,119,7,25,252,95,103,257,508,963,,
1400000US13021013409,,"Census Tract 134.09, Bibb County, Georgia",0,0,0,15,45,45,0,106,183,0,0,11,342,0,15,15,11,69,47,0,0,74,0,24,87,296,5,16,9,0,34,98,0,8,36,11,19,60,160,524.5,157.5,201,1043,,
1400000US13021013410,,"Census Tract 134.10, Bibb County, Georgia",0,0,0,0,0,0,0,0,0,0,96,13,259,0,0,0,0,0,0,0,0,41,71,147,0,606,0,0,0,0,0,0,0,0,17,118,139,332,0,29,218,727,974,,
1400000US13021013411,,"Census Tract 134.11, Bibb County, Georgia",13,0,50,0,0,0,28,10,34,51,97,38,216,13,0,0,0,0,0,0,0,12,25,39,127,367,45,35,0,0,0,0,0,0,25,70,30,162,156,73.5,181.5,493,904,,
1400000US13021013502,,"Census Tract 135.02, Bibb County, Georgia",0,38,41,74,16,0,0,0,18,4,0,14,124,4,71,0,0,24,0,0,0,20,5,0,0,126,0,70,0,5,12,0,0,0,9,20,10,0,329,49.5,52.5,24,455,,
1400000US13021013503,,"Census Tract 135.03, Bibb County, Georgia",100,33,50,0,17,61,0,0,0,18,16,11,213,17,44,0,42,0,24,0,0,0,18,48,20,134,0,12,0,0,68,0,0,0,3,22,24,5,340.5,129,59.5,124,653,,
1400000US13021013504,,"Census Tract 135.04, Bibb County, Georgia",0,0,40,16,145,0,0,0,105,22,119,41,809,16,44,40,78,0,0,0,0,269,195,80,87,620,80,22,124,0,29,22,0,0,37,118,98,90,547,314.5,540.5,515,1917,,
1400000US13021013603,,"Census Tract 136.03, Bibb County, Georgia",54,0,83,13,42,0,0,33,73,63,65,13,441,0,30,53,13,80,0,0,39,44,85,30,67,340,0,12,39,38,0,0,0,0,96,64,42,49,396,239.5,318.5,266,1220,,
1400000US13021013604,,"Census Tract 136.04, Bibb County, Georgia",9,20,0,30,36,0,0,0,54,110,14,0,465,8,0,31,23,7,0,0,0,84,269,35,8,407,27,0,82,6,7,16,0,0,90,86,23,70,261,155,579,150,1145,,
1400000US13021013605,,"Census Tract 136.05, Bibb County, Georgia",32,0,26,0,9,13,0,0,47,0,102,37,400,87,0,0,34,20,0,0,0,85,10,114,50,665,123,0,0,0,0,53,0,0,336,43,86,24,316.5,314.5,287,413,1331,,
1400000US13021013606,,"Census Tract 136.06, Bibb County, Georgia",0,0,0,0,0,39,0,35,96,0,27,78,336,33,0,0,0,0,71,0,113,92,27,0,0,290,0,0,0,30,0,71,0,0,76,0,0,113,63,461,159,218,901,,
1400000US13021013700,,"Census Tract 137, Bibb County, Georgia",0,0,0,0,0,0,0,0,0,0,37,28,31,0,19,0,0,0,0,0,0,12,0,0,0,136,0,18,41,0,0,0,0,0,12,36,0,29,78,12,48,94,232,,
1400000US13021013800,,"Census Tract 138, Bibb County, Georgia",45,4,15,0,0,0,0,0,68,0,6,0,201,60,12,85,0,0,32,12,0,0,0,0,0,162,58,21,68,5,6,0,4,0,0,0,0,0,376,85,34,6,501,,
1400000US13021013900,,"Census Tract 139, Bibb County, Georgia",24,17,18,3,0,0,0,0,11,0,0,11,63,0,17,9,6,0,0,0,5,16,0,0,10,128,31,21,17,2,0,0,0,5,52,0,0,0,165,49.5,39.5,21,275,,
1400000US13023790100,,"Census Tract 7901, Bleckley County, Georgia",39,7,0,19,0,44,0,79,34,52,53,22,219,23,16,0,15,8,35,0,44,26,0,48,4,345,41,16,0,52,10,44,0,0,98,42,0,42,237,334,173,169,913,,
1400000US13023790200,,"Census Tract 7902, Bleckley County, Georgia",123,0,40,42,0,20,0,0,0,0,10,0,301,119,0,0,16,23,49,29,0,40,25,0,0,284,178,11,0,0,0,0,29,0,30,11,0,25,540.5,173.5,71,35,820,,
1400000US13023790300,,"Census Tract 7903, Bleckley County, Georgia",51,0,17,10,30,33,0,0,8,33,18,31,358,45,0,17,34,26,51,0,15,46,59,54,11,322,11,37,50,26,9,26,0,0,85,11,50,17,330.5,227,172.5,181,911,,
1400000US13025960100,,"Census Tract 9601, Brantley County, Georgia",66,43,83,0,10,96,119,33,26,43,0,0,765,46,0,61,125,189,79,76,74,72,43,0,0,511,127,0,51,118,0,83,25,16,22,0,56,13,819.5,760.5,146,69,1795,,
1400000US13025960200,,"Census Tract 9602, Brantley County, Georgia",37,114,3,50,0,36,14,0,37,32,0,11,340,63,36,6,24,0,0,31,0,56,74,0,50,459,20,11,76,41,0,19,61,0,28,155,39,9,481,221.5,321.5,109,1133,,
1400000US13025960300,,"Census Tract 9603, Brantley County, Georgia",37,77,0,164,0,16,48,0,53,40,0,43,495,0,39,249,115,0,0,0,17,4,28,6,37,493,103,0,35,133,0,0,0,31,30,27,72,62,952,155.5,138.5,220,1466,,
1400000US13027960200,,"Census Tract 9602, Brooks County, Georgia",0,25,0,0,10,0,0,0,21,9,8,0,59,0,10,0,0,6,10,5,0,16,8,4,0,71,2,0,3,0,0,6,0,0,4,18,29,9,48,49.5,55.5,50,203,,
1400000US13027960300,,"Census Tract 9603, Brooks County, Georgia",116,0,23,152,0,0,0,23,39,56,0,16,386,222,0,6,12,0,0,18,51,8,64,0,5,440,119,0,74,0,0,0,0,0,58,101,57,31,724,144.5,273.5,109,1251,,
1400000US13027960400,,"Census Tract 9604, Brooks County, Georgia",94,28,12,41,0,0,0,0,86,4,0,9,307,61,87,13,22,15,30,20,0,49,3,0,7,360,44,23,24,13,19,35,0,13,69,107,0,13,479,217,216,29,941,,
1400000US13027960500,,"Census Tract 9605, Brooks County, Georgia",40,0,0,0,15,25,0,0,0,9,0,0,214,150,0,4,1,0,15,0,0,6,0,0,38,180,122,19,0,0,0,12,0,0,5,0,5,17,343.5,65,14.5,60,483,,
1400000US13027960600,,"Census Tract 9606, Brooks County, Georgia",36,0,41,0,0,20,13,0,0,0,0,15,99,0,0,0,0,0,0,22,26,0,0,0,51,278,137,20,0,0,0,14,19,42,0,0,0,46,234,156,0,112,502,,
1400000US13029920101,,"Census Tract 9201.01, Bryan County, Georgia",111,0,0,36,0,13,0,12,46,138,0,37,685,42,16,17,48,76,6,14,97,122,180,11,56,362,0,0,0,49,0,0,0,9,84,126,44,50,357,315,570,198,1440,,
1400000US13029920102,,"Census Tract 9201.02, Bryan County, Georgia",40,0,118,13,0,0,40,0,80,62,33,0,510,18,31,109,14,43,0,43,0,113,81,58,0,512,44,0,119,22,19,18,12,4,17,145,56,56,559,253,393,203,1408,,
1400000US13029920301,,"Census Tract 9203.01, Bryan County, Georgia",0,34,0,7,0,6,0,3,8,8,19,21,172,0,18,26,4,12,7,0,8,5,4,69,19,221,0,0,0,6,6,20,7,8,6,98,43,27,104,77.5,119.5,198,499,,
1400000US13029920303,,"Census Tract 9203.03, Bryan County, Georgia",60,61,0,21,43,31,0,0,205,119,71,64,725,52,98,64,35,0,56,85,0,157,50,85,43,654,72,81,0,55,49,50,87,0,53,71,36,100,645,562.5,447.5,399,2054,,
1400000US13029920305,,"Census Tract 9203.05, Bryan County, Georgia",20,0,27,0,0,0,0,0,30,91,15,0,362,54,0,61,0,0,9,0,0,18,107,46,67,580,8,0,5,0,23,7,0,0,90,63,94,290,186.5,96.5,330,512,1125,,
1400000US13029920306,,"Census Tract 9203.06, Bryan County, Georgia",125,0,0,4,0,17,55,177,213,204,136,222,1170,54,0,24,0,0,9,17,74,209,132,204,447,1524,120,52,35,0,0,0,12,34,328,190,103,650,414,770,901,1762,3847,,
1400000US13029980000,,"Census Tract 9800, Bryan County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US13031110100,,"Census Tract 1101, Bulloch County, Georgia",50,0,3,4,5,51,22,89,38,21,0,0,284,38,10,0,0,23,0,76,20,27,27,21,42,248,83,8,0,9,20,16,0,1,48,51,0,12,229,355.5,155.5,75,815,,
1400000US13031110200,,"Census Tract 1102, Bulloch County, Georgia",33,0,35,0,29,41,0,0,81,122,26,55,606,165,94,0,7,66,0,0,0,85,114,0,75,769,37,189,170,12,22,0,96,17,127,19,40,40,800.5,359,401.5,236,1797,,
1400000US13031110300,,"Census Tract 1103, Bulloch County, Georgia",47,78,71,0,49,39,28,0,95,57,56,67,773,132,66,0,0,66,125,12,16,117,78,49,112,687,140,91,104,0,44,90,0,0,66,19,45,88,808.5,528.5,293,417,2047,,
1400000US13031110401,,"Census Tract 1104.01, Bulloch County, Georgia",21,71,31,0,15,14,0,0,59,8,0,0,247,13,33,45,9,31,17,0,8,59,0,32,0,239,7,37,31,10,67,40,6,0,0,0,41,0,364.5,200.5,67,73,705,,
1400000US13031110403,,"Census Tract 1104.03, Bulloch County, Georgia",278,67,80,121,59,0,56,0,18,0,0,0,202,37,37,0,76,0,0,52,0,0,0,0,0,130,61,32,24,0,0,0,0,0,0,13,0,0,842.5,146.5,22,0,1011,,
1400000US13031110404,,"Census Tract 1104.04, Bulloch County, Georgia",21,9,42,14,11,0,0,0,0,0,0,0,76,0,0,48,8,4,0,0,0,8,8,0,0,26,0,0,19,7,0,0,0,0,0,0,0,0,175.5,11.5,12,0,199,,
1400000US13031110500,,"Census Tract 1105, Bulloch County, Georgia",33,0,19,67,37,14,0,0,62,19,0,72,207,0,82,43,26,0,0,0,0,37,19,0,0,215,11,92,0,0,0,0,0,0,27,65,20,0,391.5,95.5,166,92,745,,
1400000US13031110601,,"Census Tract 1106.01, Bulloch County, Georgia",112,33,0,18,81,28,44,0,29,59,20,13,602,90,128,19,0,58,53,37,0,50,37,58,72,495,103,0,0,0,57,0,53,9,61,24,119,69,601,392,190,351,1534,,
1400000US13031110602,,"Census Tract 1106.02, Bulloch County, Georgia",113,110,49,0,0,29,0,66,48,59,19,8,279,48,19,30,20,0,50,0,5,44,6,36,21,412,75,0,17,0,50,49,0,16,159,8,0,38,506,365.5,198.5,122,1192,,
1400000US13031110700,,"Census Tract 1107, Bulloch County, Georgia",21,76,44,0,57,33,0,0,48,139,89,59,911,0,9,134,2,80,28,0,1,132,144,217,164,960,18,8,103,6,180,28,0,0,177,150,110,180,579.5,427,611.5,819,2437,,
1400000US13031110800,,"Census Tract 1108, Bulloch County, Georgia",47,31,22,0,39,0,5,0,52,24,20,39,251,108,26,9,0,40,5,2,0,21,18,4,18,228,55,0,6,1,51,5,1,0,26,55,23,5,370,132.5,146.5,109,758,,
1400000US13031110900,,"Census Tract 1109, Bulloch County, Georgia",63,89,0,0,0,0,0,0,57,143,42,0,536,0,0,0,0,0,143,0,0,98,118,146,31,565,36,0,0,31,0,57,0,0,228,177,21,15,219,391.5,629.5,255,1495,,
1400000US13033950100,,"Census Tract 9501, Burke County, Georgia",0,0,91,0,0,0,0,0,8,8,47,62,480,20,0,201,11,0,0,0,0,115,51,82,0,461,20,0,133,0,19,0,15,0,215,0,46,13,485.5,193.5,228,250,1157,,
1400000US13033950200,,"Census Tract 9502, Burke County, Georgia",50,41,0,14,0,3,0,13,0,0,0,0,333,132,29,0,40,0,6,0,28,59,12,0,27,220,10,31,0,46,47,38,0,4,31,13,0,0,416.5,160.5,70,27,674,,
1400000US13033950400,,"Census Tract 9504, Burke County, Georgia",199,46,0,45,37,89,0,0,73,0,9,17,416,118,31,0,61,0,31,30,15,27,25,7,71,383,40,38,14,33,50,21,37,31,38,34,15,32,668.5,366.5,128,151,1314,,
1400000US13033950500,,"Census Tract 9505, Burke County, Georgia",184,48,0,64,0,139,0,0,0,119,0,62,268,109,38,0,0,0,24,0,0,23,20,50,4,646,132,95,0,0,0,25,10,0,32,136,134,82,670,225.5,302.5,332,1530,,
1400000US13033950700,,"Census Tract 9507, Burke County, Georgia",56,12,18,33,17,18,2,0,41,18,6,13,193,81,13,10,12,10,0,1,7,40,11,8,0,316,42,148,11,7,0,0,0,0,55,46,4,3,456.5,109.5,143,34,743,,
1400000US13033950900,,"Census Tract 9509, Burke County, Georgia",23,18,0,0,90,23,0,1,3,31,0,0,104,7,7,0,17,0,11,4,0,28,28,2,0,65,19,0,0,0,2,0,5,0,19,16,0,4,137,115,100,6,358,,
1400000US13035150100,,"Census Tract 1501, Butts County, Georgia",161,8,58,51,0,0,0,0,88,71,0,74,517,20,18,0,28,74,1,0,0,142,135,36,63,780,109,9,114,43,36,3,0,0,86,198,67,115,674,217,562,355,1808,,
1400000US13035150200,,"Census Tract 1502, Butts County, Georgia",53,108,92,0,114,34,0,0,47,60,0,14,629,133,51,61,90,58,36,0,45,84,0,56,15,683,120,37,80,34,0,74,0,118,69,41,79,31,945,493,201,195,1834,,
1400000US13035150300,,"Census Tract 1503, Butts County, Georgia",77,14,75,54,18,0,22,0,44,2,7,40,600,37,59,216,80,17,13,22,3,52,37,43,21,297,24,37,20,10,2,1,0,3,29,16,112,43,721.5,145,117.5,266,1250,,
1400000US13037950100,,"Census Tract 9501, Calhoun County, Georgia",0,4,0,20,5,0,0,4,5,14,0,0,146,0,18,9,45,7,4,14,6,11,30,0,2,116,0,8,16,32,0,17,0,0,27,8,0,8,158,72.5,73.5,10,314,,
1400000US13037950200,,"Census Tract 9502, Calhoun County, Georgia",35,60,26,0,35,6,15,14,0,0,0,0,274,45,76,0,0,39,12,0,33,12,13,0,44,306,54,43,23,4,67,0,0,7,29,30,29,20,436.5,178,63.5,93,771,,
1400000US13039010100,,"Census Tract 101, Camden County, Georgia",0,0,0,0,0,0,0,0,0,0,7,0,135,0,0,12,0,0,0,0,0,16,107,0,0,272,0,0,15,0,0,112,0,0,40,87,8,10,27,140,222,25,414,,
1400000US13039010200,,"Census Tract 102, Camden County, Georgia",86,13,55,16,15,32,14,0,35,54,74,17,409,61,18,11,23,14,24,8,16,16,14,91,113,375,32,55,7,8,0,12,58,15,56,4,87,41,399.5,247,125.5,423,1195,,
1400000US13039010301,,"Census Tract 103.01, Camden County, Georgia",0,0,54,127,70,145,0,0,157,33,40,20,643,0,56,143,34,213,70,16,0,36,38,0,37,721,56,61,142,86,0,12,0,55,31,91,46,141,900.5,551.5,274,284,2010,,
1400000US13039010302,,"Census Tract 103.02, Camden County, Georgia",28,102,0,11,46,27,0,0,130,118,6,28,377,19,32,85,8,8,43,0,0,131,32,0,19,316,60,24,13,7,53,38,0,0,52,36,19,14,442.5,318,342.5,86,1189,,
1400000US13039010401,,"Census Tract 104.01, Camden County, Georgia",110,0,0,182,16,99,0,11,324,213,49,54,1328,150,0,4,49,137,109,0,97,326,188,80,188,1013,146,0,18,110,63,0,0,150,154,101,145,126,877,976,904,642,3399,,
1400000US13039010402,,"Census Tract 104.02, Camden County, Georgia",25,13,0,79,0,55,0,0,38,308,71,0,355,26,0,0,17,27,0,0,8,31,99,128,19,399,0,33,0,0,21,0,0,16,48,40,112,129,217,161.5,505.5,459,1343,,
1400000US13039010403,,"Census Tract 104.03, Camden County, Georgia",51,0,0,24,0,63,0,0,34,55,63,70,222,0,0,0,0,0,11,0,0,44,58,65,44,353,11,0,0,9,0,0,0,20,151,13,63,86,95,208.5,240.5,391,935,,
1400000US13039010500,,"Census Tract 105, Camden County, Georgia",0,65,18,36,19,50,0,25,113,21,0,0,270,14,0,0,34,9,10,0,0,101,85,17,0,98,47,0,0,0,8,0,0,0,23,11,0,9,232,221.5,235.5,26,715,,
1400000US13039010601,,"Census Tract 106.01, Camden County, Georgia",122,0,55,16,53,42,0,18,145,74,49,0,330,146,0,0,24,0,0,0,24,82,21,14,19,409,208,15,0,24,0,0,0,0,113,31,0,18,636.5,280.5,296,100,1313,,
1400000US13039010602,,"Census Tract 106.02, Camden County, Georgia",0,10,0,0,53,8,0,0,7,0,0,0,36,0,0,0,0,12,0,0,0,7,9,0,8,108,0,10,0,0,19,8,0,0,13,23,21,14,62,71.5,45.5,43,222,,
1400000US13039990000,,"Census Tract 9900, Camden County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US13043950100,,"Census Tract 9501, Candler County, Georgia",220,49,41,38,7,15,0,22,98,0,0,0,280,108,29,12,31,16,0,0,0,61,14,9,0,470,151,44,34,54,8,0,0,0,154,0,25,0,826.5,209,170.5,34,1240,,
1400000US13043950200,,"Census Tract 9502, Candler County, Georgia",81,18,32,49,8,21,0,0,10,8,0,0,361,24,21,104,19,6,41,0,0,32,48,8,58,352,21,78,0,0,49,0,33,9,69,7,0,86,478.5,191,118.5,152,940,,
1400000US13043950300,,"Census Tract 9503, Candler County, Georgia",86,16,16,5,4,0,8,0,21,0,0,0,183,71,4,27,4,6,26,0,0,34,11,0,0,172,41,27,17,12,17,16,0,0,9,33,0,0,339.5,95.5,76,0,511,,
1400000US13045910101,,"Census Tract 9101.01, Carroll County, Georgia",67,53,11,36,138,0,7,0,54,68,0,188,340,50,22,21,107,0,0,22,0,19,32,67,0,618,25,164,0,85,96,0,39,0,101,26,67,15,758,272,213,337,1580,,
1400000US13045910103,,"Census Tract 9101.03, Carroll County, Georgia",11,0,0,0,48,34,14,58,49,105,95,13,552,27,24,0,52,0,26,12,93,144,60,57,57,326,0,32,44,81,0,34,0,45,10,59,0,21,295,441.5,325.5,243,1305,,
1400000US13045910104,,"Census Tract 9101.04, Carroll County, Georgia",101,0,106,29,0,80,0,25,306,395,163,17,1046,141,0,79,38,0,109,0,26,73,516,47,17,1002,132,42,190,23,5,0,43,0,114,365,55,33,883.5,532,1522.5,332,3270,,
1400000US13045910200,,"Census Tract 9102, Carroll County, Georgia",66,13,102,0,38,36,57,99,294,71,20,47,759,183,61,0,0,31,41,0,23,134,228,34,24,1261,109,181,70,0,56,0,0,52,129,88,384,192,847.5,649,665.5,701,2863,,
1400000US13045910300,,"Census Tract 9103, Carroll County, Georgia",1,36,41,125,120,5,0,0,214,58,7,13,525,83,81,64,20,18,25,5,6,64,130,8,21,624,61,100,28,26,61,25,5,7,139,72,68,32,765.5,386,468.5,149,1769,,
