County_ID,County_Name,State_ID,State_Name,n^M_i,n^H_i,n^U_i,n^O_i,p_i,PREDICTED_DEMAND,STATE_FIPS,COUNTY_FIPS,County_Population_2010,RUCC_2013,NUM_DENTISTS,ACCEPTS_MED,ACCEPTS_CHIP,ACCEPTS_MED_CHIP,ONLY_PRIVATE,NUM_GENERALIST,NUM_SPECIALIST,NUM_PEDIATRITION,NUM_MED_GENERALIST,NUM_MED_SPECIALIST,NUM_MED_PEDIATRITION,NUM_CHIP_GENERALIST,NUM_CHIP_SPECIALIST,NUM_CHIP_PEDIATRITION,NUM_MED_CHIP_GENERALIST,NUM_MED_CHIP_SPECIALIST,NUM_MED_CHIP_PEDIATRITION,PUBLIC_DENTIST_RATIO,PREDICTED_SUPPLY,PUBLIC_AVAILABILITY_RATIO,label
77,Pointe Coupee Parish,22,Louisiana,1713,1144,1096,805,4758,4.583719852,22,77,0,2,3.5,1.5,0,1.5,2,3.5,0,0,1.5,0,0,0,0,0,1.5,0,0,0.428571429,0.33,0.071993929,0
79,Rapides Parish,22,Louisiana,13006,5791,6430,6927,32154,29.2520872,22,79,0,3,60.4492766,28.4492766,0.5,28.4492766,32,53.86594327,5,1.583333333,22.86594327,4,1.583333333,0.5,0,0,22.86594327,4,1.583333333,0.470630555,6.360507519,0.217437733,2
81,Red River Parish,22,Louisiana,910,250.5,331.5,490,1982,1.730055659,22,81,0,8,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.22,0.127163539,1
83,Richland Parish,22,Louisiana,2823,576,861,537,4797,4.939703154,22,83,0,6,9,7,0.5,7,2,8.666666667,0.333333333,0,6.666666667,0.333333333,0,0.5,0,0,6.666666667,0.333333333,0,0.777777778,1.466666667,0.296913928,1
85,Sabine Parish,22,Louisiana,2012,1308.5,1084.5,1318,5723,5.10783859,22,85,0,6,2.833333333,0.833333333,0,0.833333333,2,2.833333333,0,0,0.833333333,0,0,0,0,0,0.833333333,0,0,0.294117647,0.183333333,0.035892546,1
87,St. Bernard Parish,22,Louisiana,4842,2762,2493,2059,12156,11.70802412,22,87,0,1,14.15495895,11.15495895,1.055555556,11.15495895,3,12.63786494,0.517094017,1,10.63786494,0.517094017,0,1.055555556,0,0,10.63786494,0.517094017,0,0.788060141,2.340330286,0.19989114,0
89,St. Charles Parish,22,Louisiana,3159,2194,3382,4217,12952,10.12871058,22,89,0,1,26.67162562,14.67162562,1,14.67162562,12,25.38310303,0.788522589,0.5,13.38310303,0.788522589,0.5,1,0,0,13.38310303,0.788522589,0.5,0.550083667,3.364282667,0.332153105,0
91,St. Helena Parish,22,Louisiana,1067,388.5,521.5,290,2267,2.292439703,22,91,0,2,1.285714286,1.285714286,0,1.285714286,0,1.285714286,0,0,1.285714286,0,0,0,0,0,1.285714286,0,0,1,0.282857143,0.12338695,0
93,St. James Parish,22,Louisiana,1975,803.5,818.5,1259,4856,4.170918367,22,93,0,1,9.5,6.5,1,6.5,3,9.5,0,0,6.5,0,0,1,0,0,6.5,0,0,0.684210526,1.43,0.342850153,0
95,St. John the Baptist Parish,22,Louisiana,4011,1978.5,2196.5,2518,10704,9.492115028,22,95,0,1,15.77162562,7.771625621,0.5,7.771625621,8,14.0545316,1.717094017,0,7.054531604,0.717094017,0,0.5,0,0,7.054531604,0.717094017,0,0.492759961,1.551996953,0.163503808,0
97,St. Landry Parish,22,Louisiana,11631,3419,3679,3438,22167,21.71730056,22,97,0,4,16.67424242,8.674242424,2,8.674242424,8,13.67424242,2,1,7.674242424,1,0,1,1,0,7.674242424,1,0,0.520218083,1.688333333,0.077741399,0
99,St. Martin Parish,22,Louisiana,5017,2737.5,2519.5,2651,12925,11.91326531,22,99,0,2,12.33333333,4.333333333,0,4.333333333,8,11.83333333,0.5,0,3.833333333,0.5,0,0,0,0,3.833333333,0.5,0,0.351351351,0.843333333,0.070789436,0
101,St. Mary Parish,22,Louisiana,5253,3041,2522,1599,12415,12.54174397,22,101,0,4,9.166666667,5.166666667,0.25,5.166666667,4,9.166666667,0,0,5.166666667,0,0,0.25,0,0,5.166666667,0,0,0.563636364,1.136666667,0.090630671,1
103,St. Tammany Parish,22,Louisiana,13881,10268.5,13255.5,23227,60632,43.37314471,22,103,0,1,187.8798643,52.87986428,7.624542125,52.87986428,135,155.2186921,25.66117216,7,43.21869212,5.661172161,4,6.791208791,0,0.833333333,43.21869212,5.661172161,4,0.28145573,12.86811227,0.296683866,-1
105,Tangipahoa Parish,22,Louisiana,13994,5661,5961,5886,31502,29.70315399,22,105,0,3,49.93511768,36.93511768,3.965811966,36.93511768,13,41.01326176,5.421855922,3.5,30.01326176,3.421855922,3.5,3.465811966,0,0.5,30.01326176,3.421855922,3.5,0.739662174,9.542917588,0.321276239,-1
107,Tensas Parish,22,Louisiana,870,122,67,63,1122,1.22796846,22,107,0,9,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.22,0.179157696,1
109,Terrebonne Parish,22,Louisiana,10840,4347.5,5150.5,7571,27909,23.58302412,22,109,0,3,53.44171358,18.44171358,0.129166667,18.44171358,35,44.51949135,6.422222222,2.5,13.51949135,2.422222222,2.5,0.129166667,0,0,13.51949135,2.422222222,2.5,0.34508088,5.074288098,0.215166981,2
111,Union Parish,22,Louisiana,2145,791.5,831.5,949,4717,4.369202226,22,111,0,3,2.033333333,2.033333333,0,2.033333333,0,2.033333333,0,0,2.033333333,0,0,0,0,0,2.033333333,0,0,1,0.447333333,0.102383298,0
113,Vermilion Parish,22,Louisiana,4752,3259,3470,3578,15059,13.31284787,22,113,0,2,8.833333333,4.833333333,0,4.833333333,4,8.833333333,0,0,4.833333333,0,0,0,0,0,4.833333333,0,0,0.547169811,1.063333333,0.079872717,0
115,Vernon Parish,22,Louisiana,4591,3157.5,2454.5,2526,12729,11.83093692,22,115,0,5,2,1,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0.5,0.22,0.018595315,1
117,Washington Parish,22,Louisiana,5417,2268.5,1962.5,1378,11026,11.18738404,22,117,0,6,17.23888753,9.238887526,0.071428571,9.238887526,8,16.59679351,0.642094017,0,8.596793509,0.642094017,0,0.071428571,0,0,8.596793509,0.642094017,0,0.535932931,1.891294572,0.169056016,1
119,Webster Parish,22,Louisiana,5069,1976,1134,779,8958,9.483998145,22,119,0,2,9.993589744,2.993589744,0,2.993589744,7,8.243589744,0.75,1,2.243589744,0.75,0,0,0,0,2.243589744,0.75,0,0.299550994,0.493589744,0.052044479,0
121,West Baton Rouge Parish,22,Louisiana,1831,1304,1211,1889,6235,5.039424861,22,121,0,2,8.024422799,1.024422799,0,1.024422799,7,7.524422799,0,0.5,0.524422799,0,0.5,0,0,0,0.524422799,0,0.5,0.127663114,0.535373016,0.106236928,0
123,West Carroll Parish,22,Louisiana,1225,411,567,393,2596,2.554499072,22,123,0,9,2.433333333,2.433333333,0,2.433333333,0,2.433333333,0,0,2.433333333,0,0,0,0,0,2.433333333,0,0,1,0.535333333,0.209564896,1
125,West Feliciana Parish,22,Louisiana,864,560,450,665,2539,2.173005566,22,125,0,2,11,1,0,1,10,10,1,0,1,0,0,0,0,0,1,0,0,0.090909091,0.22,0.101242263,0
127,Winn Parish,22,Louisiana,1231,559,748,473,3011,2.942949907,22,127,0,6,4.243589744,2.243589744,0,2.243589744,2,4.243589744,0,0,2.243589744,0,0,0,0,0,2.243589744,0,0,0.528700906,0.493589744,0.167719383,1
1,Aitkin County,27,Minnesota,1742,40.8,402.2,405,2590,2.533627087,27,1,"16,202",8,3.6,3.6,3.6,3.6,0,3.1,0.5,0,3.1,0.5,0,3.1,0.5,0,3.1,0.5,0,1,0.682,0.269179314,0
3,Anoka County,27,Minnesota,32268,1218.8,15733.2,33405,82625,57.07328386,27,3,"330,844",1,169.5087181,101.5087181,101.5087181,101.5087181,68,144.0933174,19.90643058,5.5089701,89.09331738,6.906430585,5.5089701,89.09331738,6.906430585,5.5089701,89.09331738,6.906430585,5.5089701,0.598840692,24.22806471,0.424507985,-1
5,Becker County,27,Minnesota,4687.4,121.84,1420.76,1864,8094,7.224025974,27,5,"32,504",6,12.14285714,7.142857143,7.142857143,7.142857143,5,11.5,0.30952381,0.333333333,6.5,0.30952381,0.333333333,6.5,0.30952381,0.333333333,6.5,0.30952381,0.333333333,0.588235294,1.71,0.236710112,0
7,Beltrami County,27,Minnesota,7146.8,131.68,1731.52,2051,11061,10.44758813,27,7,"44,442",7,25.75742115,22.75742115,22.75742115,22.75742115,3,23.99551639,1.761904762,0,21.99551639,0.761904762,0,21.99551639,0.761904762,0,21.99551639,0.761904762,0,0.883528713,4.839013605,0.463170403,0
9,Benton County,27,Minnesota,5168.4,169.44,1753.16,2679,9770,8.222402597,27,9,"38,451",3,9.527075636,7.527075636,7.527075636,7.527075636,2,9.027075636,0.5,0,7.027075636,0.5,0,7.027075636,0.5,0,7.027075636,0.5,0,0.790071993,1.54595664,0.188017629,0
11,Big Stone County,27,Minnesota,494.8,14.88,260.32,263,1033,0.892857143,27,11,"5,269",9,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.22,0.2464,0
13,Blue Earth County,27,Minnesota,5991,188.4,2146.6,4528,12854,9.65445269,27,13,"64,013",3,44.08571429,32.08571429,32.08571429,32.08571429,12,34.21666667,8.726190476,1.142857143,25.21666667,5.726190476,1.142857143,25.21666667,5.726190476,1.142857143,25.21666667,5.726190476,1.142857143,0.727802981,6.507666667,0.67405858,0
15,Brown County,27,Minnesota,2542,90.4,1440.6,1349,5422,4.722866419,27,15,"25,893",6,12.7,10.7,10.7,10.7,2,11.7,0,1,9.7,0,1,9.7,0,1,9.7,0,1,0.842519685,2.974,0.629702332,0
17,Carlton County,27,Minnesota,3972.6,136.96,1788.44,2057,7955,6.839053803,27,17,"35,386",2,17.92766531,16.92766531,16.92766531,16.92766531,1,17.92766531,0,0,16.92766531,0,0,16.92766531,0,0,16.92766531,0,0,0.944220288,3.724086369,0.544532398,0
19,Carver County,27,Minnesota,5675.6,265.76,4233.64,16990,27165,11.79846939,27,19,"91,042",1,40.37919083,11.37919083,11.37919083,11.37919083,29,36.13212549,2.747065338,1.5,10.13212549,0.747065338,0.5,10.13212549,0.747065338,0.5,10.13212549,0.747065338,0.5,0.281808293,2.649067607,0.224526379,0
21,Cass County,27,Minnesota,3954.6,94.16,894.24,974,5917,5.731679035,27,21,"28,567",9,8.183333333,7.183333333,7.183333333,7.183333333,1,8.183333333,0,0,7.183333333,0,0,7.183333333,0,0,7.183333333,0,0,0.877800407,1.580333333,0.275719091,0
23,Chippewa County,27,Minnesota,1607.6,41.76,440.64,637,2727,2.423469388,27,23,"12,441",7,3.595238095,2.595238095,2.595238095,2.595238095,1,2.30952381,1.285714286,0,2.30952381,0.285714286,0,2.30952381,0.285714286,0,2.30952381,0.285714286,0,0.721854305,0.508095238,0.20965614,0
25,Chisago County,27,Minnesota,3995,166,2977,5343,12481,8.27690167,27,25,"53,887",1,17.83333333,9.833333333,9.833333333,9.833333333,8,16.33333333,1.5,0,9.333333333,0.5,0,9.333333333,0.5,0,9.333333333,0.5,0,0.551401869,2.053333333,0.248079948,0
27,Clay County,27,Minnesota,6470.2,234.32,3036.48,5128,14869,11.29522263,27,27,"58,999",3,19.99813731,10.99813731,10.99813731,10.99813731,9,19.99813731,0,0,10.99813731,0,0,10.99813731,0,0,10.99813731,0,0,0.549958086,2.419590209,0.214213592,0
29,Clearwater County,27,Minnesota,1443,33.6,241.4,377,2095,1.992115028,27,29,"8,695",8,3.5,1.5,1.5,1.5,2,3.5,0,0,1.5,0,0,1.5,0,0,1.5,0,0,0.428571429,0.33,0.165653085,0
31,Cook County,27,Minnesota,468.6,14.56,109.84,222,815,0.687615955,27,31,"5,176",9,3,3,3,3,0,3,0,0,3,0,0,3,0,0,3,0,0,1,0.66,0.959838111,0
33,Cottonwood County,27,Minnesota,1590.8,51.68,523.52,517,2683,2.511595547,27,33,"11,687",7,3.360408969,1.360408969,1.360408969,1.360408969,2,2.360408969,1,0,1.360408969,0,0,1.360408969,0,0,1.360408969,0,0,0.404834347,0.299289973,0.119163284,0
35,Crow Wing County,27,Minnesota,7227.4,237.84,2333.76,3916,13715,11.36247681,27,35,"62,500",4,35.81309524,25.81309524,25.81309524,25.81309524,10,31.07619048,4.202380952,0.53452381,23.07619048,2.202380952,0.53452381,23.07619048,2.202380952,0.53452381,23.07619048,2.202380952,0.53452381,0.720772529,5.525761905,0.486316672,0
37,Dakota County,27,Minnesota,34815.2,1147.52,16130.28,50159,102252,60.4046846,27,37,"398,552",1,229.8232352,121.8232352,121.8232352,121.8232352,108,196.1005943,26.41311705,7.30952381,101.1005943,15.41311705,5.30952381,101.1005943,15.41311705,5.30952381,101.1005943,15.41311705,5.30952381,0.530073624,26.70213075,0.442053972,-1
39,Dodge County,27,Minnesota,2441.2,79.52,1123.28,1782,5426,4.22541744,27,39,"20,087",3,3,2,2,2,1,3,0,0,2,0,0,2,0,0,2,0,0,0.666666667,0.44,0.104131723,0
41,Douglas County,27,Minnesota,3530.6,116.96,1708.44,2507,7863,6.210575139,27,41,"36,009",6,31.87372456,20.87372456,20.87372456,20.87372456,11,29.66495833,1.399242424,0.80952381,18.66495833,1.399242424,0.80952381,18.66495833,1.399242424,0.80952381,18.66495833,1.399242424,0.80952381,0.654888152,4.786290832,0.770667889,0
43,Faribault County,27,Minnesota,1748.4,59.44,627.16,503,2938,2.82351577,27,43,"14,553",6,3.166666667,2.166666667,2.166666667,2.166666667,1,3,0.166666667,0,2,0.166666667,0,2,0.166666667,0,2,0.166666667,0,0.684210526,0.44,0.155834086,0
45,Fillmore County,27,Minnesota,2509.6,67.76,1209.64,1265,5052,4.391233766,27,45,"20,866",3,5.666666667,3.666666667,3.666666667,3.666666667,2,5.666666667,0,0,3.666666667,0,0,3.666666667,0,0,3.666666667,0,0,0.647058824,0.806666667,0.183699322,0
47,Freeborn County,27,Minnesota,4070.8,107.28,1104.92,1243,6526,6.125927644,27,47,"31,255",7,7.05952381,2.05952381,2.05952381,2.05952381,5,4.976190476,2.083333333,0,1.976190476,0.083333333,0,1.976190476,0.083333333,0,1.976190476,0.083333333,0,0.291736931,0.434761905,0.070970787,0
49,Goodhue County,27,Minnesota,4381.2,145.92,2235.88,3495,10258,7.842068646,27,49,"46,183",4,18.49285714,7.492857143,7.492857143,7.492857143,11,17.73333333,0.75952381,0,6.733333333,0.75952381,0,6.733333333,0.75952381,0,6.733333333,0.75952381,0,0.405175744,1.481333333,0.188895737,0
51,Grant County,27,Minnesota,853,27.6,198.4,215,1294,1.251159555,27,51,"6,018",9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Hennepin County,27,Minnesota,112700,2881.6,32495.4,120172,268249,171.7033859,27,53,"1,152,425",1,865.3811664,484.3811664,484.3811664,484.3811664,381,726.2402246,121.9456207,17.19532115,399.2402246,71.94562066,13.19532115,399.2402246,71.94562066,13.19532115,399.2402246,71.94562066,13.19532115,0.559731579,98.91691918,0.576091838,-1
55,Houston County,27,Minnesota,1627.4,73.84,1174.76,1102,3978,3.334879406,27,55,"19,027",3,6,4,4,4,2,6,0,0,4,0,0,4,0,0,4,0,0,0.666666667,0.88,0.263877608,0
57,Hubbard County,27,Minnesota,2444.2,67.52,794.28,1004,4310,3.833487941,27,57,"20,428",7,9.333333333,4.333333333,4.333333333,4.333333333,5,9.333333333,0,0,4.333333333,0,0,4.333333333,0,0,4.333333333,0,0,0.464285714,0.953333333,0.248685622,0
59,Isanti County,27,Minnesota,4134.8,150.08,1829.12,3090,9204,7.089517625,27,59,"37,816",1,17.56666667,6.566666667,6.566666667,6.566666667,11,16.31666667,1.25,0,6.316666667,0.25,0,6.316666667,0.25,0,6.316666667,0.25,0,0.373814042,1.389666667,0.196017097,0
61,Itasca County,27,Minnesota,5455.6,137.76,1310.64,2300,9204,8.005565863,27,61,"45,058",6,24.38526033,21.38526033,21.38526033,21.38526033,3,21.88526033,2.5,0,18.88526033,2.5,0,18.88526033,2.5,0,18.88526033,2.5,0,0.876974863,4.154757273,0.518983585,0
63,Jackson County,27,Minnesota,1077.4,30.64,483.96,547,2139,1.846011132,27,63,"10,266",7,2,2,2,2,0,2,0,0,2,0,0,2,0,0,2,0,0,1,0.44,0.238351759,0
65,Kanabec County,27,Minnesota,1951.6,58.96,561.44,788,3360,2.982374768,27,65,"16,239",6,5.704051581,5.704051581,5.704051581,5.704051581,0,5.704051581,0,0,5.704051581,0,0,5.704051581,0,0,5.704051581,0,0,1,1.254891348,0.420769167,0
67,Kandiyohi County,27,Minnesota,5785.6,137.36,1798.04,2409,10130,8.952922078,27,67,"42,239",4,22.22142857,20.22142857,20.22142857,20.22142857,2,18.76904762,3.142857143,0.30952381,17.76904762,2.142857143,0.30952381,17.76904762,2.142857143,0.30952381,17.76904762,2.142857143,0.30952381,0.909996786,4.169190476,0.465679299,0
69,Kittson County,27,Minnesota,576.8,17.28,145.92,194,934,0.858070501,27,69,"4,552",9,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.22,0.256389189,0
71,Koochiching County,27,Minnesota,1540.2,36.72,336.08,448,2361,2.2182282,27,71,"13,311",6,7.055872643,7.055872643,7.055872643,7.055872643,0,6.330872643,0.725,0,6.330872643,0.725,0,6.330872643,0.725,0,6.330872643,0.725,0,1,1.392791981,0.627884895,0
73,Lac qui Parle County,27,Minnesota,681.4,30.64,280.96,311,1304,1.151437848,27,73,"7,259",9,3,2,2,2,1,3,0,0,2,0,0,2,0,0,2,0,0,0.666666667,0.44,0.382130916,0
75,Lake County,27,Minnesota,846,26.4,387.6,534,1794,1.461038961,27,75,"10,866",6,5.308333333,4.308333333,4.308333333,4.308333333,1,4.583333333,0.725,0,3.583333333,0.725,0,3.583333333,0.725,0,3.583333333,0.725,0,0.811616954,0.788333333,0.53957037,0
77,Lake of the Woods County,27,Minnesota,394.2,17.92,118.88,168,699,0.615723562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Le Sueur County,27,Minnesota,3268.4,98.64,1222.96,2012,6602,5.322356215,27,79,"27,703",1,11.7,5.7,5.7,5.7,6,11.5,0.2,0,5.5,0.2,0,5.5,0.2,0,5.5,0.2,0,0.487179487,1.21,0.227342919,0
81,Lincoln County,27,Minnesota,657,28,330,281,1296,1.176948052,27,81,"5,896",9,2,2,2,2,0,2,0,0,2,0,0,2,0,0,2,0,0,1,0.44,0.373848276,0
83,Lyon County,27,Minnesota,3489,89.6,1136.4,1652,6367,5.467300557,27,83,"25,857",7,14.65326611,9.653266112,9.653266112,9.653266112,5,14.51040897,0,0.142857143,9.510408969,0,0.142857143,9.510408969,0,0.142857143,9.510408969,0,0.142857143,0.658779144,2.212289973,0.40464027,0
85,McLeod County,27,Minnesota,4231.6,132.96,1714.44,2104,8183,7.04893321,27,85,"36,651",6,28.32026136,17.32026136,17.32026136,17.32026136,11,24.83086742,3.489393939,0,13.83086742,3.489393939,0,13.83086742,3.489393939,0,13.83086742,3.489393939,0,0.611585505,3.042790832,0.431666855,0
87,Mahnomen County,27,Minnesota,1256,20.4,201.6,147,1625,1.713821892,27,87,"5,413",8,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.22,0.128368065,0
89,Marshall County,27,Minnesota,1096.6,44.16,524.24,454,2119,1.930658627,27,89,"9,439",8,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.22,0.113950751,0
91,Martin County,27,Minnesota,2236.2,60.32,862.48,1039,4198,3.663033395,27,91,"20,840",7,6.833333333,5.833333333,5.833333333,5.833333333,1,5.833333333,1,0,4.833333333,1,0,4.833333333,1,0,4.833333333,1,0,0.853658537,1.063333333,0.290287644,0
93,Meeker County,27,Minnesota,2758.8,102.88,1069.32,1534,5465,4.558209647,27,93,"23,300",6,6.80952381,1.80952381,1.80952381,1.80952381,5,6.666666667,0.142857143,0,1.666666667,0.142857143,0,1.666666667,0.142857143,0,1.666666667,0.142857143,0,0.265734266,0.366666667,0.08044094,0
95,Mille Lacs County,27,Minnesota,3704.8,100.48,1229.72,982,6017,5.838358071,27,95,"26,097",1,11.11676681,6.116766808,6.116766808,6.116766808,5,9.526615293,1.423484848,0.166666667,4.526615293,1.423484848,0.166666667,4.526615293,1.423484848,0.166666667,4.526615293,1.423484848,0.166666667,0.550228939,1.135855364,0.19455048,0
97,Morrison County,27,Minnesota,4365,168.4,1506.6,1588,7628,7.003710575,27,97,"33,198",6,11.1452381,4.145238095,4.145238095,4.145238095,7,10.83571429,0.30952381,0,3.835714286,0.30952381,0,3.835714286,0.30952381,0,3.835714286,0.30952381,0,0.371929075,0.843857143,0.120487152,0
99,Mower County,27,Minnesota,5725.2,183.52,1493.28,2262,9664,8.583024119,27,99,"39,163",4,11.89285714,6.892857143,6.892857143,6.892857143,5,10.5,1.392857143,0,6.5,0.392857143,0,6.5,0.392857143,0,6.5,0.392857143,0,0.57957958,1.43,0.166607944,0
101,Murray County,27,Minnesota,856,30.4,369.6,483,1739,1.456400742,27,101,"8,725",9,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.22,0.151057325,0
103,Nicollet County,27,Minnesota,2971.8,147.28,1930.92,2276,7326,5.855751391,27,103,"32,727",3,15.53333333,13.53333333,13.53333333,13.53333333,2,15.33333333,0.2,0,13.33333333,0.2,0,13.33333333,0.2,0,13.33333333,0.2,0,0.871244635,2.933333333,0.500932013,0
105,Nobles County,27,Minnesota,4088.2,104.32,719.48,825,5737,5.695732839,27,105,"21,378",7,11,5,5,5,6,11,0,0,5,0,0,5,0,0,5,0,0,0.454545455,1.1,0.193127036,0
107,Norman County,27,Minnesota,821.6,22.96,315.44,336,1496,1.345083488,27,107,"6,852",8,5.25,5.25,5.25,5.25,0,5.25,0,0,5.25,0,0,5.25,0,0,5.25,0,0,1,1.155,0.858682759,0
109,Olmsted County,27,Minnesota,14132.4,475.44,6224.16,16505,37337,24.15584416,27,109,"144,248",3,147.0580751,81.05807508,81.05807508,81.05807508,66,118.3795036,22.92857143,5.75,65.37950365,10.92857143,4.75,65.37950365,10.92857143,4.75,65.37950365,10.92857143,4.75,0.551197716,18.3734908,0.760623006,-1
111,Otter Tail County,27,Minnesota,6691.6,229.76,2400.64,3074,12396,10.8093692,27,111,"57,303",6,36.90357143,27.90357143,27.90357143,27.90357143,9,34.0702381,2,0.833333333,26.0702381,1,0.833333333,26.0702381,1,0.833333333,26.0702381,1,0.833333333,0.756121165,6.435452381,0.595358736,0
113,Pennington County,27,Minnesota,1717.6,57.36,518.04,982,3275,2.658858998,27,113,"13,930",6,5.5,2.5,2.5,2.5,3,5.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,0.454545455,0.55,0.206855648,0
115,Pine County,27,Minnesota,3346,101.2,1061.8,1122,5631,5.228432282,27,115,"29,750",6,7.106097561,4.106097561,4.106097561,4.106097561,3,7.106097561,0,0,4.106097561,0,0,4.106097561,0,0,4.106097561,0,0,0.577827355,0.903341463,0.172774823,0
117,Pipestone County,27,Minnesota,1415.6,43.76,415.64,391,2266,2.174165121,27,117,"9,596",6,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Polk County,27,Minnesota,3872.6,122.16,1345.24,2110,7450,6.192022263,27,119,"31,600",3,11.62707564,5.627075636,5.627075636,5.627075636,6,11.62707564,0,0,5.627075636,0,0,5.627075636,0,0,5.627075636,0,0,0.483963106,1.23795664,0.199927679,0
121,Pope County,27,Minnesota,1103.6,41.76,443.64,666,2255,1.842532468,27,121,"10,995",8,3.5,3.5,3.5,3.5,0,3.5,0,0,3.5,0,0,3.5,0,0,3.5,0,0,1,0.77,0.417903084,0
123,Ramsey County,27,Minnesota,70308.4,1371.44,15371.16,37712,124763,100.9403989,27,123,"508,640",1,352.2254325,230.2254325,230.2254325,230.2254325,122,307.47369,36.21896288,8.532779623,200.47369,23.21896288,6.532779623,200.47369,23.21896288,6.532779623,200.47369,23.21896288,6.532779623,0.653630917,49.59174668,0.491297312,-1
125,Red Lake County,27,Minnesota,527.8,19.28,213.92,213,974,0.88242115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Redwood County,27,Minnesota,2070.2,48.72,736.08,773,3628,3.310528757,27,127,"16,059",7,5.642857143,2.642857143,2.642857143,2.642857143,3,5.5,0.142857143,0,2.5,0.142857143,0,2.5,0.142857143,0,2.5,0.142857143,0,0.46835443,0.55,0.166136602,0
129,Renville County,27,Minnesota,1967.2,71.92,582.88,661,3283,3.040352505,27,129,"15,730",8,6.316666667,3.316666667,3.316666667,3.316666667,3,6.316666667,0,0,3.316666667,0,0,3.316666667,0,0,3.316666667,0,0,0.525065963,0.729666667,0.239994101,0
131,Rice County,27,Minnesota,7248.6,193.36,2510.04,4320,14272,11.53988868,27,131,"64,142",4,30.50800866,19.50800866,19.50800866,19.50800866,11,28.73376623,1.774242424,0,18.73376623,0.774242424,0,18.73376623,0.774242424,0,18.73376623,0.774242424,0,0.639438938,4.121428571,0.357146302,0
133,Rock County,27,Minnesota,1075.4,45.44,653.16,546,2320,2.057050093,27,133,"9,687",6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Roseau County,27,Minnesota,1964.2,55.92,903.88,751,3675,3.390538033,27,135,"15,629",7,9,7,7,7,2,9,0,0,7,0,0,7,0,0,7,0,0,0.777777778,1.54,0.454205198,0
137,St. Louis County,27,Minnesota,19395.2,582.72,5949.08,11267,37194,30.06377551,27,137,"200,226",2,115.1160541,76.11605405,76.11605405,76.11605405,39,100.9327207,13.08333333,1.1,67.93272072,8.083333333,0.1,67.93272072,8.083333333,0.1,67.93272072,8.083333333,0.1,0.661211459,15.02919856,0.49991055,1
139,Scott County,27,Minnesota,11254.6,424.16,6481.24,21854,40014,21.05751391,27,139,"129,928",1,72.10808585,52.10808585,52.10808585,52.10808585,20,64.92780799,6.637420719,0.542857143,46.92780799,4.637420719,0.542857143,46.92780799,4.637420719,0.542857143,46.92780799,4.637420719,0.542857143,0.722638595,10.78011776,0.51193687,2
141,Sherburne County,27,Minnesota,8685.2,322.32,5163.48,10734,24905,16.43205009,27,141,"88,499",1,31.76046077,14.76046077,14.76046077,14.76046077,17,30.30268114,1.148255814,0.30952381,13.30268114,1.148255814,0.30952381,13.30268114,1.148255814,0.30952381,13.30268114,1.148255814,0.30952381,0.464743282,3.186589851,0.193925276,0
143,Sibley County,27,Minnesota,1809,71.6,749.4,908,3538,3.049628942,27,143,"15,226",1,5.866666667,3.866666667,3.866666667,3.866666667,2,5.666666667,0.2,0,3.666666667,0.2,0,3.666666667,0.2,0,3.666666667,0.2,0,0.659090909,0.806666667,0.264513054,0
145,Stearns County,27,Minnesota,17573,508.4,7204.6,10251,35537,29.32050093,27,145,"150,642",3,93.95172256,57.95172256,57.95172256,57.95172256,36,77.13848302,14.83585859,1.977380952,49.13848302,6.835858586,1.977380952,49.13848302,6.835858586,1.977380952,49.13848302,6.835858586,1.977380952,0.616824482,12.47146626,0.4253497,1
147,Steele County,27,Minnesota,4224.2,113.12,2047.68,2732,9117,7.403756957,27,147,"36,576",5,20.70084346,12.70084346,12.70084346,12.70084346,8,17.90798632,2.792857143,0,10.90798632,1.792857143,0,10.90798632,1.792857143,0,10.90798632,1.792857143,0,0.613542317,2.399756989,0.324126927,0
149,Stevens County,27,Minnesota,847.8,35.68,478.52,675,2037,1.579313544,27,149,"9,726",7,4.285714286,4.285714286,4.285714286,4.285714286,0,4,0.285714286,0,4,0.285714286,0,4,0.285714286,0,4,0.285714286,0,1,0.88,0.557204112,0
