idx,IKN_addr,general,pediatric,specialist,Y_lat,X_long,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
729,"2461 MIRACLE MILE STE 100,BULLHEAD CITY,AZ,86442-7317",0.1111111111111111,0.125,0.0,35.09642619,-114.59645559999998,1,1,0.2222222222222222,0.25
730,"2471 N COUNTRY CLUB RD,TUCSON,AZ,85716-2503",0.5,0.0,0.0,32.25147277,-110.926915,1,1,1.0,0.0
731,"2500 S POWER RD STE 1,MESA,AZ,85209-6686",0.0,0.16666666666666666,0.0,33.36968738,-111.68787340000002,1,1,0.0,0.3333333333333333
732,"2500 S POWER RD STE 128,MESA,AZ,85209-6689",0.0,0.16666666666666666,0.0,33.36853449,-111.6878569,1,1,0.0,0.3333333333333333
733,"2500 S POWER RD,MESA,AZ,85209-6686",0.0,0.16666666666666666,0.0,33.36853449,-111.6878569,1,1,0.0,0.3333333333333333
734,"2510 E HUNT HWY STE 28,SAN TAN VALLEY,AZ,85143-5208",0.05555555555555555,0.0,0.0,33.13624186,-111.5410012,1,1,0.1111111111111111,0.0
735,"2510 E HUNT HWY STE 29,QUEEN CREEK,AZ,85143-5208",0.4365079365079365,0.4028138528138528,0.0,33.13623188,-111.5410013,1,1,0.873015873015873,0.8056277056277056
736,"2510 E HUNT HWY STE 29,SAN TAN VALLEY,AZ,85143-5208",1.0067876567876568,0.5651515151515152,0.0,33.13623188,-111.5410013,1,1,2.0135753135753136,1.1303030303030304
737,"2510 E HUNT HWY,QUEEN CREEK,AZ,85143-5206",0.30952380952380953,0.09523809523809523,0.0,33.13624186,-111.5410012,1,1,0.6190476190476191,0.19047619047619047
738,"2510 E HUNT HWY,SAN TAN VALLEY,AZ,85143-5206",0.6555555555555556,0.2,0.0,33.13623188,-111.5410013,1,1,1.3111111111111111,0.4
739,"25225 N LAKE PLEASANT PKWY,PEORIA,AZ,85383",2.0,0.6666666666666666,0.0,33.71282887,-112.2716023,1,1,4.0,1.3333333333333333
740,"2525 E ROOSEVELT ST,PHOENIX,AZ,85008-4948",1.6281328750369002,0.24453781512605044,0.17424242424242425,33.45846647,-112.026914,1,1,3.2562657500738004,0.4890756302521009
741,"2525 S RURAL RD STE 2N,TEMPE,AZ,85282-2441",1.0,0.0,0.0,33.401115000000004,-111.9262686,1,1,2.0,0.0
742,"2525 S RURAL RD,TEMPE,AZ,85282-2435",1.0,0.0,0.0,33.401115000000004,-111.9262686,1,1,2.0,0.0
743,"2533 N 75TH AVE,PHOENIX,AZ,85035-1211",2.628391053391053,0.45,0.0,33.47561437,-112.2206891,1,1,5.256782106782106,0.9
744,"25355 N LAKE PLEASANT PKWY APT PKW,PEORIA,AZ,85383-1503",0.4166666666666666,0.0,0.0,33.71344549,-112.2713478,1,1,0.8333333333333331,0.0
