idx,IKN_addr,general,pediatric,specialist,Y_lat,X_long,med_indicator,chip_indicator
146,"1610 W I 240 SERVICE RD,OKLAHOMA CITY,OK,73159-8201",2.0,0.0,0.0,35.39109053,-97.54588303,1,1
147,"1611 MAIN ST STE 201,WOODWARD,OK,73801-3064",0.0,0.0,1.0,36.43594953,-99.40042286,1,1
148,"1615 W SPRUCE AVE,DUNCAN,OK,73533-2305",1.0,0.0,0.0,34.51410322,-97.96839527,1,1
149,"1618 N 5TH ST STE 4,PONCA CITY,OK,74601-2764",3.0,0.0,0.0,36.722394,-97.07874526,1,1
150,"1618 N 5TH ST,PONCA CITY,OK,74601-2746",1.0,0.0,0.0,36.722394,-97.07874526,1,1
151,"1646 E 6TH ST STE A,TULSA,OK,74120-4001",1.0,0.0,0.0,36.15208549,-95.96766293,1,1
152,"1666 N 3RD ST,VINITA,OK,74301",1.0,0.0,0.0,36.48364283,-95.05960737,1,1
153,"1670 GARTH BROOKS BLVD STE 115,YUKON,OK,73099-6878",2.0,0.0,0.0,35.48152853,-97.76028042,1,1
154,"1671 E 71ST ST,TULSA,OK,74136-5151",2.1666666666666665,0.0,0.0,36.06084347,-95.96653255,1,1
155,"169 E 33RD ST,EDMOND,OK,73013-4602",0.0,1.0,0.0,35.62351575,-97.47935443,1,1
156,"1700 S SUNNYLANE RD,DEL CITY,OK,73115-3118",1.0,0.0,0.0,35.44859649,-97.44143974,1,1
157,"1701 S MORGAN RD,OKLAHOMA CITY,OK,73128-7005",1.0,0.0,0.0,35.44784927,-97.6892577,1,1
158,"1705 W ELM ST,EL RENO,OK,73036-4203",1.0,0.0,0.0,35.52235376,-97.97540585,1,1
159,"1711 INVESTORS AVE,EL RENO,OK,73036-1607",1.0,0.0,0.0,35.51329976,-97.97308839,1,1
160,"17200 N MAY AVE STE 300,EDMOND,OK,73012-9033",0.0,0.0,2.0,35.64790272,-97.5671402,1,1
161,"1745 W 33RD ST STE A,EDMOND,OK,73013-3832",1.0,0.0,0.0,35.62402452,-97.50605681,1,1
162,"18 E DUNLOUP RD,SHAWNEE,OK,74804-3203",2.0,0.0,2.0,35.35756037,-96.91112266,1,1
163,"1801 CHUKKA HINA,DURANT,OK,74701-7117",1.0,0.0,0.0,34.004715000000004,-96.40252249,1,1
164,"1803 S DIVISION ST,GUTHRIE,OK,73044-6061",1.0,0.0,0.0,35.86020219,-97.42543442,1,1
165,"1808 W BROADWAY AVE,SULPHUR,OK,73086-4246",1.0,0.0,0.0,34.50631652,-96.99343191,1,1
166,"1816 N MAIN ST,MIAMI,OK,74354-2748",2.0,0.0,0.0,36.89496933,-94.87751661,1,1
167,"1824 SE WASHINGTON BLVD,BARTLESVILLE,OK,74006-6734",2.0,0.0,0.0,36.72495573,-95.93508258,1,1
168,"1828 W LIBERTY RD,ATOKA,OK,74525-1725",1.0,0.0,0.0,34.3942051,-96.14436913,1,1
169,"1829 S WOOD DR,OKMULGEE,OK,74447-6825",1.0,0.0,0.0,35.60681859,-95.96160874,1,1
170,"1875 N HIGHWAY 66 STE A,CATOOSA,OK,74015-3072",2.0,0.0,0.0,36.18204759,-95.74704959,1,1
171,"19 N 2ND ST,STILWELL,OK,74960-3003",1.0,0.0,0.0,35.81465258,-94.62838896,1,1
172,"19 W INTERSTATE PKWY,SHAWNEE,OK,74804-1331",3.0,0.0,1.0,35.38338952,-96.92422136,1,1
173,"1900 E 15TH ST STE 700A,EDMOND,OK,73013-6692",1.0,0.0,0.0,35.63823754,-97.45602193,1,1
174,"1900 S AIR DEPOT BLVD STE 1,MIDWEST CITY,OK,73110-5522",2.0,0.0,0.0,35.44660833,-97.40601726,1,1
175,"1902 N BROADWAY BLVD,HINTON,OK,73047-9487",1.0,0.0,0.0,35.48892779,-98.35096834,1,1
176,"1908 S POST RD BLDG 3,MIDWEST CITY,OK,73130-6600",0.0,0.0,1.0,35.445213,-97.35313824,1,1
177,"1909 S ELLIOTT ST,PRYOR,OK,74361-8027",1.0,0.0,0.0,36.283203,-95.30983990000001,1,1
178,"1915 W KENOSHA ST,BROKEN ARROW,OK,74012-8945",1.0,0.0,0.0,36.06082328,-95.81174772,1,1
179,"1919 US-81 S,MARLOW,OK,73055",2.0,0.0,0.0,34.62449199,-97.9673291,1,1
180,"1921 STONECIPHER BLVD,ADA,OK,74820",1.0,0.0,0.0,34.73668226,-96.64787016,1,1
181,"1921 STONECIPHER DR,ADA,OK,74820-3439",10.0,1.0,0.0,34.73668226,-96.64787016,1,1
182,"1950 W KENOSHA ST,BROKEN ARROW,OK,74012-8944",1.0,0.0,0.0,36.06096471,-95.81127927,1,1
183,"1991 S DOUGLAS BLVD,MIDWEST CITY,OK,73130-6225",1.0,0.0,0.0,35.44534783,-97.37085619,1,1
184,"20 12TH AVE NW,ARDMORE,OK,73401-5722",1.0,0.0,0.0,34.184884999999994,-97.1251679,1,1
185,"20 E DUNLOUP RD,SHAWNEE,OK,74804-3201",0.0,0.0,1.0,35.35756047,-96.91068175,1,1
186,"200 DALLAS ST,TALIHINA,OK,74571-2402",1.0,0.0,0.0,34.75316689,-95.04977998,1,1
187,"200 E 3RD ST,GROVE,OK,74344-7006",2.0,0.0,0.0,36.59339894,-94.76665168,1,1
188,"200 E CHOCTAW AVE,SALLISAW,OK,74955-4604",1.0,0.0,0.0,35.45955855,-94.78844929,1,1
189,"200 W 7TH ST,WEWOKA,OK,74884-3123",1.0,0.0,0.0,35.15217151,-96.49383299,1,1
190,"2001 W LINDSEY ST,NORMAN,OK,73069-4105",2.0,0.0,0.0,35.20396450000001,-97.4702123,1,1
191,"2004 E MAIN ST,STIGLER,OK,74462-2824",2.0,0.0,0.0,35.260678399999996,-95.09720804,1,1
192,"201 E PARKER MCKENZIE DR,ANADARKO,OK,73005",1.0,0.0,0.0,35.08297119,-98.23870392,1,1
193,"201 S 3RD ST,MCALESTER,OK,74501-5443",1.0,0.0,0.0,34.92908493,-95.7669617,1,1
194,"201 W MAIN ST,PAWHUSKA,OK,74056-4114",1.0,0.0,0.0,36.66362635,-96.34191027,1,1
195,"202 S 6TH ST,HENRYETTA,OK,74437-5002",1.0,0.0,0.0,35.43850825,-95.98827774,1,1
196,"203 N 16TH AVE,DURANT,OK,74701-3600",1.0,0.0,0.0,33.99637002,-96.39276290000001,1,1
197,"2036 S MILLER LN STE B,CATOOSA,OK,74015-1539",3.0,0.0,0.0,36.164805,-95.75858149,1,1
198,"206 E DOWNING ST,TAHLEQUAH,OK,74464-3000",1.0,0.0,0.0,35.91508641,-94.96834949,1,1
199,"2080 HARPER ST,CHOCTAW,OK,73020-8051",2.0,0.0,0.0,35.48998758,-97.27384722,1,1
200,"2101 NW FERRIS AVE,LAWTON,OK,73507-5631",1.0,0.0,0.0,34.61609046,-98.42035075,1,1
201,"2105 E 21ST ST,TULSA,OK,74114-1409",1.0,0.0,1.0,36.1332705,-95.96171241,1,1
202,"2111 NW CACHE RD,LAWTON,OK,73505-5213",1.0,0.0,0.0,34.62341252,-98.42293308,1,1
203,"212 N MUSKOGEE AVE,TAHLEQUAH,OK,74464-2726",1.0,0.0,0.0,35.91456401,-94.9703422,1,1
204,"2128 S SERVICE RD # I-240,MOORE,OK,73160-5549",1.0,0.0,0.0,35.31854435,-97.4887396,1,1
205,"2145 S SHERIDAN RD,TULSA,OK,74129-1001",1.0,0.0,0.0,36.13210225,-95.904536,1,1
206,"215 N 6TH ST,MCALESTER,OK,74501-4737",2.0,0.0,0.0,34.9318099,-95.76090024,1,1
207,"217 S 5TH ST,HENRYETTA,OK,74437-5222",1.0,0.0,0.0,35.43805799,-95.98706476,1,1
208,"2200 N PERKINS RD,STILLWATER,OK,74075-3076",3.0,0.0,0.0,36.14453122,-97.05164801,1,1
209,"2200 NW 122ND ST,OKLAHOMA CITY,OK,73120-8402",1.0,0.0,0.0,35.59461452,-97.55135109,1,1
210,"2209 W I 240 SERVICE RD STE 315,OKLAHOMA CITY,OK,73159-8252",2.0,0.0,0.0,35.3917125,-97.54991193,1,1
211,"221 E 7TH AVE,BRISTOW,OK,74010-2503",2.0,0.0,0.0,35.83386148,-96.38761049,1,1
212,"221 E DOWNING ST,TAHLEQUAH,OK,74464-3011",2.0,0.0,0.0,35.91524996,-94.96797381,1,1
213,"2211 DOWNS AVE,WOODWARD,OK,73801-5309",1.0,0.0,0.0,36.41902047,-99.40850999,1,1
214,"2216 N MARTIN LUTHER KING AVE,OKLAHOMA CITY,OK,73111-2445",1.0,0.0,0.0,35.492013,-97.47667978,1,1
215,"224 W GRAY ST STE 105,NORMAN,OK,73069-7114",2.0,0.0,0.0,35.22078698,-97.44641947,1,1
216,"225 N HIGHWAY 169,OOLOGAH,OK,74053-6364",3.0,0.0,0.0,36.44929859,-95.70818635,1,1
217,"230 E JEFFERSON ST,MANGUM,OK,73554-4202",1.0,0.0,0.0,34.87356054,-99.5030505,1,1
218,"2307 GORDON COOPER DR,SHAWNEE,OK,74801-9007",5.0,0.0,0.0,35.29190129,-96.92612995,1,1
219,"2313 E OKMULGEE ST,MUSKOGEE,OK,74403-5924",1.0,0.0,0.0,35.73863451,-95.34169349,1,1
220,"2321 E 3RD ST,TULSA,OK,74104",1.0,0.0,0.0,36.15662547,-95.95888255,1,1
221,"2321 E 3RD ST,TULSA,OK,74104-1831",1.0,0.0,0.0,36.15662547,-95.95888255,1,1
