IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"711 BRIDGE ST,HUMBOLDT,KS,66748-1707",1.0,,0.0,,0.0,,37.81115948,-95.43758022,,,1.0,0.0,,
"712 6TH ST,CLAY CENTER,KS,67432-2905",0.3333333333333333,,0.0,,0.0,,39.37667366,-97.12457544,,,1.0,0.0,,
"7207 E 21ST ST N,WICHITA,KS,67206-3916",1.0,,0.0,,0.0,,37.72299151,-97.25273099,,,1.0,0.0,,
"7311 W 79TH ST,OVERLAND PARK,KS,66204-2908",0.5,,0.0,,0.0,,38.98584048,-94.67080222,,,1.0,0.0,,
"7450 QUIVIRA RD,SHAWNEE MISSION,KS,66216-3526",0.5,,0.0,,0.0,,38.9932833,-94.72381584,,,1.0,0.0,,
"7501 MISSION RD STE S09,PRAIRIE VILLAGE,KS,66208-4216",0.0,,0.0,,0.3333333333333333,,38.992986,-94.63038509999998,,,1.0,0.0,,
"753 STATE AVE STE 375,KANSAS CITY,KS,66101-2518",1.0,,0.0,,0.0,,39.11645533,-94.62897392,,,1.0,0.0,,
"790 N RIDGEVIEW RD,OLATHE,KS,66061-2900",1.0,,0.0,,0.0,,38.89254323,-94.79535407,,,1.0,0.0,,
"805 MAIN ST,PLEASANTON,KS,66075-4077",1.0,,0.0,,0.0,,38.17684208,-94.71078085,,,1.0,0.0,,
"810 N MAIN ST,EUREKA,KS,67045-1152",1.0,,0.0,,0.0,,37.82664936,-96.29411673,,,1.0,0.0,,
"825 S HILLSIDE ST,WICHITA,KS,67211-3005",0.0,,0.0,,1.0,,37.67303741,-97.29889669,,,1.0,0.0,,
"8340 MISSION RD STE 220,PRAIRIE VILLAGE,KS,66206-1362",1.0,,0.0,,0.0,,38.97740705,-94.63032533,,,1.0,0.0,,
"8575 W 110TH ST,OVERLAND PARK,KS,66210-1868",1.0,,0.0,,0.0,,38.92901653,-94.68224999,,,1.0,0.0,,
"8600 W 95TH ST STE 202,OVERLAND PARK,KS,66212-3201",0.0,,0.0,,0.5,,38.9567595,-94.6850625,,,1.0,0.0,,
"8748 W 151ST ST,OVERLAND PARK,KS,66221-8705",0.0,,0.0,,1.0,,38.85469951,-94.6873305,,,1.0,0.0,,
"903 W 6TH ST,JUNCTION CITY,KS,66441-3228",1.0,,0.0,,0.0,,39.02824547,-96.84535004,,,1.0,0.0,,
"9319 E HARRY ST STE 124,WICHITA,KS,67207-5070",0.5,,0.0,,0.0,,37.66461246,-97.22931291,,,1.0,0.0,,
"9319 E HARRY ST,WICHITA,KS,67207-5070",0.5,,0.0,,0.0,,37.66461247,-97.22931291,,,1.0,0.0,,
"9390 E CENTRAL AVE STE 100,WICHITA,KS,67206-2565",0.0,,1.0,,0.0,,37.69391744,-97.22710391,,,1.0,0.0,,
