IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"3933 N MAIZE RD,MAIZE,KS,67101-9618",,0.5,,0.0,,0.0,,,37.80565764,-97.46356248,,,0.0,1.0
"3933 N MAIZE RD,WICHITA,KS,67205",,0.5,,0.25,,0.0,,,37.75394658,-97.46296476,,,0.0,1.0
"4 COMPOUND DR,HUTCHINSON,KS,67502-4300",,1.0,,0.0,,0.0,,,38.08403899,-97.91407608,,,0.0,1.0
"401 S SENECA ST,WICHITA,KS,67213-5541",,0.25,,0.0,,0.0,,,37.67995091,-97.35306718,,,0.0,1.0
"402 MAIN ST,GRIDLEY,KS,66852-9777",,1.0,,0.0,,0.0,,,38.09719813,-95.88270257,,,0.0,1.0
"405 N MAIN ST,SYRACUSE,KS,67878-8034",,1.0,,0.0,,0.0,,,37.98353707,-101.751319,,,0.0,1.0
"407 S CLAIRBORNE RD STE 104,OLATHE,KS,66062-1744",,1.8666666666666667,,0.0,,0.0,,,38.87699399,-94.78904533,,,0.0,1.0
"407 S CLAIRBORNE RD STE 203,OLATHE,KS,66062-1744",,1.0,,0.0,,0.0,,,38.87699399,-94.78904581,,,0.0,1.0
"408 E MAIN ST,GOESSEL,KS,67053-5302",,0.25,,0.0,,0.0,,,38.24663647,-97.34320294,,,0.0,1.0
"4100 E CENTRAL AVE,WICHITA,KS,67208-3820",,2.0,,0.0,,0.0,,,37.69377749,-97.28832077,,,0.0,1.0
"4116 STRONG AVE,KANSAS CITY,KS,66106-1946",,1.0,,0.0,,0.0,,,39.07513146,-94.67690302,,,0.0,1.0
"4121 W 83RD ST STE 220,PRAIRIE VILLAGE,KS,66208-5323",,1.0,,0.0,,0.0,,,38.97865653,-94.63346305,,,0.0,1.0
"413 S 10TH ST,ATCHISON,KS,66002-2771",,1.0,,0.0,,0.0,,,39.557303999999995,-95.12735766,,,0.0,1.0
"4301S SW HUNTOON ST,TOPEKA,KS,66604-1914",,0.3333333333333333,,0.0,,0.0,,,39.04386078,-95.72946846,,,0.0,1.0
"434 W MAIN ST,GARDNER,KS,66030-1184",,1.0,,0.0,,0.0,,,38.8108112,-94.93803890000001,,,0.0,1.0
"4400 SHAWNEE MISSION PKWY STE,FAIRWAY,KS,66205-2525",,0.25,,0.0,,0.0,,,39.02676976,-94.63607286,,,0.0,1.0
"444 N RIDGE RD,WICHITA,KS,67212-6574",,2.0,,0.0,,0.0,,,37.68986825,-97.42610732,,,0.0,1.0
"4500 COLLEGE BLVD STE 302,OVERLAND PARK,KS,66211-1760",,1.0,,0.0,,0.0,,,38.92766747,-94.63724122,,,0.0,1.0
"4510 W 89TH ST STE 200,PRAIRIE VILLAGE,KS,66207-2292",,0.0,,1.0,,0.0,,,38.9674595,-94.63839236,,,0.0,1.0
