,id,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,
103,1400000US24025302802,"Census Tract 3028.02, Harford County, Maryland",0,0,13,0,0,12,0,0,72,0,11,67,211,34,0,0,0,0,0,14,0,100,10,53,0,313,32,0,42,40,27,0,0,0,84,40,16,32,169.1,311.9,39,179,699,
183,1400000US24025302901,"Census Tract 3029.01, Harford County, Maryland",167,78,12,20,42,40,12,50,28,0,12,19,282,85,55,30,24,16,0,24,0,22,6,11,9,193,36,0,0,29,62,7,0,0,53,6,0,0,572,322.64,9.36,51,955,
113,1400000US24025302902,"Census Tract 3029.02, Harford County, Maryland",38,0,0,0,11,0,0,0,0,52,26,68,256,65,0,83,0,8,7,0,0,39,32,0,22,140,0,0,23,0,7,0,0,39,27,11,8,25,216.8,151.1,74.1,149,591,
926,1400000US24025303101,"Census Tract 3031.01, Harford County, Maryland",0,0,0,0,0,33,0,0,47,46,22,288,443,0,0,0,0,0,0,0,14,60,65,67,237,477,0,0,0,36,0,0,0,14,46,21,33,327,36,243.04,102.96,974,1356,
927,1400000US24025303102,"Census Tract 3031.02, Harford County, Maryland",0,0,0,0,0,23,0,0,0,40,14,65,227,0,0,0,10,0,0,0,0,0,36,47,134,280,0,0,0,4,0,0,0,0,15,28,66,167,14,60.88,81.12,493,649,
95,1400000US24025303201,"Census Tract 3032.01, Harford County, Maryland",0,13,0,0,0,0,0,0,58,0,92,255,455,0,24,0,0,11,0,0,0,101,23,69,227,537,13,23,0,0,24,0,0,0,96,35,105,241,83.5,292.26,45.24,989,1410,
928,1400000US24025303203,"Census Tract 3032.03, Harford County, Maryland",45,0,0,0,0,0,0,10,80,30,29,49,298,0,0,0,0,27,0,0,0,23,147,30,71,352,10,0,0,0,9,4,0,0,38,51,40,200,65.8,230.36,177.84,419,893,
929,1400000US24025303204,"Census Tract 3032.04, Harford County, Maryland",0,7,0,0,0,0,0,0,28,70,110,97,322,0,7,0,0,8,0,0,0,20,66,34,187,322,0,0,0,9,12,0,0,0,33,39,19,210,29,133.5,136.5,657,956,
930,1400000US24025303205,"Census Tract 3032.05, Harford County, Maryland",0,0,0,0,0,0,0,0,0,20,0,130,125,20,0,0,0,5,0,0,0,0,6,5,89,214,12,0,0,0,0,0,6,0,0,9,32,155,33.5,17.2,27.3,411,489,
931,1400000US24025303206,"Census Tract 3032.06, Harford County, Maryland",39,0,0,9,0,0,0,0,8,27,77,52,324,12,0,0,0,19,0,0,9,74,17,6,187,335,40,0,0,0,8,0,0,9,18,26,46,188,108.1,152.3,54.6,556,871,
432,1400000US24025303300,"Census Tract 3033, Harford County, Maryland",0,0,0,0,18,0,0,0,16,36,117,99,566,0,0,0,0,17,16,15,0,42,45,143,288,518,0,0,0,0,0,0,14,0,35,55,144,270,10.5,192.42,106.08,1061,1370,
96,1400000US24025303400,"Census Tract 3034, Harford County, Maryland",0,0,0,0,33,0,0,0,10,37,38,83,268,0,10,0,0,0,0,0,0,16,28,45,169,472,21,0,0,0,0,19,0,0,30,62,48,292,40.9,126.04,99.06,675,941,
932,1400000US24025303501,"Census Tract 3035.01, Harford County, Maryland",0,0,0,87,0,0,0,0,56,117,108,102,536,59,0,0,0,0,0,0,13,54,102,64,244,446,12,0,0,0,0,0,0,0,72,0,103,259,158,243.18,170.82,880,1452,
933,1400000US24025303502,"Census Tract 3035.02, Harford County, Maryland",0,0,0,0,0,13,0,0,47,28,44,72,250,8,0,0,0,0,0,14,0,65,14,64,85,266,9,0,0,0,0,0,28,0,15,33,60,121,17,198.5,58.5,446,720,
114,1400000US24025303602,"Census Tract 3036.02, Harford County, Maryland",0,0,0,0,0,0,0,0,35,8,17,178,200,0,0,0,0,0,0,0,0,11,15,44,130,269,0,0,7,0,18,0,0,0,36,7,61,140,12.4,101.2,23.4,570,707,
97,1400000US24025303603,"Census Tract 3036.03, Harford County, Maryland",0,0,0,39,22,27,0,0,0,37,154,440,452,0,0,0,0,21,0,0,0,42,48,24,317,781,0,0,0,0,0,14,0,0,202,94,18,453,51.9,354.48,139.62,1406,1952,
934,1400000US24025303605,"Census Tract 3036.05, Harford County, Maryland",0,0,28,61,0,0,0,37,103,45,84,160,496,0,0,0,20,0,0,0,53,221,64,36,102,556,0,0,0,0,0,0,0,48,57,156,76,219,109,577.3,206.7,677,1570,
935,1400000US24025303606,"Census Tract 3036.06, Harford County, Maryland",0,0,0,28,0,37,0,0,11,0,34,108,319,0,44,0,0,0,20,0,0,0,22,20,213,404,0,13,0,26,0,0,0,0,0,35,9,321,111,80.54,44.46,705,941,
107,1400000US24025303700,"Census Tract 3037, Harford County, Maryland",28,0,0,0,10,0,0,0,22,57,0,70,171,0,0,7,0,0,0,0,0,49,23,18,74,319,23,0,8,9,0,8,0,0,87,18,67,99,78,194.56,76.44,328,677,
936,1400000US24025303801,"Census Tract 3038.01, Harford County, Maryland",8,0,11,0,0,0,0,0,0,26,0,13,132,7,0,21,38,0,0,0,0,12,11,0,43,153,0,0,0,38,0,0,0,0,24,11,17,63,123,46.56,37.44,136,343,
937,1400000US24025303802,"Census Tract 3038.02, Harford County, Maryland",0,0,0,0,0,0,10,3,0,5,35,46,70,6,0,0,0,0,0,0,0,0,19,17,28,124,6,0,0,0,0,0,12,0,17,27,7,55,12,53.22,39.78,188,293,
938,1400000US24025303803,"Census Tract 3038.03, Harford County, Maryland",0,30,0,0,0,0,0,0,29,104,9,103,453,0,0,0,0,49,41,0,0,85,101,33,144,371,41,0,0,0,0,0,0,0,101,32,40,157,85.7,342.44,184.86,486,1099,
184,1400000US24025303900,"Census Tract 3039, Harford County, Maryland",0,0,0,0,0,0,0,0,36,29,38,44,146,0,0,0,0,0,0,0,0,18,21,27,80,210,0,0,0,0,16,0,0,0,36,10,46,102,4.8,114.4,46.8,337,503,
940,1400000US24025304101,"Census Tract 3041.01, Harford County, Maryland",18,0,0,0,30,0,0,0,9,57,23,97,316,50,0,0,0,0,0,0,0,70,30,58,108,305,6,0,0,0,8,0,0,18,79,0,33,161,85.4,221.74,67.86,480,855,
941,1400000US24025304102,"Census Tract 3041.02, Harford County, Maryland",0,0,0,0,0,0,0,0,0,27,107,65,185,0,0,0,0,0,12,0,0,48,18,13,94,392,0,17,7,0,0,31,14,0,18,52,167,86,24,144.34,75.66,532,776,
430,1400000US24025304201,"Census Tract 3042.01, Harford County, Maryland",0,0,0,0,0,0,0,0,0,14,120,225,448,0,0,0,0,0,0,0,0,0,89,66,293,529,0,0,0,0,0,0,0,0,93,56,101,279,0,127.98,124.02,1084,1336,
108,1400000US24025304202,"Census Tract 3042.02, Harford County, Maryland",0,43,0,0,11,0,0,0,135,0,106,122,354,0,13,0,0,19,0,0,0,94,17,62,149,646,0,31,0,0,0,0,0,0,58,15,155,387,96,315.04,24.96,981,1417,
115,1400000US24025305100,"Census Tract 3051, Harford County, Maryland",64,64,0,0,25,29,0,0,35,0,38,124,631,211,77,0,0,50,14,0,0,48,74,15,142,685,63,41,84,0,0,0,0,0,64,31,88,314,626.5,265.6,81.9,721,1695,
105,1400000US24025305200,"Census Tract 3052, Harford County, Maryland",24,0,0,22,0,0,0,0,16,0,0,13,198,21,18,0,22,0,0,0,17,11,0,26,83,181,0,17,0,66,0,0,0,16,15,29,13,25,190,81.38,22.62,160,454,
109,1400000US24025305300,"Census Tract 3053, Harford County, Maryland",0,0,0,12,0,0,0,0,29,0,20,26,119,5,0,0,81,0,0,0,0,6,5,9,13,121,5,0,0,0,27,7,10,0,10,0,12,50,111.1,82,3.9,130,327,
99,1400000US24025306100,"Census Tract 3061, Harford County, Maryland",22,0,38,0,0,13,0,0,46,30,46,48,262,9,0,75,0,42,0,0,0,86,23,0,27,242,13,0,0,0,58,0,0,0,81,0,32,58,187,307.66,41.34,211,747,
110,1400000US24025306200,"Census Tract 3062, Harford County, Maryland",40,0,0,46,0,0,0,0,0,0,0,8,67,0,0,0,38,0,0,0,0,15,0,14,0,148,0,12,0,39,0,0,0,0,62,20,7,8,175,81.4,15.6,37,309,
111,1400000US24025306300,"Census Tract 3063, Harford County, Maryland",0,0,0,33,0,10,0,0,5,0,51,54,307,24,0,0,31,9,20,0,0,58,9,32,124,94,7,0,0,0,5,0,0,0,26,0,13,43,99.2,130.78,7.02,317,554,
100,1400000US24025306400,"Census Tract 3064, Harford County, Maryland",0,0,0,0,0,40,0,17,71,15,17,94,575,0,0,0,19,0,49,0,33,92,175,39,168,326,0,0,0,19,0,0,0,0,80,0,0,227,38,423.8,148.2,545,1155,
942,1400000US24025306500,"Census Tract 3065, Harford County, Maryland",0,17,0,40,62,21,11,13,42,54,9,18,305,0,0,0,25,90,16,9,0,51,32,68,14,296,0,0,8,0,70,21,7,0,51,4,111,24,156.6,417.2,70.2,244,888,
939,1400000US24027601103,"Census Tract 6011.03, Howard County, Maryland",0,0,0,0,0,15,0,0,0,112,209,167,502,0,0,0,0,0,0,0,18,0,106,0,378,592,0,0,0,0,0,0,0,18,52,66,85,371,0,165.48,221.52,1210,1597,
943,1400000US24027601104,"Census Tract 6011.04, Howard County, Maryland",0,0,0,0,9,0,0,13,17,62,43,363,649,0,0,0,0,0,0,0,6,27,17,70,529,901,17,0,0,0,0,0,0,0,58,17,66,743,19.7,148.42,74.88,1814,2057,
944,1400000US24027601105,"Census Tract 6011.05, Howard County, Maryland",16,0,5,0,8,0,0,0,0,70,20,208,535,14,0,6,0,0,0,0,0,0,83,36,396,437,0,0,0,32,17,0,0,0,16,53,78,241,80.5,78.82,160.68,979,1299,
137,1400000US24027601107,"Census Tract 6011.07, Howard County, Maryland",0,28,27,25,81,14,0,0,163,34,50,79,558,9,0,28,20,111,10,16,0,92,36,76,160,319,0,0,0,59,20,20,16,0,43,80,14,67,259.6,555.4,117,446,1378,
138,1400000US24027601108,"Census Tract 6011.08, Howard County, Maryland",22,0,0,14,0,0,0,0,73,81,46,176,299,0,0,0,24,0,0,0,0,42,25,52,156,198,0,0,0,0,0,10,0,0,23,40,32,93,60,180.12,113.88,555,909,
394,1400000US24027601201,"Census Tract 6012.01, Howard County, Maryland",0,13,49,0,0,0,0,0,91,235,46,481,624,25,0,0,42,0,0,21,0,86,132,19,299,685,22,11,18,21,0,0,0,0,38,138,62,375,201,347.1,393.9,1282,2224,
139,1400000US24027601203,"Census Tract 6012.03, Howard County, Maryland",0,24,17,0,59,6,0,18,13,227,340,213,532,0,25,9,0,144,32,0,5,36,93,84,104,470,0,0,0,21,0,27,0,47,65,116,87,107,156.9,487.02,340.08,935,1919,
140,1400000US24027601204,"Census Tract 6012.04, Howard County, Maryland",0,0,16,66,37,62,0,0,63,49,31,290,478,12,0,14,69,37,0,73,0,28,29,68,148,509,12,0,0,73,95,16,27,0,131,28,10,117,312.7,541.62,82.68,664,1601,
395,1400000US24027602100,"Census Tract 6021, Howard County, Maryland",0,0,0,0,0,0,0,0,6,28,15,372,627,0,0,0,8,0,0,0,0,0,35,97,487,673,0,0,0,16,0,110,0,0,6,18,27,496,24,139.82,63.18,1494,1721,
141,1400000US24027602201,"Census Tract 6022.01, Howard County, Maryland",14,0,0,0,0,0,0,0,84,9,37,95,347,59,0,0,0,0,16,0,0,7,12,32,221,443,10,0,52,0,0,0,0,0,16,29,0,336,135,134,39,721,1029,
143,1400000US24027602202,"Census Tract 6022.02, Howard County, Maryland",0,0,0,0,0,0,0,0,50,41,69,208,693,85,0,0,0,0,0,0,10,48,138,134,278,557,38,0,0,27,9,0,0,20,13,15,97,338,152.7,189.98,151.32,1124,1618,
384,1400000US24027602302,"Census Tract 6023.02, Howard County, Maryland",13,0,0,0,55,0,0,0,0,52,0,224,620,12,0,0,0,50,34,0,0,51,81,0,392,998,0,13,0,11,103,0,42,0,16,134,233,446,111.4,347.34,208.26,1295,1962,
333,1400000US24027602303,"Census Tract 6023.03, Howard County, Maryland",0,0,0,25,0,0,0,0,13,58,34,47,393,0,0,0,26,0,0,0,0,0,71,34,262,482,16,0,0,0,0,17,0,0,11,35,48,355,67,77.08,127.92,780,1052,
409,1400000US24027602304,"Census Tract 6023.04, Howard County, Maryland",11,0,0,0,0,0,0,0,14,72,25,249,583,10,0,0,0,18,0,0,0,0,46,57,452,409,0,0,0,0,9,0,0,0,22,8,54,316,29.1,82.62,98.28,1153,1363,
386,1400000US24027602305,"Census Tract 6023.05, Howard County, Maryland",0,0,0,23,0,0,0,0,0,0,41,153,327,0,0,0,54,0,0,0,0,17,0,34,222,368,0,0,0,0,0,0,0,0,17,0,46,305,77,34,0,801,912,
339,1400000US24027602306,"Census Tract 6023.06, Howard County, Maryland",0,0,0,60,0,0,0,0,17,20,14,299,348,16,0,27,21,0,0,0,0,16,0,14,254,562,16,0,34,0,0,0,0,0,0,24,76,412,174,42.68,34.32,1069,1320,
383,1400000US24027602600,"Census Tract 6026, Howard County, Maryland",18,0,0,37,0,52,0,0,77,49,84,260,418,21,12,0,0,0,12,0,0,133,0,123,117,733,0,112,0,0,38,13,82,0,212,79,27,170,211.4,635.76,99.84,781,1728,
388,1400000US24027602700,"Census Tract 6027, Howard County, Maryland",0,0,0,0,0,0,0,0,0,0,69,288,630,0,0,0,9,0,0,0,0,0,0,86,535,488,0,0,0,0,30,0,0,0,0,32,59,367,18,28.04,24.96,1404,1475,
334,1400000US24027602800,"Census Tract 6028, Howard County, Maryland",17,23,0,0,0,63,0,0,33,17,61,155,733,34,23,0,0,36,59,0,0,22,24,111,424,572,35,23,0,73,11,27,0,0,25,27,68,283,242.1,276.86,53.04,1102,1674,
389,1400000US24027602900,"Census Tract 6029, Howard County, Maryland",27,0,0,0,0,0,0,0,0,36,34,216,356,17,10,0,14,0,8,0,0,7,21,88,191,241,8,9,40,0,0,30,0,0,6,14,0,134,125,66.62,55.38,663,910,
144,1400000US24027603001,"Census Tract 6030.01, Howard County, Maryland",0,0,0,0,0,0,0,0,14,14,58,172,597,0,13,0,0,0,53,0,0,14,104,32,381,657,19,0,0,0,0,0,0,0,57,87,115,379,32,183.1,159.9,1137,1512,
145,1400000US24027603003,"Census Tract 6030.03, Howard County, Maryland",0,0,0,0,0,0,0,0,0,31,55,119,288,0,0,0,0,0,0,0,0,0,3,35,250,419,0,0,0,0,0,0,0,0,0,7,29,383,0,9.02,31.98,871,912,
142,1400000US24027603004,"Census Tract 6030.04, Howard County, Maryland",50,0,0,0,0,0,0,0,0,15,15,217,467,0,0,0,0,25,0,0,0,0,14,111,317,819,41,0,0,0,0,0,0,0,0,29,152,597,98.5,30.26,45.24,1409,1583,
335,1400000US24027604001,"Census Tract 6040.01, Howard County, Maryland",0,0,0,0,0,0,0,22,14,0,165,177,648,0,0,0,0,0,0,0,39,145,50,147,267,630,25,0,0,0,26,0,0,0,113,79,70,317,32.8,379.58,100.62,1143,1656,
390,1400000US24027604002,"Census Tract 6040.02, Howard County, Maryland",0,0,0,0,0,0,30,0,0,23,27,255,594,0,0,0,0,0,16,14,0,0,71,65,428,942,14,0,0,0,0,0,0,43,0,136,54,695,14,153.6,179.4,1524,1871,
391,1400000US24027605102,"Census Tract 6051.02, Howard County, Maryland",32,0,0,0,0,20,0,0,49,64,70,781,1035,54,0,27,0,0,20,0,0,78,13,99,744,877,28,0,0,0,0,0,0,0,65,22,62,700,141,253.78,77.22,2456,2928,
146,1400000US24027605103,"Census Tract 6051.03, Howard County, Maryland",0,0,0,0,0,0,0,0,0,9,25,141,382,0,0,0,0,0,9,0,9,10,10,44,300,555,0,0,0,0,0,9,0,10,21,28,19,468,0,78.34,36.66,997,1112,
147,1400000US24027605104,"Census Tract 6051.04, Howard County, Maryland",0,0,0,0,0,0,0,0,23,0,0,194,712,0,0,0,0,0,0,0,0,56,0,45,611,493,0,0,0,0,0,0,0,0,28,86,10,369,0,125.92,67.08,1229,1422,
387,1400000US24027605401,"Census Tract 6054.01, Howard County, Maryland",0,44,0,0,0,0,0,0,52,0,47,120,358,0,36,0,0,30,0,0,0,49,88,0,155,473,17,0,0,0,0,0,0,17,65,90,113,171,106,243.16,138.84,606,1094,
392,1400000US24027605402,"Census Tract 6054.02, Howard County, Maryland",20,0,0,0,0,17,0,0,17,26,71,126,392,75,21,0,0,0,0,0,0,50,63,92,91,366,62,21,0,32,0,0,15,25,51,58,27,75,231,207.34,114.66,482,1035,
410,1400000US24027605502,"Census Tract 6055.02, Howard County, Maryland",0,40,0,0,0,0,0,0,32,71,0,160,284,0,0,0,0,0,0,94,0,32,0,0,158,243,40,32,0,0,0,0,0,0,0,0,0,171,112,173.62,55.38,489,830,
385,1400000US24027605503,"Census Tract 6055.03, Howard County, Maryland",86,12,0,0,0,0,0,0,156,38,98,190,461,110,46,0,0,0,12,0,0,183,21,0,89,280,32,0,0,0,0,0,0,0,90,11,11,136,286,456.4,54.6,524,1321,
148,1400000US24027605504,"Census Tract 6055.04, Howard County, Maryland",0,0,0,0,0,0,0,0,0,0,5,100,230,0,0,0,0,7,0,0,0,0,4,13,206,391,0,0,0,0,7,10,0,0,0,0,20,354,4.2,20.68,3.12,698,726,
149,1400000US24027605505,"Census Tract 6055.05, Howard County, Maryland",0,0,0,0,0,0,0,0,8,0,16,249,673,0,0,0,0,0,0,0,0,8,22,55,588,761,0,0,0,0,0,12,0,0,15,46,130,558,0,57.96,53.04,1596,1707,
414,1400000US24027605601,"Census Tract 6056.01, Howard County, Maryland",33,0,0,0,0,0,0,0,96,23,0,148,513,24,32,0,27,14,50,0,0,85,47,37,197,500,43,0,67,27,0,50,0,0,42,18,91,162,257.2,352.16,68.64,635,1313,
336,1400000US24027605602,"Census Tract 6056.02, Howard County, Maryland",0,0,0,0,18,0,0,0,19,66,50,406,372,0,0,11,0,0,18,14,0,40,57,37,195,569,0,0,22,0,13,13,0,0,89,124,38,270,42.3,269.04,192.66,996,1500,
1114,1400000US24027606601,"Census Tract 6066.01, Howard County, Maryland",0,0,0,17,0,0,0,0,0,40,29,130,354,0,0,0,31,0,0,15,0,0,35,34,239,195,11,0,0,13,0,0,30,0,0,6,16,119,72,62.82,63.18,567,765,
506,1400000US24027606603,"Census Tract 6066.03, Howard County, Maryland",87,0,0,41,94,0,0,66,94,237,54,156,720,147,60,0,34,35,0,0,0,47,83,28,286,582,84,18,42,16,21,0,0,0,36,149,46,170,574,451.18,365.82,740,2131,
393,1400000US24027606604,"Census Tract 6066.04, Howard County, Maryland",0,0,13,0,0,0,0,0,103,38,34,87,510,0,0,17,0,67,7,0,0,95,22,200,102,350,0,0,36,0,18,7,0,0,48,33,75,133,91.5,339.96,72.54,631,1135,
150,1400000US24027606606,"Census Tract 6066.06, Howard County, Maryland",19,0,39,178,0,0,0,0,52,61,15,196,512,11,0,0,75,0,0,0,0,177,4,37,208,261,0,27,0,0,20,0,0,0,45,19,12,138,355,306.48,65.52,606,1333,
151,1400000US24027606607,"Census Tract 6066.07, Howard County, Maryland",0,0,59,0,0,61,4,0,55,56,0,114,563,14,0,156,0,0,26,0,0,44,190,15,118,368,15,0,0,9,0,7,5,0,163,55,11,103,253,431.22,234.78,361,1280,
337,1400000US24027606701,"Census Tract 6067.01, Howard County, Maryland",0,0,0,0,35,16,12,0,0,18,19,102,259,0,0,0,0,77,18,6,0,12,18,15,113,219,0,0,0,0,0,7,0,0,10,15,19,168,33.6,170.62,39.78,436,680,
338,1400000US24027606704,"Census Tract 6067.04, Howard County, Maryland",0,0,0,0,30,0,0,0,35,15,24,182,402,29,0,0,0,0,0,0,0,182,0,72,119,654,46,0,0,21,35,0,0,0,293,35,0,224,115.5,566.5,39,621,1342,
411,1400000US24027606705,"Census Tract 6067.05, Howard County, Maryland",0,0,0,0,0,0,0,0,28,0,21,92,96,0,0,0,6,0,0,0,0,7,24,23,36,113,0,0,11,14,0,0,0,0,0,22,0,66,31,45.12,35.88,238,350,
152,1400000US24027606706,"Census Tract 6067.06, Howard County, Maryland",0,0,0,0,0,0,0,24,21,63,82,274,273,0,0,8,0,0,0,0,40,0,30,68,127,338,0,0,0,0,0,0,20,0,18,36,44,220,8,151.38,100.62,815,1075,
153,1400000US24027606707,"Census Tract 6067.07, Howard County, Maryland",126,0,0,0,27,0,0,0,15,35,56,47,287,59,46,20,36,0,0,0,0,0,21,43,62,326,159,9,0,27,0,0,0,0,0,43,7,81,490.1,55.68,77.22,296,919,
412,1400000US24027606803,"Census Tract 6068.03, Howard County, Maryland",0,0,22,0,0,18,0,0,0,0,112,282,302,17,0,32,0,0,0,24,53,23,63,20,70,659,46,19,0,0,0,16,0,0,88,121,201,168,136,262.48,143.52,853,1395,
507,1400000US24027606804,"Census Tract 6068.04, Howard County, Maryland",31,11,0,0,0,0,0,11,25,58,75,189,116,0,0,0,0,0,0,0,0,0,13,40,63,256,0,0,0,0,0,0,0,24,0,55,91,86,42,87.72,98.28,544,772,
154,1400000US24027606805,"Census Tract 6068.05, Howard County, Maryland",0,0,0,0,0,0,0,0,14,43,37,139,297,0,0,0,0,11,0,0,25,0,31,55,175,453,0,0,0,0,10,8,0,0,17,19,86,313,6.3,99.16,72.54,805,983,
155,1400000US24027606806,"Census Tract 6068.06, Howard County, Maryland",0,0,0,0,0,0,0,0,25,31,61,324,952,0,0,0,0,0,0,0,0,121,236,153,442,743,52,0,0,0,0,0,0,0,71,128,71,421,52,303.9,308.1,1472,2136,
508,1400000US24027606901,"Census Tract 6069.01, Howard County, Maryland",0,0,0,26,0,0,0,42,64,88,62,285,289,0,0,0,0,0,0,0,21,131,0,111,26,372,0,0,0,0,0,0,0,24,68,58,113,109,26,382.12,113.88,706,1228,
156,1400000US24027606904,"Census Tract 6069.04, Howard County, Maryland",0,0,0,38,25,0,0,0,36,49,119,195,596,14,0,0,38,0,0,0,0,100,87,122,235,441,53,0,0,76,0,0,0,0,16,44,80,172,226.5,209.1,140.4,923,1499,
157,1400000US24027606905,"Census Tract 6069.05, Howard County, Maryland",0,0,0,0,0,0,0,0,26,127,133,166,527,0,0,0,45,24,0,0,0,67,76,55,260,567,0,0,131,43,0,0,0,0,74,28,28,263,226.2,234.62,180.18,905,1546,
158,1400000US24027606906,"Census Tract 6069.06, Howard County, Maryland",0,0,0,0,16,0,11,0,123,112,30,117,685,0,0,0,0,7,0,0,0,107,288,119,164,726,50,0,0,16,7,69,0,0,103,328,97,56,75,594.16,567.84,583,1820,
159,1400000US24027606907,"Census Tract 6069.07, Howard County, Maryland",28,118,0,67,313,0,0,40,0,99,53,140,674,0,77,0,0,126,0,28,36,18,146,22,221,374,33,0,0,2,0,0,0,0,56,53,0,230,456.7,550.86,232.44,666,1906,
691,1400000US24029950100,"Census Tract 9501, Kent County, Maryland",16,0,3,28,0,4,8,11,19,30,21,59,219,23,3,20,0,6,0,0,11,60,37,3,56,223,37,6,4,6,9,2,3,0,114,5,10,27,150.5,258.34,56.16,176,641,
1274,1400000US24029950200,"Census Tract 9502, Kent County, Maryland",47,3,0,38,4,2,0,2,63,30,37,36,263,63,0,4,7,0,14,0,0,57,53,2,63,236,0,3,4,0,0,29,0,0,49,67,25,59,170.2,251.8,117,222,761,
1276,1400000US24029950300,"Census Tract 9503, Kent County, Maryland",92,0,0,21,0,0,0,24,50,0,0,0,127,32,0,0,0,0,0,0,0,70,0,25,0,214,48,0,0,0,0,0,0,36,42,38,25,25,193,230.36,29.64,75,528,
1275,1400000US24029950400,"Census Tract 9504, Kent County, Maryland",0,0,0,0,0,77,0,22,16,46,20,13,102,0,0,0,21,7,0,0,0,12,8,12,42,286,0,0,0,69,118,18,0,0,17,57,0,7,127.5,273.92,86.58,94,582,
1273,1400000US24029950500,"Census Tract 9505, Kent County, Maryland",18,46,13,0,5,11,0,0,17,0,9,9,154,5,60,11,0,16,23,0,0,16,2,0,21,183,39,0,26,15,35,0,0,0,36,29,0,3,249.8,149.02,24.18,42,465,
160,1400000US24029990000,"Census Tract 9900, Kent County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
748,1400000US24031700101,"Census Tract 7001.01, Montgomery County, Maryland",0,0,0,8,0,0,0,0,10,65,10,167,313,53,0,0,8,0,0,0,0,7,57,40,148,455,81,0,0,12,0,2,0,0,24,69,26,241,162,85.02,148.98,632,1028,
609,1400000US24031700103,"Census Tract 7001.03, Montgomery County, Maryland",0,0,0,0,0,0,0,0,51,23,9,143,247,8,0,0,13,0,0,0,0,7,11,13,195,437,13,0,0,57,0,0,1,0,0,25,21,320,91,71.98,46.02,701,910,
161,1400000US24031700104,"Census Tract 7001.04, Montgomery County, Maryland",0,85,0,0,146,15,11,0,60,21,19,212,469,0,34,34,0,91,27,0,0,31,130,15,107,567,9,62,35,13,70,20,0,0,117,106,10,125,364.1,552.44,200.46,488,1605,
162,1400000US24031700105,"Census Tract 7001.05, Montgomery County, Maryland",0,32,0,0,25,0,0,85,42,93,47,49,646,49,39,0,0,21,12,0,85,223,13,19,185,393,45,0,33,0,0,23,0,0,36,0,56,200,211.8,561.52,82.68,556,1412,
1089,1400000US24031700204,"Census Tract 7002.04, Montgomery County, Maryland",0,8,0,0,0,0,5,2,9,10,7,10,52,0,0,0,0,0,0,15,0,4,8,10,15,176,27,0,0,0,0,0,12,31,12,15,31,48,35,97.26,25.74,121,279,
749,1400000US24031700205,"Census Tract 7002.05, Montgomery County, Maryland",0,175,22,0,0,45,0,0,99,16,126,670,1211,0,28,0,0,0,41,0,16,40,135,128,823,1166,16,0,33,0,0,27,0,0,104,30,240,716,274,411.82,141.18,2703,3530,
132,1400000US24031700206,"Census Tract 7002.06, Montgomery County, Maryland",0,0,0,0,0,0,0,16,20,84,59,124,390,0,0,0,0,0,16,0,26,8,176,52,112,573,0,0,0,0,0,17,0,17,24,109,91,315,0,225.18,287.82,753,1266,
