IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"201 RIGGS ST,WEST MONROE,LA,71291-2640",0.1,,0.0,,0.0,,32.51227258,-92.13844407,,,1,0,,
"201 S SAINT CHARLES ST,ABBEVILLE,LA,70510-5901",1.0,,0.0,,0.0,,29.97275052,-92.13480192,,,1,0,,
"2010 E 70TH ST,SHREVEPORT,LA,71105-5306",1.0,,0.0,,0.0,,32.44460122,-93.70762118,,,1,0,,
"2016 TOWER DR,MONROE,LA,71201-5036",1.6,,0.0,,0.0,,32.52530095,-92.10811167,,,1,0,,
"2016 WASHINGTON ST,FRANKLINTON,LA,70438-2533",0.0625,,0.0,,0.0,,30.84655565,-90.1362396,,,1,0,,
"2029 ORETHA CASTLE HALEY BLVD,NEW ORLEANS,LA,70113-1410",0.5,,0.0,,0.0,,29.93785371,-90.08181601,,,1,0,,
"203 ALLENDE DR,PORT ALLEN,LA,70767",0.4974747474747475,,0.0,,0.0,,30.4524245,-91.20939269,,,1,0,,
"203 ENERGY PKWY APT A,LAFAYETTE,LA,70508-3815",0.0,,0.0,,1.0,,30.18088424,-92.01044648,,,1,0,,
"204 N 5TH ST,IOTA,LA,70543-6036",0.5,,0.0,,0.0,,30.33036898,-92.49089921,,,1,0,,
"206 HIGHLAND PARK PLZ,COVINGTON,LA,70433-7129",1.0,,0.0,,0.0,,30.45863133,-90.13369599,,,1,0,,
"206 MCMILLAN RD,WEST MONROE,LA,71291-5322",0.0,,0.0,,0.25,,32.51542408,-92.15062185,,,1,0,,
"206 NEVADA ST,DELHI,LA,71232-3100",1.0,,0.0,,0.0,,32.45243548,-91.49450358,,,1,0,,
"207 SERIO BLVD,FERRIDAY,LA,71334-2014",2.0,,0.0,,0.0,,31.64928858,-91.55460779,,,1,0,,
"2070 N HIGHWAY 190,COVINGTON,LA,70433-9056",0.3333333333333333,,0.0,,0.0,,30.46404024,-90.0835339,,,1,0,,
"208 E VAUGHN AVE,RUSTON,LA,71270-5926",1.5714285714285712,,0.0,,0.0,,32.51498554,-92.63540849,,,1,0,,
"20970 HIGHWAY 167,DRY PRONG,LA,71423-3468",1.0,,0.0,,0.0,,31.44831418,-92.48751824,,,1,0,,
"2100 BARATARIA BLVD,MARRERO,LA,70072-5019",0.2,,0.0,,0.0,,29.86846976,-90.09775195,,,1,0,,
"2101 S CLAIBORNE AVE,NEW ORLEANS,LA,70125-3300",0.5,,0.0,,0.0,,29.94564278,-90.08948942,,,1,0,,
"2102 RUE SIMONE,HAMMOND,LA,70403-5728",2.0,,0.0,,0.0,,30.48822451,-90.48394349,,,1,0,,
"211 4TH ST,ALEXANDRIA,LA,71301-8421",0.0,,0.25,,0.0,,31.31437392,-92.44966156,,,1,0,,
"211 E OAK ST,AMITE,LA,70422-2817",1.0,,0.0,,0.0,,30.72674751,-90.50562033,,,1,0,,
"2119 AIRLINE DR,BOSSIER CITY,LA,71111-3100",2.2026315789473685,,0.0,,0.0,,32.53521119,-93.70735947,,,1,0,,
"2120 AIRLINE DR,BOSSIER CITY,LA,71111-3106",1.0,,0.0,,0.0,,32.5345137,-93.70690611,,,1,0,,
"2120 BERT KOUNS INDUSTRIAL LOOP,SHREVEPORT,LA,71118-3351",1.7499999999999998,,0.5,,0.3333333333333333,,32.40207451,-93.79472383,,,1,0,,
"2121 MAGAZINE ST,NEW ORLEANS,LA,70130-5045",1.3601131281858836,,0.0,,1.119298245614035,,29.93013392,-90.07602221,,,1,0,,
"2149 W WILLOW ST,SCOTT,LA,70583-5301",2.0,,0.0,,0.0,,30.24331215,-92.06533573,,,1,0,,
"219 GRINAGE ST,HOUMA,LA,70360-4525",3.5,,0.0,,0.0,,29.59645111,-90.72333988,,,1,0,,
"219 S ADAMS ST,WELSH,LA,70591-4203",1.0,,0.0,,0.0,,30.23639229,-92.82171947,,,1,0,,
"2204 FORSYTHE AVE,MONROE,LA,71201-3613",0.6666666666666666,,0.0,,0.0,,32.53532173,-92.10724455,,,1,0,,
"2209 LAPALCO BLVD,HARVEY,LA,70058-6128",1.0,,0.0,,0.0,,29.87290755,-90.05430288,,,1,0,,
"2210 FORSYTHE AVE,MONROE,LA,71201-3613",0.0,,0.0,,0.25,,32.53581576,-92.10646605,,,1,0,,
"2212 JUSTICE ST,MONROE,LA,71201-3620",1.0,,0.0,,0.0,,32.53705397,-92.10760763,,,1,0,,
"2222 CLEARVIEW PKWY,METAIRIE,LA,70001-2437",2.3237812911725957,,0.18333333333333326,,0.0,,29.99538657,-90.1830937,,,1,0,,
"2222 SIMON BOLIVAR AVE,NEW ORLEANS,LA,70113-1460",1.0,,0.0,,0.0,,29.93879184,-90.08556724,,,1,0,,
"2227 WORLEY DR,ALEXANDRIA,LA,71301-3631",1.0,,0.0,,0.0,,31.27565527,-92.46352789,,,1,0,,
"2235 WORLEY DR,ALEXANDRIA,LA,71301-3631",2.0,,0.0,,0.0,,31.27549129,-92.46319941,,,1,0,,
"2238 WORLEY DR,ALEXANDRIA,LA,71301-3600",1.5,,0.0,,0.0,,31.27535372,-92.46306405,,,1,0,,
"22464 HIGHWAY 435,ABITA SPRINGS,LA,70420-2206",1.0,,0.0,,0.0,,30.48017359,-90.02746806,,,1,0,,
"2285 BENTON RD,BOSSIER CITY,LA,71111-7933",0.5,,0.5333333333333333,,0.0,,32.54229086,-93.72229449,,,1,0,,
"2300 AIRLINE DR,BOSSIER CITY,LA,71111-1610",1.1666666666666663,,0.0,,0.0,,32.54398853,-93.70865835,,,1,0,,
"2301 N HIGHWAY 190,COVINGTON,LA,70433-9061",0.5,,0.0,,0.0,,30.46713591,-90.08515019,,,1,0,,
"232 PIRATE DR,SAINT ROSE,LA,70087-3616",0.4,,0.0,,0.0,,29.95634497,-90.30961735,,,1,0,,
"2330 GAUSE BLVD E,SLIDELL,LA,70461-4141",0.0,,0.5,,0.0,,30.28932863,-89.72730775,,,1,0,,
"2400 HOSPITAL DR,BOSSIER CITY,LA,71111-2385",0.5833333333333333,,0.0,,0.25,,32.55754749,-93.71735036,,,1,0,,
"2406 DUVAL DR,MONROE,LA,71201-2986",1.0,,0.0,,0.0,,32.53760218,-92.10099357,,,1,0,,
"242 E RAILROAD AVE,PALMETTO,LA,71358-3500",1.0,,0.0,,0.0,,30.71745649,-91.90339152,,,1,0,,
